Uniform distribution
Round took 0.00981794
Round took 0.00982302
Round took 0.012738314
Round took 0.005872734
Round took 0.007330226
Round took 0.008456228
Round took 0.008691672
Round took 0.008390439
Round took 0.008304913
Round took 0.01457141
Round took 0.009352835
Round took 0.013169739
Round took 0.007370191
Round took 0.00853618
Round took 0.013059989
Round took 0.013691293
Round took 0.013927255
Round took 0.016990391
Round took 0.009854592
Round took 0.014818599
Round took 0.01598149
Round took 0.012737305
Round took 0.013798065
Round took 0.008093291
Round took 0.007514267
Round took 0.01708379
Round took 0.012206728
Round took 0.009415843
Round took 0.021744037
Round took 0.015072283
Round took 0.01278599
Round took 0.01461304
Round took 0.011601659
Round took 0.008540726
Round took 0.011514194
Round took 0.009491884
Round took 0.012547191
Round took 0.009960518
Round took 0.009137544
Round took 0.02623462
Round took 0.010416222
Round took 0.011360205
Round took 0.01259364
Round took 0.012641656
Round took 0.020525008
Round took 0.015918228
Round took 0.026557816
Round took 0.025429383
Round took 0.012847392
Round took 0.016033961
Round took 0.01205488
Round took 0.018809498
Round took 0.01804316
Round took 0.01297115
Round took 0.012798453
Round took 0.022999278
Round took 0.024877602
Round took 0.015097728
Round took 0.016336126
Round took 0.010994095
Round took 0.020590137
Round took 0.0110628
Round took 0.022804264
Round took 0.015179545
Round took 0.020543416
Round took 0.016578353
Round took 0.015949427
Round took 0.028528649
Round took 0.031796759
Round took 0.020767984
Round took 0.018820444
Round took 0.018706436
Round took 0.020717081
Round took 0.021426252
Round took 0.017676221
Round took 0.017589062
Round took 0.021333084
Round took 0.031785569
Round took 0.024509155
Round took 0.043977373
Round took 0.015148994
Round took 0.018836137
Round took 0.018528268
Round took 0.024123259
Round took 0.015994456
Round took 0.019233983
Round took 0.033433834
Round took 0.022076839
Round took 0.02783509
Round took 0.012269293
Round took 0.012012974
Round took 0.017767611
Round took 0.024503796
Round took 0.019939264
Round took 0.020592701
Round took 0.017145357
Round took 0.017636179
Round took 0.023717072
Round took 0.021072804
Round took 0.014739118
Round took 0.021308808
Round took 0.02543014
Round took 0.014766991
Round took 0.020261688
Round took 0.020812154
Round took 0.01140479
Round took 0.024899854
Round took 0.018193556
Round took 0.024645624
Round took 0.025671246
Round took 0.015745379
Round took 0.018704104
Round took 0.0221747
Round took 0.019177063
Round took 0.021474409
Round took 0.016758332
Round took 0.019760531
Round took 0.02064393
Round took 0.02702928
Round took 0.010701731
Round took 0.01956577
Round took 0.013490159
Round took 0.017975211
Round took 0.012264975
Round took 0.031726055
Round took 0.01722777
Round took 0.018194428
Round took 0.014796673
Round took 0.021834423
Round took 0.016476732
Round took 0.018406353
Round took 0.016280701
Round took 0.018008746
Round took 0.011520633
Round took 0.014865169
Round took 0.012616938
Round took 0.012400053
Round took 0.019463984
Round took 0.021792438
Round took 0.013585015
Round took 0.014448716
Round took 0.021079909
Round took 0.01939802
Round took 0.021225123
Round took 0.013459083
Round took 0.013381349
Round took 0.015133846
Round took 0.01145124
Round took 0.013422841
Round took 0.018725825
Round took 0.010207055
Round took 0.012138505
Round took 0.014328931
Round took 0.01771969
Round took 0.017524691
Round took 0.010737042
Round took 0.014631673
Round took 0.017833157
Round took 0.016196417
Round took 0.01490393
Round took 0.015093751
Round took 0.013521948
Round took 0.014758109
Round took 0.018325208
Round took 0.020458175
Round took 0.015249172
Round took 0.025574453
Round took 0.021661172
Round took 0.018774137
Round took 0.022964451
Round took 0.013489882
Round took 0.021871228
Round took 0.018789019
Round took 0.016550715
Round took 0.014641231
Round took 0.033292077
Round took 0.017254962
Round took 0.014791772
Round took 0.018861651
Round took 0.017430579
Round took 0.013248848
Round took 0.016926817
Round took 0.019005831
Round took 0.018362634
Round took 0.020443955
Round took 0.017529603
Round took 0.022267939
Round took 0.013195104
Round took 0.01260742
Round took 0.016679041
Round took 0.034517505
Round took 0.018025925
Round took 0.016649618
Round took 0.021333812
Round took 0.020131286
Round took 0.025036518
Round took 0.028316682
Round took 0.021438519
Round took 0.023225207
Round took 0.019770965
Round took 0.021103057
Round took 0.02514218
Round took 0.021465505
Round took 0.018404513
Round took 0.028933984
Round took 0.015726067
Round took 0.015955514
Round took 0.015970372
Round took 0.023938725
Round took 0.018074257
Round took 0.021037519
Round took 0.01943
Round took 0.017848255
Round took 0.024741609
Round took 0.015420613
Round took 0.028892109
Round took 0.01981812
Round took 0.020174857
Round took 0.020065361
Round took 0.033507532
Round took 0.021123371
Round took 0.01856224
Round took 0.019114541
Round took 0.023242462
Round took 0.015454051
Round took 0.018241835
Round took 0.009664892
Round took 0.014761599
Round took 0.020590931
Round took 0.012840238
Round took 0.013789444
Round took 0.027363201
Round took 0.021962612
Round took 0.016434418
Round took 0.01567206
Round took 0.030569287
Round took 0.016989296
Round took 0.027210257
Round took 0.021495095
Round took 0.015490403
Round took 0.016633179
Round took 0.024153249
Round took 0.03369602
Round took 0.02239243
Round took 0.020185694
Round took 0.026319027
Round took 0.02549453
Round took 0.02199423
Round took 0.02268542
Round took 0.020344995
Round took 0.01869483
Round took 0.023944515
Round took 0.021336599
Round took 0.02159298
Round took 0.019904545
Round took 0.024877248
Round took 0.019677508
Round took 0.022822474
Round took 0.017859608
Round took 0.021232087
Round took 0.023659685
Round took 0.022559358
Round took 0.026552236
Round took 0.023515868
Round took 0.027502513
Round took 0.018942682
Round took 0.025055324
Round took 0.02330687
Round took 0.013756124
Round took 0.020632003
Round took 0.024022175
Round took 0.023616306
Round took 0.020403857
Round took 0.019266651
Round took 0.021532922
Round took 0.028110024
Round took 0.020702326
Round took 0.01727307
Round took 0.020849981
Round took 0.021034494
Round took 0.018709866
Round took 0.018342827
Round took 0.018141172
Round took 0.019468253
Round took 0.017161035
Round took 0.024009162
Round took 0.022956794
Round took 0.023337937
Round took 0.013381836
Round took 0.016091521
Round took 0.018065009
Round took 0.022156847
Round took 0.026013614
Round took 0.021050457
Round took 0.015811235
