Uniform distribution
Round took 0.033035191
Round took 0.02455016
Round took 0.019526726
Round took 0.013113041
Round took 0.016934009
Round took 0.020398689
Round took 0.017581217
Round took 0.017794372
Round took 0.014348982
Round took 0.018168406
Round took 0.01781512
Round took 0.020808898
Round took 0.014895296
Round took 0.021507295
Round took 0.017759295
Round took 0.021695489
Round took 0.012710192
Round took 0.023735012
Round took 0.020119001
Round took 0.017726641
Round took 0.019501717
Round took 0.023342011
Round took 0.017308745
Round took 0.024360687
Round took 0.022208134
Round took 0.013477633
Round took 0.017036023
Round took 0.029343402
Round took 0.014553507
Round took 0.020800454
Round took 0.01805251
Round took 0.019864529
Round took 0.017351142
Round took 0.02918644
Round took 0.013057627
Round took 0.013617863
Round took 0.016446161
Round took 0.019948037
Round took 0.02316553
Round took 0.021374042
Round took 0.018549753
Round took 0.017575235
Round took 0.017699592
Round took 0.016180021
Round took 0.028743054
Round took 0.023930657
Round took 0.016698756
Round took 0.024325455
Round took 0.031743722
Round took 0.025201275
Round took 0.028702891
Round took 0.026061952
Round took 0.024857344
Round took 0.020082784
Round took 0.021877038
Round took 0.021296755
Round took 0.016134743
Round took 0.033689742
Round took 0.023903963
Round took 0.015566951
Round took 0.018282776
Round took 0.020209779
Round took 0.020629991
Round took 0.021290359
Round took 0.017263904
Round took 0.02060083
Round took 0.02033883
Round took 0.018297221
Round took 0.02762308
Round took 0.024034058
Round took 0.018600378
Round took 0.024106259
Round took 0.025176391
Round took 0.02164774
Round took 0.024951314
Round took 0.021783217
Round took 0.022076844
Round took 0.030369898
Round took 0.020568503
Round took 0.020173512
Round took 0.025422541
Round took 0.031601263
Round took 0.023734841
Round took 0.03281786
Round took 0.018965619
Round took 0.022219918
Round took 0.026003556
Round took 0.0217572
Round took 0.022837153
Round took 0.031083272
Round took 0.030803301
Round took 0.022231886
Round took 0.028542147
Round took 0.025165658
Round took 0.037451623
Round took 0.030954526
Round took 0.021746112
Round took 0.018015095
Round took 0.021481896
Round took 0.023778246
Round took 0.019762035
Round took 0.025639763
Round took 0.020578688
Round took 0.038897392
Round took 0.021103546
Round took 0.015015351
Round took 0.021338305
Round took 0.017587727
Round took 0.019915635
Round took 0.024268098
Round took 0.030210888
Round took 0.017894533
Round took 0.028048162
Round took 0.022310786
Round took 0.023540001
Round took 0.024894504
Round took 0.024177153
Round took 0.025643907
Round took 0.019886556
Round took 0.030862171
Round took 0.013334321
Round took 0.020535145
Round took 0.016177373
Round took 0.017450134
Round took 0.021089731
Round took 0.028844799
Round took 0.019875732
Round took 0.029802409
Round took 0.022976067
Round took 0.032603827
Round took 0.038049678
Round took 0.024886637
Round took 0.022730206
Round took 0.012670565
Round took 0.01883008
Round took 0.023767704
Round took 0.021603941
Round took 0.029720445
Round took 0.02449616
Round took 0.02474457
Round took 0.030233394
Round took 0.024195431
Round took 0.031926407
Round took 0.023330455
Round took 0.019500301
Round took 0.025610389
Round took 0.016353887
Round took 0.018123926
Round took 0.024475084
Round took 0.018618748
Round took 0.016547259
Round took 0.029017924
Round took 0.019059436
Round took 0.030308596
Round took 0.024814229
Round took 0.018451565
Round took 0.018716766
Round took 0.031093074
Round took 0.023651805
Round took 0.018649368
Round took 0.031709433
Round took 0.030802549
Round took 0.024592371
Round took 0.013315914
Round took 0.019034887
Round took 0.023673449
Round took 0.022683298
Round took 0.019073436
Round took 0.021739814
Round took 0.024895619
Round took 0.019706381
Round took 0.033418406
Round took 0.027344653
Round took 0.026650153
Round took 0.023578243
Round took 0.022872088
Round took 0.017165856
Round took 0.021114078
Round took 0.033592898
Round took 0.022129462
Round took 0.027426608
Round took 0.013684811
Round took 0.033685401
Round took 0.020195854
Round took 0.030996903
Round took 0.014826106
Round took 0.021133401
Round took 0.017204707
Round took 0.019927904
Round took 0.020753955
Round took 0.019889098
Round took 0.026017372
Round took 0.022741304
Round took 0.027701936
Round took 0.022489884
Round took 0.036276976
Round took 0.017373523
Round took 0.017539383
Round took 0.034156029
Round took 0.018937007
Round took 0.015213862
Round took 0.026711556
Round took 0.014761283
Round took 0.013522615
Round took 0.024179543
Round took 0.02283067
Round took 0.025443536
Round took 0.032745435
Round took 0.023469109
Round took 0.020114578
Round took 0.019558783
Round took 0.019510392
Round took 0.031044313
Round took 0.027154444
Round took 0.014347153
Round took 0.041120821
Round took 0.025506827
Round took 0.020702539
Round took 0.024288633
Round took 0.024493777
Round took 0.017653248
Round took 0.019964752
Round took 0.023763687
Round took 0.017999075
Round took 0.020587227
Round took 0.038104877
Round took 0.019989569
Round took 0.024831714
Round took 0.02663008
Round took 0.026797518
Round took 0.024124464
Round took 0.068606505
Round took 0.01803834
Round took 0.021192467
Round took 0.030951545
Round took 0.034991311
Round took 0.028104262
Round took 0.031641241
Round took 0.022268616
Round took 0.024446616
Round took 0.040857112
Round took 0.025455568
Round took 0.020417249
Round took 0.022591708
Round took 0.022393217
Round took 0.018251059
Round took 0.021559405
Round took 0.019293236
Round took 0.018865066
Round took 0.022264825
Round took 0.017897037
Round took 0.023158662
Round took 0.020613467
Round took 0.021229912
Round took 0.019928922
Round took 0.02304924
Round took 0.02422961
Round took 0.01537105
Round took 0.020374
Round took 0.019881044
Round took 0.021404113
Round took 0.023162537
Round took 0.021780566
Round took 0.021972831
Round took 0.019015382
Round took 0.015247016
Round took 0.018485016
Round took 0.020004732
Round took 0.018253496
Round took 0.025105076
Round took 0.020526369
Round took 0.016296239
Round took 0.022432742
Round took 0.020717973
Round took 0.026275118
Round took 0.021032602
Round took 0.014290127
Round took 0.020493253
Round took 0.024169285
Round took 0.024259925
Round took 0.020614754
Round took 0.020664747
Round took 0.022434719
Round took 0.01984279
Round took 0.022044231
Round took 0.021642862
Round took 0.018244075
Round took 0.019271581
Round took 0.022526224
Round took 0.019866877
Round took 0.022337481
Round took 0.020901486
Round took 0.020391689
Round took 0.017735101
Round took 0.018473072
Round took 0.0212422
Round took 0.025998239
Round took 0.020285729
Round took 0.022125061
Round took 0.021615404
Round took 0.025742779
Round took 0.018273865
Round took 0.023558923
Round took 0.019447277
Round took 0.02107498
Round took 0.023957022
Round took 0.02408763
Round took 0.021132236
Round took 0.022876656
