Uniform distribution
Round took 0.02872679
Round took 0.015348259
Round took 0.007729485
Round took 0.014244886
Round took 0.009059295
Round took 0.013241301
Round took 0.007317597
Round took 0.017808956
Round took 0.009819835
Round took 0.015867728
Round took 0.013940041
Round took 0.00956827
Round took 0.009154965
Round took 0.020601916
Round took 0.009371747
Round took 0.008104908
Round took 0.006374829
Round took 0.018127514
Round took 0.010346903
Round took 0.009422638
Round took 0.006037967
Round took 0.00863057
Round took 0.0102017
Round took 0.01641311
Round took 0.01506328
Round took 0.014795145
Round took 0.007002659
Round took 0.006094686
Round took 0.013583952
Round took 0.017782556
Round took 0.005463942
Round took 0.013961295
Round took 0.017376465
Round took 0.015475054
Round took 0.016859735
Round took 0.010577684
Round took 0.015345409
Round took 0.01344103
Round took 0.016206177
Round took 0.033364471
Round took 0.022543725
Round took 0.017620339
Round took 0.006029103
Round took 0.012103259
Round took 0.011348428
Round took 0.006861361
Round took 0.012914658
Round took 0.011241891
Round took 0.006584101
Round took 0.003488284
Round took 0.011910341
Round took 0.01288388
Round took 0.018389366
Round took 0.014383811
Round took 0.00491115
Round took 0.018272634
Round took 0.015991509
Round took 0.017167465
Round took 0.008194959
Round took 0.014148011
Round took 0.013392414
Round took 0.016073976
Round took 0.009624531
Round took 0.012009082
Round took 0.011354655
Round took 0.012151672
Round took 0.027208502
Round took 0.027795501
Round took 0.075921779
Round took 0.016209472
Round took 0.015509933
Round took 0.007592634
Round took 0.005867665
Round took 0.00561361
Round took 0.004437237
Round took 0.007175468
Round took 0.015038579
Round took 0.016409775
Round took 0.018073123
Round took 0.018866118
Round took 0.013243978
Round took 0.008881256
Round took 0.024816111
Round took 0.018665365
Round took 0.015115509
Round took 0.023761527
Round took 0.015246612
Round took 0.019705841
Round took 0.014383212
Round took 0.011046029
Round took 0.00495038
Round took 0.004407457
Round took 0.005298427
Round took 0.004221452
Round took 0.028373445
Round took 0.021319314
Round took 0.025274467
Round took 0.013276066
Round took 0.01270294
Round took 0.019559316
Round took 0.00890955
Round took 0.026379546
Round took 0.023893422
Round took 0.007708752
Round took 0.019786648
Round took 0.021893492
Round took 0.019116643
Round took 0.010312263
Round took 0.015379478
Round took 0.009061589
Round took 0.014148542
Round took 0.023134679
Round took 0.059205661
Round took 0.017401474
Round took 0.018314211
Round took 0.015330111
Round took 0.024209864
Round took 0.064891514
Round took 0.010412586
Round took 0.005873939
Round took 0.005109152
Round took 0.005084903
Round took 0.007298723
Round took 0.033041564
Round took 0.021281543
Round took 0.004687891
Round took 0.004898768
Round took 0.005269737
Round took 0.005601758
Round took 0.020492659
Round took 0.032117096
Round took 0.021962005
Round took 0.020804191
Round took 0.007146477
Round took 0.020359887
Round took 0.019356493
Round took 0.029652503
Round took 0.017750784
Round took 0.015394371
Round took 0.017807785
Round took 0.053619825
Round took 0.036347962
Round took 0.061028092
Round took 0.023801465
Round took 0.017042832
Round took 0.011574942
Round took 0.011548566
Round took 0.014393084
Round took 0.005641608
Round took 0.004168021
Round took 0.004527731
Round took 0.00485749
Round took 0.005430366
Round took 0.006846424
Round took 0.013994607
Round took 0.00536377
Round took 0.010104342
Round took 0.007523407
Round took 0.005791835
Round took 0.00786055
Round took 0.007531826
Round took 0.008950746
Round took 0.004506529
Round took 0.0083411
Round took 0.007270169
Round took 0.005261626
Round took 0.013599166
Round took 0.006253522
Round took 0.009352453
Round took 0.023720658
Round took 0.021145504
Round took 0.019153628
Round took 0.019718303
Round took 0.020305305
Round took 0.032755674
Round took 0.010587447
Round took 0.008208352
Round took 0.015774799
Round took 0.018850597
Round took 0.020651205
Round took 0.019078121
Round took 0.016913278
Round took 0.013706701
Round took 0.011011713
Round took 0.011682376
Round took 0.013634427
Round took 0.019817991
Round took 0.048250091
Round took 0.006102565
Round took 0.018255315
Round took 0.024176523
Round took 0.032010474
Round took 0.028765896
Round took 0.024617098
Round took 0.036481913
Round took 0.011455453
Round took 0.034761036
Round took 0.031455051
Round took 0.025893996
Round took 0.023894844
