Uniform distribution
Round took 0.00448306
Round took 0.006974822
Round took 0.007696293
Round took 0.006146739
Round took 0.005985302
Round took 0.003573121
Round took 0.005064051
Round took 0.005503072
Round took 0.005668755
Round took 0.006758918
Round took 0.004295048
Round took 0.003430842
Round took 0.005336238
Round took 0.004754259
Round took 0.007345699
Round took 0.003879751
Round took 0.007475249
Round took 0.00288415
Round took 0.004304042
Round took 0.004892689
Round took 0.006659919
Round took 0.003973077
Round took 0.004905197
Round took 0.005529079
Round took 0.005253429
Round took 0.005488535
Round took 0.00523786
Round took 0.00580407
Round took 0.006850379
Round took 0.007184186
Round took 0.007129697
Round took 0.003832559
Round took 0.003535387
Round took 0.005521798
Round took 0.006809411
Round took 0.006823442
Round took 0.00955978
Round took 0.004833891
Round took 0.00370621
Round took 0.006891068
Round took 0.008659445
Round took 0.007584079
Round took 0.007497524
Round took 0.011183881
Round took 0.005631955
Round took 0.0155513
Round took 0.005601887
Round took 0.006578903
Round took 0.004966051
Round took 0.004571288
Round took 0.005768666
Round took 0.004318435
Round took 0.007487112
Round took 0.003427952
Round took 0.004727406
Round took 0.007406839
Round took 0.008705724
Round took 0.008408943
Round took 0.00614966
Round took 0.005219083
Round took 0.008235121
Round took 0.004605101
Round took 0.006905418
Round took 0.006051929
Round took 0.006899979
Round took 0.011275328
Round took 0.006054431
Round took 0.006163222
Round took 0.007041363
Round took 0.005660761
Round took 0.010402204
Round took 0.009665184
Round took 0.009203562
Round took 0.005148778
Round took 0.010088051
Round took 0.00774746
Round took 0.01333736
Round took 0.006222176
Round took 0.006319304
Round took 0.006362062
Round took 0.007594488
Round took 0.004789093
Round took 0.005496884
Round took 0.008368709
Round took 0.005469213
Round took 0.009848736
Round took 0.005048975
Round took 0.008805421
Round took 0.010938996
Round took 0.008582808
Round took 0.008943873
Round took 0.006673384
Round took 0.006575755
Round took 0.012685633
Round took 0.009722593
Round took 0.012104926
Round took 0.015930851
Round took 0.01014328
Round took 0.008539133
Round took 0.007583864
Round took 0.005896569
Round took 0.006884016
Round took 0.009506969
Round took 0.008820867
Round took 0.004150297
Round took 0.009519495
Round took 0.012004746
Round took 0.009082195
Round took 0.009542265
Round took 0.009083977
Round took 0.00638061
Round took 0.015717422
Round took 0.010604596
Round took 0.005544371
Round took 0.004026186
Round took 0.007521825
Round took 0.01286619
Round took 0.019391524
Round took 0.005736529
Round took 0.010868006
Round took 0.008706873
Round took 0.010268092
Round took 0.006300205
Round took 0.011872096
Round took 0.023953053
Round took 0.013525355
Round took 0.008916455
Round took 0.010401056
Round took 0.007139639
Round took 0.00963752
Round took 0.009101508
Round took 0.007657733
Round took 0.003480348
Round took 0.007725384
Round took 0.009446358
Round took 0.009945378
Round took 0.015168792
Round took 0.010568724
Round took 0.010862963
Round took 0.011873678
Round took 0.00717373
Round took 0.011700102
Round took 0.014539476
Round took 0.009557852
Round took 0.007963303
Round took 0.01046531
Round took 0.004849874
Round took 0.008960631
Round took 0.005928911
Round took 0.005558683
Round took 0.00844466
Round took 0.004961246
Round took 0.012536471
Round took 0.008470588
Round took 0.007632309
Round took 0.007314802
Round took 0.008010359
Round took 0.011170222
Round took 0.014116725
Round took 0.006226409
Round took 0.009303651
Round took 0.011779472
Round took 0.015328558
Round took 0.012869061
Round took 0.009968216
Round took 0.010031287
Round took 0.005414171
Round took 0.012935895
Round took 0.011554276
Round took 0.014277724
Round took 0.011413157
Round took 0.010471164
Round took 0.012099707
Round took 0.013246213
Round took 0.015568833
Round took 0.015034124
Round took 0.03982561
Round took 0.009195248
Round took 0.018639046
Round took 0.005922335
Round took 0.01288552
Round took 0.01523328
Round took 0.014482287
Round took 0.014600794
Round took 0.009986662
Round took 0.004417554
Round took 0.023569159
Round took 0.00390797
Round took 0.008188126
Round took 0.020286832
Round took 0.016767756
Round took 0.012968546
Round took 0.016877469
Round took 0.014717339
Round took 0.010683833
Round took 0.016383238
Round took 0.019194526
Round took 0.015989961
Round took 0.009983913
Round took 0.013816164
Round took 0.007232106
Round took 0.015643849
Round took 0.007183145
Round took 0.021903672
Round took 0.003271617
Round took 0.052137649
Round took 0.007312526
Round took 0.017049173
Round took 0.004745628
Round took 0.010886143
Round took 0.017722689
Round took 0.018293866
Round took 0.015261095
Round took 0.018857963
Round took 0.019144704
Round took 0.015887347
Round took 0.023273273
Round took 0.020735572
Round took 0.019367809
Round took 0.020907904
Round took 0.01505622
Round took 0.022857588
Round took 0.019626997
Round took 0.006117998
Round took 0.009963043
Round took 0.015004049
Round took 0.019207228
Round took 0.012675435
Round took 0.009434524
Round took 0.014939866
Round took 0.015195776
Round took 0.03173055
Round took 0.018087935
Round took 0.015878616
Round took 0.01624977
Round took 0.016878959
Round took 0.03305851
Round took 0.015434885
Round took 0.029552458
Round took 0.01691543
Round took 0.017687625
Round took 0.017009257
Round took 0.015157096
Round took 0.017002581
Round took 0.023886894
Round took 0.011779806
Round took 0.007289713
Round took 0.007887697
Round took 0.022419293
Round took 0.01430242
Round took 0.003632013
Round took 0.011156683
Round took 0.012183347
Round took 0.02468023
Round took 0.019172637
Round took 0.016058654
Round took 0.012452295
Round took 0.033126372
Round took 0.006120369
Round took 0.018409221
Round took 0.01735347
Round took 0.020933485
Round took 0.035314073
Round took 0.020939164
Round took 0.022729469
Round took 0.015480537
Round took 0.015118255
Round took 0.016612431
Round took 0.011307498
Round took 0.012165143
Round took 0.013268303
Round took 0.017245781
Round took 0.029431135
Round took 0.020399981
Round took 0.010054263
Round took 0.036885366
Round took 0.019163376
Round took 0.019888575
Round took 0.020316462
Round took 0.005523479
Round took 0.033666438
Round took 0.026565491
Round took 0.006581655
Round took 0.012878772
Round took 0.01710877
Round took 0.011716922
Round took 0.032370877
Round took 0.037393635
Round took 0.021116206
Round took 0.015250037
Round took 0.022053188
Round took 0.013487705
Round took 0.004671133
Round took 0.014630094
Round took 0.020996351
Round took 0.032998858
Round took 0.024662312
Round took 0.014921917
Round took 0.007682594
Round took 0.024699173
Round took 0.008978958
Round took 0.00956895
Round took 0.017899526
Round took 0.014891722
Round took 0.018068891
Round took 0.014265836
Round took 0.017193469
Round took 0.014054775
Round took 0.017211762
Round took 0.008161997
Round took 0.010498951
Round took 0.024557375
Round took 0.039169646
Round took 0.016521765
Round took 0.022781247
Round took 0.024486475
Round took 0.025894937
Round took 0.019323288
Round took 0.020184014
Round took 0.012781927
Round took 0.009132224
Round took 0.014156356
Round took 0.015770051
Round took 0.017999705
Round took 0.020483932
Round took 0.023949577
Round took 0.016380812
Round took 0.009708717
Round took 0.044190702
Round took 0.024407817
Round took 0.020973817
Round took 0.01164625
Round took 0.014022923
Round took 0.011213035
Round took 0.016620793
Round took 0.016324087
Round took 0.016756021
Round took 0.02055493
Round took 0.021346919
Round took 0.033087909
Round took 0.027175931
Round took 0.02010225
Round took 0.04110327
Round took 0.021518385
Round took 0.018805469
Round took 0.0178695
Round took 0.009326806
Round took 0.015019028
Round took 0.020195015
Round took 0.027630454
Round took 0.00952581
Round took 0.010422442
Round took 0.00916408
Round took 0.026449834
Round took 0.016126393
Round took 0.016297874
Round took 0.021290546
Round took 0.021642841
Round took 0.010520031
Round took 0.056242833
Round took 0.0155264
Round took 0.022524631
Round took 0.023883561
Round took 0.018047611
Round took 0.017942368
Round took 0.02100909
Round took 0.012468886
Round took 0.008140421
Round took 0.015099884
Round took 0.012836838
Round took 0.01930581
Round took 0.039067814
Round took 0.01522077
Round took 0.013090554
Round took 0.025929147
Round took 0.013189428
Round took 0.034089417
Round took 0.028379688
Round took 0.025679201
Round took 0.022230528
Round took 0.00791283
Round took 0.023222709
Round took 0.015920376
Round took 0.017420913
Round took 0.013565107
Round took 0.01816448
Round took 0.01624066
Round took 0.028114754
Round took 0.033168238
Round took 0.024400281
Round took 0.021254619
Round took 0.017646328
Round took 0.039335772
Round took 0.021052574
Round took 0.017098902
Round took 0.051248011
Round took 0.036749743
Round took 0.014015901
Round took 0.033892205
Round took 0.027200258
Round took 0.03033568
Round took 0.043495477
Round took 0.016821367
Round took 0.014136966
Round took 0.02028537
Round took 0.024391735
Round took 0.015680768
Round took 0.021577541
Round took 0.019293302
Round took 0.021718056
Round took 0.021385413
Round took 0.019354242
Round took 0.019898791
Round took 0.019952865
Round took 0.009560735
Round took 0.007462232
Round took 0.014660649
Round took 0.02487048
Round took 0.027240485
Round took 0.025132963
Round took 0.022980408
Round took 0.033991872
Round took 0.017152066
Round took 0.014626728
Round took 0.02637174
Round took 0.023067249
Round took 0.01847799
Round took 0.019985167
Round took 0.013275285
Round took 0.01028656
Round took 0.006127994
Round took 0.028799645
Round took 0.026325507
Round took 0.025246074
Round took 0.021044098
Round took 0.03041963
Round took 0.020319743
Round took 0.01698016
Round took 0.023436892
Round took 0.03781614
Round took 0.014964207
Round took 0.012785267
Round took 0.026022702
Round took 0.0228543
Round took 0.025902786
Round took 0.01994093
Round took 0.02384784
Round took 0.017822236
Round took 0.030982252
Round took 0.295325669
Round took 0.009072541
Round took 0.011440057
Round took 0.086232206
Round took 0.005524001
Round took 0.019522339
Round took 0.014629561
Round took 0.00459621
Round took 0.005719878
Round took 0.00454523
Round took 0.005068259
Round took 0.012663062
Round took 0.01833773
Round took 0.013693156
Round took 0.018387081
Round took 0.028438487
Round took 0.008052187
Round took 0.019844684
Round took 0.017023873
Round took 0.015201072
Round took 0.016873587
Round took 0.01618111
Round took 0.009497351
Round took 0.009158156
Round took 0.016086888
Round took 0.017088662
Round took 0.01186507
Round took 0.008723247
Round took 0.018929674
Round took 0.012496977
Round took 0.017571725
Round took 0.015032488
Round took 0.020818895
Round took 0.013863754
Round took 0.008389263
Round took 0.014547153
Round took 0.012276071
Round took 0.013557406
Round took 0.015818538
Round took 0.018803263
Round took 0.004522826
Round took 0.004545499
Round took 0.005302635
Round took 0.00512847
Round took 0.007983865
Round took 0.011937052
Round took 0.015000164
Round took 0.015986579
Round took 0.016689326
Round took 0.026170408
Round took 0.025005716
Round took 0.024564065
Round took 0.028216531
Round took 0.024347966
Round took 0.02485815
Round took 0.028112245
Round took 0.057514185
Round took 0.020544754
Round took 0.026685458
Round took 0.017435835
Round took 0.03023907
Round took 0.027502719
Round took 0.012595218
Round took 0.029994778
Round took 0.030233622
Round took 0.030060041
Round took 0.039790859
Round took 0.039736938
Round took 0.035176787
Round took 0.013519528
Round took 0.011620372
Round took 0.013612513
Round took 0.016973862
Round took 0.007779178
Round took 0.01910438
Round took 0.008891556
Round took 0.019083009
Round took 0.012274643
Round took 0.015823235
Round took 0.011132887
Round took 0.008060454
Round took 0.012884577
Round took 0.009437969
Round took 0.01351459
Round took 0.007688187
Round took 0.021564404
Round took 0.033766235
Round took 0.025486457
Round took 0.011258172
Round took 0.024620261
Round took 0.0289162
Round took 0.027372983
Round took 0.025643926
Round took 0.020473468
Round took 0.013589084
Round took 0.020956268
Round took 0.040200418
Round took 0.017048498
Round took 0.014328514
Round took 0.028364537
Round took 0.021084264
Round took 0.022285629
Round took 0.027477831
Round took 0.032730721
Round took 0.0088611
Round took 0.029112755
Round took 0.021156397
Round took 0.020456931
Round took 0.02291506
Round took 0.031857384
Round took 0.020648013
Round took 0.028640564
Round took 0.022024368
Round took 0.026933066
Round took 0.018738545
Round took 0.013538489
Round took 0.02677089
Round took 0.016358574
Round took 0.027027404
Round took 0.059232102
Round took 0.022835998
Round took 0.025183046
Round took 0.022871595
Round took 0.022587839
Round took 0.020845149
Round took 0.026102428
Round took 0.023098469
Round took 0.052912579
Round took 0.029143619
Round took 0.023819082
Round took 0.024146966
Round took 0.019084105
Round took 0.034815132
Round took 0.016969565
Round took 0.017173906
Round took 0.022773512
Round took 0.03788638
Round took 0.022086203
Round took 0.022524078
Round took 0.02120282
Round took 0.020683484
Round took 0.024762217
Round took 0.026617535
Round took 0.026640469
Round took 0.024356574
Round took 0.025280153
Round took 0.03949337
Round took 0.039995549
Round took 0.042629357
Round took 0.005478142
Round took 0.008471165
Round took 0.017956062
Round took 0.014240321
Round took 0.018045103
Round took 0.019600307
Round took 0.022986614
Round took 0.012015818
Round took 0.015790967
Round took 0.019384568
Round took 0.022395506
Round took 0.023634074
Round took 0.028022006
Round took 0.030411052
Round took 0.034230035
Round took 0.030992643
Round took 0.019449374
Round took 0.023517498
Round took 0.024472327
Round took 0.028152371
Round took 0.027488451
Round took 0.027163366
Round took 0.024872771
Round took 0.029120118
Round took 0.038998207
Round took 0.027917658
Round took 0.022944392
Round took 0.040970397
Round took 0.021762986
Round took 0.03492015
Round took 0.011828372
Round took 0.007463581
Round took 0.013321563
Round took 0.015290577
Round took 0.013059027
Round took 0.008233695
Round took 0.012312888
Round took 0.013289049
Round took 0.008595958
Round took 0.015146153
Round took 0.016368728
Round took 0.013808676
Round took 0.00661301
Round took 0.007336048
Round took 0.008507119
Round took 0.011320868
Round took 0.014454355
Round took 0.017312784
Round took 0.0173268
Round took 0.02171143
Round took 0.013817652
Round took 0.005873441
Round took 0.029944736
Round took 0.042880864
Round took 0.027019515
Round took 0.022424152
Round took 0.029791781
Round took 0.02801443
Round took 0.027014765
Round took 0.023326888
Round took 0.021749229
Round took 0.02369391
Round took 0.031366951
Round took 0.036306883
Round took 0.02626857
Round took 0.025826605
Round took 0.027748417
Round took 0.029253813
Round took 0.02933669
Round took 0.022731839
Round took 0.029831232
Round took 0.025549262
Round took 0.03042313
Round took 0.028863672
Round took 0.038713274
Round took 0.020710985
Round took 0.040516613
Round took 0.024846828
Round took 0.027841526
Round took 0.034338088
Round took 0.021840446
Round took 0.023223462
Round took 0.02550169
Round took 0.028016122
Round took 0.043325174
Round took 0.018810737
Round took 0.028968037
Round took 0.028289376
Round took 0.03624035
Round took 0.024720508
Round took 0.04263335
Round took 0.028963788
Round took 0.022143629
Round took 0.026357457
Round took 0.034360668
Round took 0.020551635
Round took 0.023126188
Round took 0.030007325
Round took 0.030001333
Round took 0.029144948
Round took 0.030169757
Round took 0.025419777
Round took 0.037605717
Round took 0.028436411
Round took 0.044094991
Round took 0.031911498
Round took 0.055887503
Round took 0.02512716
Round took 0.046818962
Round took 0.027452872
Round took 0.029757483
Round took 0.023474893
Round took 0.035034368
Round took 0.033475064
Round took 0.042713389
Round took 0.024271087
Round took 0.027713567
Round took 0.035842626
Round took 0.03357478
Round took 0.039264795
Round took 0.043520977
Round took 0.023877367
Round took 0.052283975
Round took 0.034882564
Round took 0.021380721
Round took 0.026745697
Round took 0.028007023
Round took 0.043101029
Round took 0.022625166
Round took 0.036813205
Round took 0.026997335
Round took 0.029691757
Round took 0.025414293
Round took 0.026342089
Round took 0.049910323
Round took 0.0330641
Round took 0.032069914
Round took 0.044523115
Round took 0.029538385
Round took 0.026801839
Round took 0.030405626
Round took 0.021385627
Round took 0.029334811
Round took 0.0260587
Round took 0.021072119
Round took 0.035262081
Round took 0.026466552
Round took 0.038019706
Round took 0.03831682
Round took 0.027858396
Round took 0.023978747
Round took 0.034639136
Round took 0.03045109
Round took 0.023788397
Round took 0.032766311
Round took 0.015231635
Round took 0.015570441
Round took 0.012841894
Round took 0.017027822
Round took 0.02788576
Round took 0.035834202
Round took 0.015348995
Round took 0.021183398
Round took 0.016573992
Round took 0.024383119
Round took 0.039802819
Round took 0.031476515
Round took 0.026187519
Round took 0.023682749
Round took 0.047834702
Round took 0.013435392
Round took 0.010251517
Round took 0.038894919
Round took 0.027386003
Round took 0.042295833
Round took 0.02673539
Round took 0.038366375
Round took 0.034093226
Round took 0.025103694
Round took 0.027430869
Round took 0.028695369
Round took 0.025690899
Round took 0.027164139
Round took 0.028084488
Round took 0.060656318
Round took 0.00904834
Round took 0.01945688
Round took 0.032429167
Round took 0.021934981
Round took 0.027424887
Round took 0.015263488
Round took 0.017498138
Round took 0.022131304
Round took 0.021079979
Round took 0.014996818
Round took 0.010578271
Round took 0.012968713
Round took 0.008180651
Round took 0.012144118
Round took 0.009820466
Round took 0.007779508
Round took 0.031168835
Round took 0.028001553
Round took 0.020289709
Round took 0.029748747
Round took 0.035261022
Round took 0.027775071
Round took 0.040498401
Round took 0.029057868
Round took 0.023992334
Round took 0.020063771
Round took 0.031180284
Round took 0.021033422
Round took 0.022256992
Round took 0.025364336
Round took 0.043962337
Round took 0.031289668
Round took 0.03782773
Round took 0.026987751
Round took 0.038493178
Round took 0.012006796
Round took 0.018544372
Round took 0.015047397
Round took 0.01373722
Round took 0.015192202
Round took 0.013671461
Round took 0.009531129
Round took 0.015165191
Round took 0.013854931
Round took 0.015051492
Round took 0.013345462
Round took 0.023689349
Round took 0.023820099
Round took 0.022796221
Round took 0.031290725
Round took 0.006551449
Round took 0.019576097
Round took 0.011848797
Round took 0.009887549
Round took 0.015916256
Round took 0.009536481
Round took 0.01553365
Round took 0.014745244
Round took 0.023219065
Round took 0.03016646
Round took 0.022574038
Round took 0.026700291
Round took 0.029382378
Round took 0.038625177
Round took 0.037765867
Round took 0.042445971
Round took 0.028546197
Round took 0.031633199
Round took 0.029839114
Round took 0.038412912
Round took 0.034731157
Round took 0.048266172
Round took 0.039836821
Round took 0.027435284
Round took 0.038254741
Round took 0.02403658
Round took 0.041068692
Round took 0.022332525
Round took 0.036300601
Round took 0.008781627
Round took 0.01585385
Round took 0.032244528
Round took 0.037079241
Round took 0.025845688
Round took 0.038508204
Round took 0.040445625
Round took 0.03399229
Round took 0.047140966
Round took 0.021264847
Round took 0.031722213
Round took 0.038088776
Round took 0.026209137
Round took 0.030405787
Round took 0.02050554
Round took 0.025256129
Round took 0.028068529
Round took 0.023460054
Round took 0.034373739
Round took 0.024938473
Round took 0.028719412
Round took 0.024185636
Round took 0.027041799
Round took 0.022733223
Round took 0.064771061
Round took 0.03248727
Round took 0.015633727
Round took 0.014460485
Round took 0.008821372
Round took 0.020831304
Round took 0.044940426
Round took 0.031424567
Round took 0.032224786
Round took 0.030282632
Round took 0.051524516
Round took 0.034548064
Round took 0.007268017
Round took 0.01889797
Round took 0.02234806
Round took 0.01656989
Round took 0.022307683
Round took 0.010840593
Round took 0.007225233
Round took 0.016526055
Round took 0.019658585
Round took 0.019184216
Round took 0.010585086
Round took 0.011108462
Round took 0.005645083
Round took 0.005004857
Round took 0.036526393
Round took 0.026035458
Round took 0.035473413
Round took 0.016875765
Round took 0.017884447
Round took 0.013318363
Round took 0.006258961
Round took 0.019067986
Round took 0.010617652
Round took 0.029020491
Round took 0.022623751
Round took 0.010351821
Round took 0.014766757
Round took 0.015654292
Round took 0.025861315
Round took 0.013974471
Round took 0.010050795
Round took 0.012903887
Round took 0.022079581
Round took 0.027355152
Round took 0.016499556
Round took 0.015707894
Round took 0.021190124
Round took 0.016540056
Round took 0.019290327
Round took 0.019690072
Round took 0.012512509
Round took 0.017538113
Round took 0.011310517
Round took 0.010850845
Round took 0.014099871
Round took 0.008737498
Round took 0.010661405
Round took 0.012659859
Round took 0.010042581
Round took 0.008996598
Round took 0.019621292
Round took 0.014987783
Round took 0.01412498
Round took 0.012993705
Round took 0.01720333
Round took 0.028120656
Round took 0.037255337
Round took 0.050562981
Round took 0.014465302
Round took 0.030315036
Round took 0.024527016
Round took 0.034476576
Round took 0.022691036
Round took 0.043275007
Round took 0.025394254
Round took 0.036588786
Round took 0.032963708
Round took 0.035719639
Round took 0.023241717
Round took 0.031772616
Round took 0.024155296
Round took 0.023667806
Round took 0.023871988
Round took 0.017081701
Round took 0.034269622
Round took 0.02950051
Round took 0.016055088
Round took 0.036611357
Round took 0.028238576
Round took 0.03148235
Round took 0.026834301
Round took 0.046180188
Round took 0.049728164
Round took 0.035300342
Round took 0.043512898
Round took 0.034536968
Round took 0.026860904
Round took 0.007535625
Round took 0.012958933
Round took 0.01711921
Round took 0.020818294
Round took 0.038491357
Round took 0.025971944
Round took 0.020687422
Round took 0.022716882
Round took 0.043685228
Round took 0.029409325
Round took 0.027014911
Round took 0.028726711
Round took 0.029297039
Round took 0.040024622
Round took 0.029806144
Round took 0.035408028
Round took 0.036766124
Round took 0.01603775
Round took 0.014472595
Round took 0.008504233
Round took 0.034507677
Round took 0.036638931
Round took 0.025180175
Round took 0.030110607
Round took 0.027979945
Round took 0.022219641
Round took 0.008639912
Round took 0.014071589
Round took 0.018042354
Round took 0.018583049
Round took 0.014992655
Round took 0.005246783
Round took 0.027361115
Round took 0.037012748
Round took 0.032463126
Round took 0.032632189
Round took 0.024929753
Round took 0.025326824
Round took 0.026910485
Round took 0.022059963
Round took 0.036828571
Round took 0.023376895
Round took 0.03948809
Round took 0.023954109
Round took 0.042770962
Round took 0.02558282
Round took 0.029914782
Round took 0.027185327
Round took 0.042800219
Round took 0.046886603
Round took 0.01056191
Round took 0.005414213
Round took 0.009729609
Round took 0.011121434
Round took 0.012325141
Round took 0.013395556
Round took 0.012954312
Round took 0.032516892
Round took 0.036783215
Round took 0.023183861
Round took 0.04839026
Round took 0.028407969
Round took 0.021246367
Round took 0.028632942
Round took 0.022929459
Round took 0.022387299
Round took 0.025123514
Round took 0.020143577
Round took 0.028296203
Round took 0.040936573
Round took 0.031319461
Round took 0.036892225
Round took 0.019583215
Round took 0.048488094
Round took 0.027055953
Round took 0.030812018
Round took 0.01999998
Round took 0.030978217
Round took 0.033665657
Round took 0.02491107
Round took 0.063359949
Round took 0.029383149
Round took 0.022407201
Round took 0.02480029
Round took 0.035309077
Round took 0.025494232
Round took 0.027472951
Round took 0.029150827
Round took 0.024629814
Round took 0.024524362
Round took 0.040516513
Round took 0.028246608
Round took 0.03603437
Round took 0.032447055
Round took 0.041162484
Round took 0.024612086
Round took 0.04040385
Round took 0.011044565
Round took 0.031920915
Round took 0.027710741
Round took 0.048243022
Round took 0.038869261
Round took 0.027853612
Round took 0.02829491
Round took 0.034908619
Round took 0.018991604
Round took 0.030378294
Round took 0.028441766
Round took 0.025694937
Round took 0.016026775
Round took 0.036296134
Round took 0.031023118
Round took 0.028161991
Round took 0.031615878
Round took 0.025570729
Round took 0.029873816
Round took 0.046039059
Round took 0.031859919
Round took 0.021835171
Round took 0.017390435
Round took 0.041505492
Round took 0.03215956
Round took 0.011203019
Round took 0.009995007
Round took 0.012962499
Round took 0.023260995
Round took 0.021567532
Round took 0.025472782
Round took 0.023239113
Round took 0.025126109
Round took 0.019213278
Round took 0.043618595
Round took 0.020101812
Round took 0.015117082
Round took 0.016617624
Round took 0.016661388
Round took 0.018142005
Round took 0.017463514
Round took 0.012504273
Round took 0.029727293
Round took 0.030360339
Round took 0.035682415
Round took 0.018994882
Round took 0.02929712
Round took 0.044305033
Round took 0.02092767
Round took 0.026691222
Round took 0.035734493
Round took 0.047325074
Round took 0.026998308
Round took 0.015136134
Round took 0.023006527
Round took 0.011295935
Round took 0.014717574
Round took 0.022777758
Round took 0.027082668
Round took 0.016260054
Round took 0.014607641
Round took 0.016735264
Round took 0.014392133
Round took 0.011827559
Round took 0.014110643
Round took 0.016271988
Round took 0.00981051
Round took 0.01041864
Round took 0.008868145
Round took 0.009279618
Round took 0.005688303
Round took 0.006580764
Round took 0.007750457
Round took 0.013830417
Round took 0.011671763
Round took 0.017517242
Round took 0.008322364
Round took 0.008004675
Round took 0.009731618
Round took 0.017056762
Round took 0.014451655
Round took 0.01496103
Round took 0.03089736
Round took 0.028220034
Round took 0.052124703
Round took 0.031619922
Round took 0.03171049
Round took 0.036368405
Round took 0.030167577
Round took 0.028949315
Round took 0.034460244
Round took 0.022258045
Round took 0.013121221
Round took 0.018708554
Round took 0.030467028
Round took 0.035124319
Round took 0.038094294
Round took 0.026828785
Round took 0.031483797
Round took 0.036234731
Round took 0.051912729
Round took 0.024022165
Round took 0.019884708
Round took 0.018270475
Round took 0.015751883
Round took 0.019634897
Round took 0.024147872
Round took 0.045429541
Round took 0.030200713
Round took 0.029293605
Round took 0.022401801
Round took 0.029682459
Round took 0.031181231
Round took 0.027313734
Round took 0.059800641
Round took 0.029336816
Round took 0.043709979
Round took 0.033458686
Round took 0.038184237
Round took 0.037900138
Round took 0.022494187
Round took 0.034265902
Round took 0.033201824
Round took 0.04568271
Round took 0.016831318
Round took 0.012037937
Round took 0.010218341
Round took 0.011572528
Round took 0.011932352
Round took 0.01146932
Round took 0.013185692
Round took 0.013531615
Round took 0.011910172
Round took 0.010804308
Round took 0.011635234
Round took 0.024939395
Round took 0.039547903
Round took 0.025180112
Round took 0.033337119
Round took 0.031665388
Round took 0.037288037
Round took 0.034379751
Round took 0.044615014
Round took 0.024478273
Round took 0.049352604
Round took 0.035122236
Round took 0.023398574
Round took 0.026615424
Round took 0.025267087
Round took 0.039922334
Round took 0.01514483
Round took 0.020535824
Round took 0.018102942
Round took 0.007912943
Round took 0.014772171
Round took 0.016032438
Round took 0.014026897
Round took 0.013505295
Round took 0.016462948
Round took 0.021642802
Round took 0.024032504
Round took 0.01919122
Round took 0.023864666
Round took 0.017492361
Round took 0.019403605
Round took 0.017410748
Round took 0.015476148
Round took 0.015001393
Round took 0.02150516
Round took 0.019630677
Round took 0.012974196
Round took 0.008417365
Round took 0.021801003
Round took 0.018406507
Round took 0.036243184
Round took 0.052115326
Round took 0.014022156
Round took 0.014217415
Round took 0.007795546
Round took 0.010427379
Round took 0.009174673
Round took 0.012324665
Round took 0.014613768
Round took 0.009484483
Round took 0.034968764
Round took 0.029397439
Round took 0.041040658
Round took 0.024321607
Round took 0.025693947
Round took 0.037906943
Round took 0.035615619
Round took 0.031200871
Round took 0.029222762
Round took 0.051224176
Round took 0.010592474
Round took 0.01333589
Round took 0.012287336
Round took 0.013940469
Round took 0.011547685
Round took 0.015022728
Round took 0.013883148
Round took 0.011215354
Round took 0.010956318
Round took 0.011949225
Round took 0.024762855
Round took 0.014347
Round took 0.009808302
Round took 0.015235501
Round took 0.015768966
Round took 0.012854169
Round took 0.010355265
Round took 0.013120139
Round took 0.02100952
