Uniform distribution
Round took 0.007393936
Round took 0.005707379
Round took 0.006645761
Round took 0.005494589
Round took 0.002625101
Round took 0.004293596
Round took 0.005081834
Round took 0.002981937
Round took 0.003429508
Round took 0.00928597
Round took 0.005003308
Round took 0.007874472
Round took 0.005911336
Round took 0.003227279
Round took 0.002512656
Round took 0.002402104
Round took 0.012643724
Round took 0.003117961
Round took 0.003787373
Round took 0.00910689
Round took 0.004860281
Round took 0.004728808
Round took 0.003840991
Round took 0.004181177
Round took 0.011126296
Round took 0.009047953
Round took 0.004309011
Round took 0.009789126
Round took 0.008251481
Round took 0.002829501
Round took 0.007040505
Round took 0.007277728
Round took 0.008506973
Round took 0.008442288
Round took 0.011482366
Round took 0.00447087
Round took 0.00619608
Round took 0.005790774
Round took 0.007136081
Round took 0.010257061
Round took 0.009766729
Round took 0.007201689
Round took 0.006954685
Round took 0.006299785
Round took 0.00606504
Round took 0.005772391
Round took 0.006410524
Round took 0.006101023
Round took 0.005082045
Round took 0.005951383
Round took 0.004937017
Round took 0.006508393
Round took 0.007427389
Round took 0.004802495
Round took 0.006512969
Round took 0.005981377
Round took 0.00606345
Round took 0.006857359
Round took 0.006286172
Round took 0.006795359
Round took 0.005710978
Round took 0.005519275
Round took 0.004225681
Round took 0.005406446
Round took 0.00628719
Round took 0.004307203
Round took 0.007361246
Round took 0.004216389
Round took 0.005316675
Round took 0.006531832
Round took 0.005046617
Round took 0.006915771
Round took 0.006451529
Round took 0.006823341
Round took 0.004758289
Round took 0.004484989
Round took 0.01631989
Round took 0.006124267
Round took 0.004892826
Round took 0.008179355
Round took 0.0068562
Round took 0.006675443
Round took 0.007034413
Round took 0.007323232
Round took 0.006208431
Round took 0.007664997
Round took 0.006043032
Round took 0.007336635
Round took 0.008485475
Round took 0.007353529
Round took 0.007381076
Round took 0.005063111
Round took 0.006588929
Round took 0.007423458
Round took 0.006415218
Round took 0.006340112
Round took 0.006552511
Round took 0.006136641
Round took 0.005055619
Round took 0.006173602
Round took 0.005392032
Round took 0.005768424
Round took 0.00687063
Round took 0.01092266
Round took 0.005703535
Round took 0.006703715
Round took 0.005469022
Round took 0.005960791
Round took 0.006717834
Round took 0.005101655
Round took 0.003867302
Round took 0.006367413
Round took 0.005836043
Round took 0.006390646
Round took 0.007451916
Round took 0.006446936
Round took 0.005495272
Round took 0.007646268
Round took 0.007373957
Round took 0.007251803
Round took 0.007061092
Round took 0.006139704
Round took 0.00645928
Round took 0.006509557
Round took 0.006554961
Round took 0.007562299
Round took 0.006728265
Round took 0.006611782
Round took 0.006197527
Round took 0.006556228
Round took 0.005099817
Round took 0.006487222
Round took 0.005840222
Round took 0.00524727
Round took 0.006548944
Round took 0.007271044
Round took 0.006981106
Round took 0.005530433
Round took 0.007123814
Round took 0.006530817
Round took 0.008142144
Round took 0.005206291
Round took 0.01652486
Round took 0.008787883
Round took 0.005372697
Round took 0.007430822
Round took 0.005241644
Round took 0.008772288
Round took 0.006553827
Round took 0.006961425
Round took 0.00614224
Round took 0.006483772
Round took 0.00541347
Round took 0.006115775
Round took 0.005989908
Round took 0.006713806
Round took 0.005866951
Round took 0.004345108
Round took 0.0065358
Round took 0.006949128
Round took 0.007724225
Round took 0.007482506
Round took 0.008349871
Round took 0.008658665
Round took 0.005545157
Round took 0.006359671
Round took 0.006066497
Round took 0.005211309
Round took 0.006333442
Round took 0.007648645
Round took 0.005752687
Round took 0.006623307
Round took 0.00637719
Round took 0.006150278
Round took 0.0062308
Round took 0.005789805
Round took 0.005077382
Round took 0.004644254
Round took 0.00467996
Round took 0.006884837
Round took 0.007369356
Round took 0.005906975
Round took 0.00867804
Round took 0.006106906
Round took 0.008109648
Round took 0.005462552
Round took 0.006981272
Round took 0.004409516
Round took 0.003474178
Round took 0.007403481
Round took 0.005099326
Round took 0.008326967
Round took 0.00679628
Round took 0.00731889
Round took 0.006845076
Round took 0.008068112
Round took 0.00489099
Round took 0.004480664
Round took 0.008564
Round took 0.006572942
Round took 0.00742761
Round took 0.008230897
Round took 0.004983738
Round took 0.005730162
Round took 0.006417115
Round took 0.007482849
Round took 0.006943577
Round took 0.008085855
Round took 0.007939481
Round took 0.006638972
Round took 0.006026862
Round took 0.006247578
Round took 0.007899465
Round took 0.005062932
Round took 0.005754896
Round took 0.008917111
Round took 0.007758995
Round took 0.006821025
Round took 0.006001078
Round took 0.005949301
Round took 0.006786774
Round took 0.00764386
Round took 0.006871303
Round took 0.007094714
Round took 0.00639029
Round took 0.003695816
Round took 0.004894302
Round took 0.005920113
Round took 0.007009603
Round took 0.008442805
Round took 0.00758208
Round took 0.006961339
Round took 0.006746285
Round took 0.005635565
Round took 0.006726065
Round took 0.00615563
Round took 0.005610309
Round took 0.006469655
Round took 0.004981067
Round took 0.005538281
Round took 0.00582578
Round took 0.006580898
Round took 0.00566696
Round took 0.006853643
Round took 0.005560093
Round took 0.006851267
Round took 0.007032148
Round took 0.007428682
Round took 0.018682362
Round took 0.005035884
Round took 0.006299887
Round took 0.005790778
Round took 0.006929402
Round took 0.007053701
Round took 0.00532194
Round took 0.008017491
Round took 0.009602145
Round took 0.01509105
Round took 0.013393204
Round took 0.005901553
Round took 0.005420862
Round took 0.006811924
Round took 0.006136553
Round took 0.007207127
Round took 0.007226543
Round took 0.007483282
Round took 0.006647963
Round took 0.004448914
Round took 0.016640362
Round took 0.005460403
Round took 0.007770296
Round took 0.007437222
Round took 0.007676751
Round took 0.0074438
Round took 0.00606677
Round took 0.006092712
Round took 0.008724088
Round took 0.007325593
Round took 0.006042828
Round took 0.006187607
Round took 0.00633202
Round took 0.004791586
Round took 0.005344194
Round took 0.007028175
Round took 0.007168468
Round took 0.008985603
Round took 0.006456619
Round took 0.005903652
Round took 0.005911262
Round took 0.006365341
Round took 0.006900347
Round took 0.005549286
Round took 0.006005932
Round took 0.008052349
Round took 0.005763157
Round took 0.004680217
Round took 0.006904431
Round took 0.006451688
Round took 0.006481309
Round took 0.006548102
Round took 0.007280544
Round took 0.00660757
Round took 0.008134395
Round took 0.006612983
Round took 0.006102212
Round took 0.006084651
Round took 0.006064533
Round took 0.006236754
Round took 0.006085734
Round took 0.006970981
Round took 0.004853071
Round took 0.006622608
Round took 0.007012718
Round took 0.007033225
Round took 0.006392279
Round took 0.005938495
Round took 0.006016207
Round took 0.00634348
Round took 0.007040311
Round took 0.006839712
