Uniform distribution
Round took 0.004955838
Round took 0.004187479
Round took 0.004925945
Round took 0.004317188
Round took 0.005145646
Round took 0.00492015
Round took 0.002945313
Round took 0.005286429
Round took 0.00442168
Round took 0.004604939
Round took 0.006478095
Round took 0.007944301
Round took 0.004417988
Round took 0.005568651
Round took 0.009508807
Round took 0.013266687
Round took 0.006125837
Round took 0.009123412
Round took 0.00599298
Round took 0.004856973
Round took 0.011855117
Round took 0.004885885
Round took 0.004039755
Round took 0.006833516
Round took 0.004763684
Round took 0.00915553
Round took 0.006571133
Round took 0.005891872
Round took 0.004275855
Round took 0.00417123
Round took 0.003613317
Round took 0.010296646
Round took 0.004122803
Round took 0.003480514
Round took 0.006941
Round took 0.003868017
Round took 0.012573088
Round took 0.008105648
Round took 0.007275859
Round took 0.017953811
Round took 0.003810198
Round took 0.010184433
Round took 0.01129375
Round took 0.009390351
Round took 0.005504907
Round took 0.00578259
Round took 0.010791255
Round took 0.009993203
Round took 0.004149177
Round took 0.008880196
Round took 0.004397672
Round took 0.010312932
Round took 0.008699009
Round took 0.006832637
Round took 0.005981068
Round took 0.007045551
Round took 0.006470124
Round took 0.004349209
Round took 0.004387542
Round took 0.007893925
Round took 0.003820531
Round took 0.004049244
Round took 0.00844783
Round took 0.010312179
Round took 0.006718909
Round took 0.016228924
Round took 0.006422927
Round took 0.004022315
Round took 0.005957325
Round took 0.009565719
Round took 0.002831472
Round took 0.008292433
Round took 0.00636054
Round took 0.003836538
Round took 0.003917604
Round took 0.004566964
Round took 0.004046703
Round took 0.004287874
Round took 0.005220785
Round took 0.005509335
Round took 0.008322506
Round took 0.009002472
Round took 0.009845533
Round took 0.00865271
Round took 0.010177114
Round took 0.01078378
Round took 0.009568132
Round took 0.010231024
Round took 0.010964799
Round took 0.011805246
Round took 0.009206022
Round took 0.009920229
Round took 0.008539001
Round took 0.01388333
Round took 0.005797129
Round took 0.005516303
Round took 0.005278907
Round took 0.005876331
Round took 0.007261825
Round took 0.007631078
Round took 0.008771279
Round took 0.009555306
Round took 0.010752443
Round took 0.007117131
Round took 0.008330851
Round took 0.008657805
Round took 0.010329408
Round took 0.013763268
Round took 0.009633648
Round took 0.008656406
Round took 0.010417603
Round took 0.011025473
Round took 0.01146424
Round took 0.01034126
Round took 0.010156615
Round took 0.008011548
Round took 0.006548524
Round took 0.006114908
Round took 0.006264336
Round took 0.008170315
Round took 0.008945854
Round took 0.008484957
Round took 0.010766047
Round took 0.008699648
Round took 0.009273689
Round took 0.007159691
Round took 0.022593076
Round took 0.010458009
Round took 0.009551349
Round took 0.008189545
Round took 0.008115208
Round took 0.006888167
Round took 0.008511431
Round took 0.00702471
Round took 0.007980955
Round took 0.008614721
Round took 0.005772086
Round took 0.00721249
Round took 0.008264361
Round took 0.006512545
Round took 0.005770522
Round took 0.005953656
Round took 0.009623248
Round took 0.011155403
Round took 0.012155084
Round took 0.011399539
Round took 0.012464928
Round took 0.010162105
Round took 0.010478299
Round took 0.009075154
Round took 0.010176051
Round took 0.010217315
Round took 0.009069503
Round took 0.010697838
Round took 0.009632285
Round took 0.008033445
Round took 0.009659349
Round took 0.01147843
Round took 0.009872098
Round took 0.010655779
Round took 0.01083025
Round took 0.011258039
Round took 0.012218003
Round took 0.012312283
Round took 0.01353026
Round took 0.012923061
Round took 0.01363971
Round took 0.025231437
Round took 0.008042926
Round took 0.009581291
Round took 0.009283693
Round took 0.007741379
Round took 0.011369267
Round took 0.01215606
Round took 0.012397149
Round took 0.01390671
Round took 0.011646586
Round took 0.010637591
Round took 0.011963195
Round took 0.008902758
Round took 0.009580618
Round took 0.011477913
Round took 0.012568634
Round took 0.013074584
Round took 0.011155418
Round took 0.012004059
Round took 0.012095583
Round took 0.012098874
Round took 0.012188999
Round took 0.012849579
Round took 0.011637961
Round took 0.014649477
Round took 0.012608993
Round took 0.013181107
Round took 0.012827948
Round took 0.010215163
Round took 0.011433281
Round took 0.013309767
Round took 0.011901763
Round took 0.01289992
Round took 0.012566038
Round took 0.011720532
Round took 0.011725134
Round took 0.010458437
Round took 0.011897251
Round took 0.010911055
Round took 0.011462551
Round took 0.008861226
Round took 0.008946019
Round took 0.009644563
Round took 0.011615082
Round took 0.012167232
Round took 0.00784084
Round took 0.009819747
Round took 0.006802246
Round took 0.017375131
Round took 0.009024204
Round took 0.005278077
Round took 0.007252314
Round took 0.009225151
Round took 0.007548916
Round took 0.008588682
Round took 0.010006578
Round took 0.006871411
Round took 0.008275006
Round took 0.006187457
Round took 0.007213477
Round took 0.008472487
Round took 0.008091049
Round took 0.00790537
Round took 0.012078152
Round took 0.009296585
Round took 0.009389269
Round took 0.007592663
Round took 0.008211598
Round took 0.006952235
Round took 0.004978911
Round took 0.007030487
Round took 0.007920913
Round took 0.008087988
Round took 0.008393555
Round took 0.008657852
Round took 0.008361697
Round took 0.007055588
Round took 0.010153584
Round took 0.007752264
Round took 0.008183374
Round took 0.009504295
Round took 0.007367123
Round took 0.007528236
Round took 0.008818663
Round took 0.008327211
Round took 0.009532204
Round took 0.009331585
Round took 0.007661277
Round took 0.00839291
Round took 0.008492425
Round took 0.009389693
Round took 0.009647233
Round took 0.008916445
Round took 0.007547301
Round took 0.008161334
Round took 0.010427545
Round took 0.007056696
Round took 0.00804417
Round took 0.009112282
Round took 0.009209945
Round took 0.007249581
Round took 0.010658248
Round took 0.007640552
Round took 0.006919428
Round took 0.009801621
Round took 0.008459476
Round took 0.007504875
