Uniform distribution
Round took 0.028798559
Round took 0.0686628
Round took 0.02557938
Round took 0.041278463
Round took 0.078709506
Round took 0.060835002
Round took 0.060473898
Round took 0.018555918
Round took 0.07566872
Round took 0.065768389
Round took 0.039027061
Round took 0.045866455
Round took 0.044998618
Round took 0.06431907
Round took 0.031069682
Round took 0.075266913
Round took 0.037322383
Round took 0.029675036
Round took 0.053055811
Round took 0.026253466
Round took 0.034160406
Round took 0.029334196
Round took 0.026517569
Round took 0.023195707
Round took 0.022484851
Round took 0.030272909
Round took 0.048716
Round took 0.039575496
Round took 0.021010575
Round took 0.030188143
Round took 0.065729279
Round took 0.078594985
Round took 0.047583395
Round took 0.047160863
Round took 0.11110667
Round took 0.089153131
Round took 0.034787256
Round took 0.052863609
Round took 0.093274942
Round took 0.054526164
Round took 0.040205484
Round took 0.053471994
Round took 0.040118737
Round took 0.047923187
Round took 0.041657155
Round took 0.054347024
Round took 0.054909828
Round took 0.075858587
Round took 0.074443
Round took 0.101126696
Round took 0.042839666
Round took 0.049462556
Round took 0.068677784
Round took 0.048873964
Round took 0.068244681
Round took 0.06182749
Round took 0.048417723
Round took 0.081222676
Round took 0.046757278
Round took 0.050049321
Round took 0.045413973
Round took 0.031728726
Round took 0.043462975
Round took 0.036467341
Round took 0.025050714
Round took 0.079492188
Round took 0.024604651
Round took 0.022288018
Round took 0.019088108
Round took 0.021659473
Round took 0.042730032
Round took 0.033403151
Round took 0.058327249
Round took 0.0370819
Round took 0.125130314
Round took 0.088358339
Round took 0.048015839
Round took 0.053747028
Round took 0.055461764
Round took 0.060852802
Round took 0.105089024
Round took 0.049668814
Round took 0.048794157
Round took 0.062787129
Round took 0.086758193
Round took 0.060021009
Round took 0.06530052
Round took 0.043296952
Round took 0.111293243
Round took 0.073861445
Round took 0.094716437
Round took 0.070018288
Round took 0.298420822
Round took 0.032482645
Round took 0.052901141
Round took 0.066650231
Round took 0.051281185
Round took 0.060760371
Round took 0.082007664
Round took 0.050737373
Round took 0.079176071
Round took 0.099754744
Round took 0.03372351
Round took 0.038078725
Round took 0.044124939
Round took 0.040984265
Round took 0.043350026
Round took 0.037652284
Round took 0.031171635
Round took 0.054292945
Round took 0.053227386
Round took 0.071309286
Round took 0.058569311
Round took 0.082619165
Round took 0.089002224
Round took 0.117836285
Round took 0.051554327
Round took 0.109219069
Round took 0.086059051
Round took 0.08940166
Round took 0.105768649
Round took 0.055789165
Round took 0.068643848
Round took 0.051760956
Round took 0.057924925
Round took 0.064363346
Round took 0.065018
Round took 0.040835219
Round took 0.043655432
Round took 0.074695657
Round took 0.100145176
Round took 0.041441211
Round took 0.044645441
Round took 0.048092088
Round took 0.066585808
Round took 0.09209827
Round took 0.069286186
Round took 0.073323414
Round took 0.092048789
Round took 0.30011464
Round took 0.050488709
Round took 0.311642937
Round took 0.093259479
Round took 0.070548031
Round took 0.061205079
Round took 0.11243108
Round took 0.071893454
Round took 0.08220851
Round took 0.06978899
Round took 0.314402344
Round took 0.056680515
Round took 0.056597323
Round took 0.057015115
Round took 0.06053457
Round took 0.319396498
Round took 0.065231609
Round took 0.0576535
Round took 0.319060562
Round took 0.060221261
Round took 0.069406434
Round took 0.100492717
Round took 0.053713445
Round took 0.055275155
Round took 0.058915011
Round took 0.062704553
Round took 0.350986706
Round took 0.051893062
Round took 0.30900629
Round took 0.056426494
Round took 0.059431337
Round took 0.056895976
Round took 0.056524504
Round took 0.339222678
Round took 0.811121197
Round took 0.048899231
Round took 0.066686864
Round took 0.058353644
Round took 0.066773438
Round took 0.056797295
Round took 0.05692413
Round took 0.085254365
Round took 0.116830827
Round took 0.070504623
Round took 0.203644252
Round took 0.117088635
Round took 0.06126319
Round took 0.065085213
Round took 0.064798777
Round took 0.072244197
Round took 0.375180927
Round took 0.063391819
Round took 0.072089757
Round took 0.051792024
Round took 0.05263448
Round took 0.066576634
Round took 0.057439322
Round took 0.054803299
Round took 0.054859812
Round took 0.308902263
Round took 0.059065432
Round took 0.054189995
Round took 0.055569663
Round took 0.31681858
Round took 0.066948677
Round took 0.075081742
Round took 0.059907336
Round took 0.06870558
Round took 0.086263106
Round took 0.085168937
Round took 0.063334188
Round took 0.054093627
Round took 0.05829496
Round took 0.056683624
Round took 0.057532172
Round took 0.051452492
Round took 0.104264762
Round took 0.052025771
Round took 0.056270192
Round took 0.057412603
Round took 0.053472939
Round took 0.055080893
Round took 0.058615222
Round took 0.309892729
Round took 0.055304612
Round took 0.048155403
Round took 0.053397083
Round took 0.051789338
Round took 0.057519831
Round took 0.054842895
Round took 0.053401206
Round took 0.051899051
Round took 0.060247568
Round took 0.347069757
Round took 0.055358819
Round took 0.084317357
Round took 0.06037787
Round took 0.113074427
Round took 0.108729831
Round took 0.05748475
Round took 0.053505344
Round took 0.053919493
Round took 0.060262275
Round took 0.091800145
Round took 0.313106776
Round took 0.078453285
Round took 0.072309389
Round took 0.063187463
Round took 0.055216652
Round took 0.19162074
Round took 0.098025295
Round took 0.812390111
Round took 0.054284065
Round took 0.050434047
Round took 0.049719861
Round took 0.311546436
Round took 0.065179591
Round took 0.075550595
Round took 0.059299547
Round took 0.054859319
Round took 0.054558842
Round took 0.069128235
Round took 0.05915636
Round took 0.062874633
Round took 0.065849335
Round took 0.058624588
Round took 0.073130547
Round took 0.050765974
Round took 0.057592674
Round took 0.050992056
Round took 0.05313201
Round took 0.055805133
Round took 0.05305113
Round took 0.810095461
Round took 0.306374003
Round took 0.057802832
Round took 0.061955015
Round took 0.055624917
Round took 0.052982894
Round took 0.059517919
Round took 0.057166246
Round took 0.060136957
Round took 0.061011542
Round took 0.058650798
Round took 0.057122402
Round took 0.054554793
Round took 0.058185628
Round took 0.062937345
Round took 0.055136518
Round took 0.054087629
Round took 0.055297484
Round took 0.057550257
Round took 0.060418292
Round took 0.056859354
Round took 0.062204743
Round took 0.048576042
Round took 0.058329695
Round took 0.052335875
Round took 0.066252273
Round took 0.071738595
Round took 0.056537644
Round took 0.311350971
Round took 0.072070774
Round took 0.060243723
Round took 0.070279927
Round took 0.063162875
Round took 0.053344987
Round took 0.306004689
Round took 0.052595291
Round took 0.055702139
Round took 0.054577687
Round took 0.046811773
Round took 0.165336774
Round took 0.055872016
Round took 0.052973743
Round took 0.077481564
Round took 0.075759062
Round took 0.062847609
Round took 0.812006033
Round took 0.057098043
Round took 0.049112256
Round took 0.063653629
Round took 0.056876577
Round took 0.064248085
Round took 0.097977075
Round took 0.052460713
Round took 0.060662023
Round took 0.302993906
Round took 0.062765443
Round took 0.059765806
Round took 0.057910057
Round took 0.054535085
Round took 0.05629177
Round took 0.055934107
Round took 0.059749472
Round took 0.054474562
Round took 0.064620289
Round took 0.057952698
Round took 0.055648124
Round took 0.360739461
Round took 0.066136488
Round took 0.052104809
Round took 0.112805438
Round took 0.050188766
Round took 0.207312908
Round took 0.101830397
Round took 0.09729734
Round took 0.058941446
Round took 0.309766427
Round took 0.05852888
Round took 0.058147455
Round took 0.057663589
Round took 0.052954154
Round took 0.058029044
Round took 0.306140611
Round took 0.058885991
Round took 0.062295056
Round took 0.058960857
Round took 0.056179506
Round took 0.04826573
Round took 0.063317569
Round took 0.055656722
Round took 0.062412429
Round took 0.06472342
Round took 0.062723134
Round took 0.048661469
Round took 0.078331213
Round took 0.053038755
Round took 0.42168868
Round took 0.062972513
Round took 0.053902034
Round took 0.083057575
Round took 0.054996673
Round took 0.117170131
Round took 0.054373492
Round took 0.05065825
Round took 0.052442044
Round took 0.072342029
Round took 0.077438385
Round took 0.044149529
Round took 0.070598383
Round took 0.068850948
Round took 0.049888034
Round took 0.36318522
Round took 0.048836556
Round took 0.053106469
Round took 0.052196571
Round took 0.055710644
Round took 0.118803482
Round took 0.055958945
Round took 0.177273265
Round took 0.108041365
Round took 0.059195622
Round took 0.079085441
Round took 0.057840515
Round took 0.063264103
Round took 0.062641498
Round took 0.054802113
Round took 0.067338253
Round took 0.055090575
Round took 0.3209056
Round took 0.053404622
Round took 0.215138241
Round took 0.36216517
Round took 0.065747157
Round took 0.060216297
Round took 0.052264507
Round took 0.051430875
Round took 0.069736098
Round took 0.307419114
Round took 0.063908176
Round took 0.053644044
Round took 0.049694084
Round took 0.081967063
Round took 0.12525565
Round took 0.066840993
Round took 0.049943916
Round took 0.045246614
Round took 0.058872239
Round took 0.424887958
Round took 0.059856535
Round took 0.057623121
Round took 0.410447545
Round took 0.067955251
Round took 0.052436504
Round took 0.060444567
Round took 0.054221793
Round took 0.066234019
Round took 0.087532257
Round took 0.060317604
Round took 0.310640491
Round took 0.306249766
Round took 0.051813049
Round took 0.053586469
Round took 0.057387099
Round took 0.058324891
Round took 0.057819124
Round took 0.057494596
Round took 0.069950596
Round took 0.058118001
Round took 0.052994966
Round took 0.050079534
Round took 0.052652585
Round took 0.050906807
Round took 0.057770839
Round took 0.050243152
Round took 0.059998927
Round took 0.060460791
Round took 0.046375432
Round took 0.308743705
Round took 0.0550992
Round took 0.203178344
Round took 0.054290141
Round took 0.053168691
Round took 0.050488594
Round took 0.055221887
Round took 0.050535398
Round took 0.054682203
Round took 0.052261883
Round took 0.061747449
Round took 0.061384115
Round took 0.055255776
Round took 0.312590872
Round took 0.049485011
Round took 0.058951517
Round took 0.063567744
Round took 0.058331141
Round took 0.057118543
Round took 0.055996972
Round took 0.05871154
Round took 0.054329373
Round took 0.054675608
Round took 0.058682802
Round took 0.054637573
Round took 0.052748673
Round took 0.186558316
Round took 0.064964615
Round took 0.098725402
