Uniform distribution
Round took 0.020796283
Round took 0.040455547
Round took 0.024791777
Round took 0.051104096
Round took 0.014044485
Round took 0.012619953
Round took 0.023414352
Round took 0.046301443
Round took 0.019525028
Round took 0.015880329
Round took 0.015991079
Round took 0.03098216
Round took 0.041420102
Round took 0.016652525
Round took 0.018982774
Round took 0.014387687
Round took 0.011898071
Round took 0.010106108
Round took 0.023918762
Round took 0.014260892
Round took 0.024739539
Round took 0.021257028
Round took 0.018657364
Round took 0.016791732
Round took 0.021645104
Round took 0.028298272
Round took 0.053771817
Round took 0.011962155
Round took 0.014915249
Round took 0.025732022
Round took 0.01965201
Round took 0.043225138
Round took 0.029459451
Round took 0.061414868
Round took 0.028762443
Round took 0.025436697
Round took 0.017897104
Round took 0.019084616
Round took 0.027859567
Round took 0.021830961
Round took 0.022705392
Round took 0.026626619
Round took 0.020626565
Round took 0.025112991
Round took 0.031073884
Round took 0.020308197
Round took 0.01763971
Round took 0.032938874
Round took 0.034653896
Round took 0.046350161
Round took 0.037933109
Round took 0.033403738
Round took 0.027402467
Round took 0.025285703
Round took 0.013991203
Round took 0.028292289
Round took 0.024944997
Round took 0.018570039
Round took 0.020521313
Round took 0.030223466
Round took 0.017791271
Round took 0.018306202
Round took 0.033041592
Round took 0.016515783
Round took 0.018896394
Round took 0.032953916
Round took 0.025073279
Round took 0.027398139
Round took 0.022770117
Round took 0.033994903
Round took 0.021672579
Round took 0.027225719
Round took 0.039411779
Round took 0.036262986
Round took 0.038754313
Round took 0.036690403
Round took 0.032657449
Round took 0.043240715
Round took 0.036007717
Round took 0.019355554
Round took 0.016585481
Round took 0.030076278
Round took 0.0588733
Round took 0.022446891
Round took 0.032984396
Round took 0.028865766
Round took 0.031940629
Round took 0.026409726
Round took 0.02353982
Round took 0.055922156
Round took 0.051967973
Round took 0.073518196
Round took 0.042663026
Round took 0.056410663
Round took 0.023935426
Round took 0.06512997
Round took 0.041806457
Round took 0.085943179
Round took 0.020887772
Round took 0.042159302
Round took 0.019094048
Round took 0.046826959
Round took 0.038466942
Round took 0.03256895
Round took 0.028223709
Round took 0.053838951
Round took 0.023169374
Round took 0.025069566
Round took 0.035285135
Round took 0.026068873
Round took 0.043056017
Round took 0.055355042
Round took 0.051095729
Round took 0.018094359
Round took 0.019575364
Round took 0.071674726
Round took 0.054025265
Round took 0.024562573
Round took 0.029466082
Round took 0.018797118
Round took 0.019919775
Round took 0.021448625
Round took 0.04411906
Round took 0.038918515
Round took 0.076861621
Round took 0.027858997
Round took 0.033075624
Round took 0.030878237
Round took 0.068533353
Round took 0.061377061
Round took 0.029547029
Round took 0.049459455
Round took 0.077846501
Round took 0.018926831
Round took 0.032611365
Round took 0.052044717
Round took 0.059068646
Round took 0.07253233
Round took 0.041121927
Round took 0.0667617
Round took 0.059038179
Round took 0.038278736
Round took 0.091990122
Round took 0.037062645
Round took 0.080039069
Round took 0.059785851
Round took 0.067814109
Round took 0.079807817
Round took 0.078850883
Round took 0.034684409
Round took 0.027861971
Round took 0.046224085
Round took 0.038189528
Round took 0.046367842
Round took 0.037948911
Round took 0.056583064
Round took 0.058975097
Round took 0.081229029
Round took 0.065035037
Round took 0.049883227
Round took 0.101393478
Round took 0.066752405
Round took 0.085858196
Round took 0.050065841
Round took 0.047593872
Round took 0.056637044
Round took 0.060081032
Round took 0.054600555
Round took 0.100509004
Round took 0.099132155
Round took 0.0462073
Round took 0.046492165
Round took 0.076140778
Round took 0.082776463
Round took 0.087007623
Round took 0.060733831
Round took 0.080369735
Round took 0.083422026
Round took 0.080316539
Round took 0.067413838
Round took 0.032623661
Round took 0.027544598
Round took 0.131313357
Round took 0.034382662
Round took 0.075515399
Round took 0.097587165
Round took 0.021617177
Round took 0.01958861
Round took 0.028635019
Round took 0.072484975
Round took 0.019951603
Round took 0.025141253
Round took 0.032479071
Round took 0.037324675
Round took 0.059244107
Round took 0.052185305
Round took 0.129066192
Round took 0.100269803
Round took 0.084118252
Round took 0.083941934
Round took 0.059054675
Round took 0.100476447
Round took 0.126008816
Round took 0.050280992
Round took 0.101204679
Round took 0.11435098
Round took 0.08356892
Round took 0.058363156
Round took 0.118153732
Round took 0.108781321
Round took 0.064519395
Round took 0.054357396
Round took 0.079157586
Round took 0.064976999
Round took 0.07197671
Round took 0.039897342
Round took 0.145034208
Round took 0.043907318
Round took 0.039976374
Round took 0.050371605
Round took 0.050280527
Round took 0.061096921
Round took 0.06667018
Round took 0.047730803
Round took 0.073673791
Round took 0.072797101
Round took 0.047253991
Round took 0.045424898
Round took 0.055194428
Round took 0.057976654
Round took 0.081439625
Round took 0.061964048
Round took 0.07197172
Round took 0.069242464
Round took 0.068550489
Round took 0.075452274
Round took 0.058189365
Round took 0.045749806
Round took 0.055465536
Round took 0.075911215
Round took 0.042358989
Round took 0.047879158
Round took 0.063080184
Round took 0.072281277
Round took 0.049581575
Round took 0.353555941
Round took 0.052033332
Round took 0.303794406
Round took 0.049515853
Round took 0.044483679
Round took 0.054056159
Round took 0.0479872
Round took 0.298962075
Round took 0.061796607
Round took 0.061789442
Round took 0.316266615
Round took 0.093599946
Round took 0.054987845
Round took 0.059664918
Round took 0.060608594
Round took 0.079826873
Round took 0.058998307
Round took 0.058198357
Round took 0.060548519
Round took 0.059439049
Round took 0.060131682
Round took 0.061534227
Round took 0.063600714
Round took 0.070604679
Round took 0.169478745
Round took 0.062857012
Round took 0.06492568
Round took 0.058246408
Round took 0.054958791
Round took 0.056273888
Round took 0.058990768
Round took 0.069207118
Round took 0.061136702
Round took 0.058553238
Round took 0.05915471
Round took 0.068902733
Round took 0.064405151
Round took 0.058788261
Round took 0.056916843
Round took 0.332144085
Round took 0.078272443
Round took 0.1100045
Round took 0.065083817
Round took 0.06580255
Round took 0.070243894
Round took 0.074486939
Round took 0.054706686
Round took 0.057494814
Round took 0.054068888
Round took 0.311426339
Round took 0.065361296
Round took 0.807022766
Round took 0.07998153
Round took 0.328339498
Round took 0.056499827
Round took 0.069305976
Round took 0.082928699
Round took 0.050846357
Round took 0.079778536
Round took 0.317502297
Round took 0.056001207
Round took 0.065688448
Round took 0.050919477
Round took 0.054585737
Round took 0.054315844
Round took 0.065070921
Round took 0.092718663
Round took 0.317158216
Round took 0.054164696
Round took 0.058724451
Round took 0.052921547
Round took 0.060309376
Round took 0.045930474
Round took 0.052787923
Round took 0.05722454
Round took 0.066276426
Round took 0.058852249
Round took 0.049236209
Round took 0.053959558
Round took 0.058294917
Round took 0.056386396
Round took 0.055929177
Round took 0.053740356
Round took 0.051855234
Round took 0.308345504
Round took 0.196697983
Round took 0.056091437
Round took 0.056771069
Round took 0.304988311
Round took 0.366700383
Round took 0.052636629
Round took 0.052372207
Round took 0.051280753
Round took 0.05192294
Round took 0.057378022
Round took 0.054563281
Round took 0.317087538
Round took 0.069699601
Round took 0.055342843
Round took 0.062459296
Round took 0.068731755
Round took 0.137350489
Round took 0.093748446
Round took 0.050103716
Round took 0.09943148
Round took 0.060359863
Round took 0.084653915
Round took 0.149773168
Round took 0.046400938
Round took 0.059632685
Round took 0.054251404
Round took 0.051046074
Round took 0.050700086
Round took 0.05595403
Round took 0.085658822
Round took 0.307994823
Round took 0.084320116
Round took 0.051356479
Round took 0.05152379
Round took 0.052826256
Round took 0.056211156
Round took 0.069473771
Round took 0.111146061
Round took 0.090039165
Round took 0.049857645
Round took 0.058693144
Round took 0.170186649
Round took 0.077451113
Round took 0.053657626
Round took 0.044928325
Round took 0.070443381
Round took 0.09592385
Round took 0.061232573
Round took 0.368224972
Round took 0.051728915
Round took 0.052822497
Round took 0.063321356
Round took 0.076960847
Round took 0.070971874
Round took 0.052821841
Round took 0.055135686
Round took 0.059022556
Round took 0.05639528
Round took 0.054396475
Round took 0.417707085
Round took 0.317617434
Round took 0.056611701
Round took 0.209220624
Round took 0.051402697
Round took 0.062520234
Round took 0.060408955
Round took 0.071658165
Round took 0.050773209
Round took 0.053213395
Round took 0.052189463
Round took 0.058836282
Round took 0.055644834
Round took 0.056818198
Round took 0.308299728
Round took 0.063335375
Round took 0.053449758
Round took 0.062407958
Round took 0.064136119
Round took 0.055748317
Round took 0.062013473
Round took 0.053962108
Round took 0.062839178
Round took 0.055655478
Round took 0.052321823
Round took 0.060616343
Round took 0.05631635
Round took 0.055324978
Round took 0.051404723
Round took 0.055923544
Round took 0.059955941
Round took 0.057471572
Round took 0.056575269
Round took 0.061560047
Round took 0.057333617
Round took 0.068052083
Round took 0.319956607
Round took 0.057190314
Round took 0.056298115
Round took 0.051110824
Round took 0.058011385
Round took 0.053369265
Round took 0.05413388
Round took 0.064308399
