Uniform distribution
Round took 0.156237779
Round took 0.95037473
Round took 0.318379262
Round took 0.00618332
Round took 0.876424487
Round took 0.103412504
Round took 0.396402015
Round took 0.404097312
Round took 0.28067742
Round took 0.238251983
Round took 0.122805353
Round took 0.410656765
Round took 0.140466828
Round took 0.253348916
Round took 0.230038978
Round took 0.23820971
Round took 0.116489046
Round took 0.183661721
Round took 0.175015906
Round took 0.193311724
Round took 0.117564985
Round took 0.082560593
Round took 0.077553352
Round took 0.305245929
Round took 0.209812844
Round took 0.331284184
Round took 0.150406959
Round took 0.041741399
Round took 0.04493578
Round took 0.155664827
Round took 0.043496266
Round took 0.121058912
Round took 0.041542586
Round took 0.117596913
Round took 0.305332333
Round took 0.28513431
Round took 0.42199239
Round took 0.199459851
Round took 0.259535701
Round took 0.092232718
Round took 0.056912684
Round took 0.287214154
Round took 0.233462727
Round took 0.156555134
Round took 0.123603619
Round took 0.297975438
Round took 0.056023703
Round took 0.278855739
Round took 0.324048093
Round took 0.359562003
Round took 0.354702066
Round took 0.003415366
Round took 0.249637819
Round took 0.043682611
Round took 0.042510564
Round took 0.426252227
Round took 0.254013912
Round took 0.165885368
Round took 0.464860631
Round took 0.197371402
Round took 0.086713087
Round took 0.048365127
Round took 0.381579117
Round took 0.080034676
Round took 0.040561488
Round took 0.205622055
Round took 0.090295738
Round took 0.130432016
Round took 0.260359322
Round took 0.05234175
Round took 0.647310524
Round took 0.046571962
Round took 0.046666044
Round took 0.085942037
Round took 0.174494008
Round took 0.127920413
Round took 0.074969673
Round took 0.005407518
Round took 0.010914932
Round took 0.230989104
Round took 0.082048361
Round took 0.392034234
Round took 0.119341928
Round took 0.199784786
Round took 0.133349933
Round took 0.376838658
Round took 0.114823305
Round took 0.118052273
Round took 0.197232622
Round took 0.080820429
Round took 0.230264484
Round took 0.136279821
Round took 0.098019511
Round took 0.236767577
Round took 0.184689231
Round took 0.158375754
Round took 0.25453411
Round took 0.155914387
Round took 0.222136912
Round took 0.123168374
Round took 0.074531164
Round took 0.11293933
Round took 0.256625106
Round took 0.045992099
Round took 0.155122434
Round took 0.078448287
Round took 0.102747946
Round took 0.089616724
Round took 0.050537552
Round took 0.086944945
Round took 0.164800998
Round took 0.081585306
Round took 0.045580552
Round took 0.04189711
Round took 0.004952757
Round took 0.208934693
Round took 0.136299189
Round took 0.170465996
Round took 0.064227812
Round took 0.206280544
Round took 0.079393151
Round took 0.254940834
Round took 0.086296628
Round took 0.045822545
Round took 0.048718745
Round took 0.045953226
Round took 0.046289911
Round took 0.254978797
Round took 0.041933729
Round took 0.046477955
Round took 0.047729325
Round took 0.174390067
Round took 0.048593154
Round took 0.097106547
Round took 0.296872718
Round took 0.005247558
Round took 0.406556237
Round took 0.254311084
Round took 0.101170296
Round took 0.097828093
Round took 0.176584591
Round took 0.343658086
Round took 0.379678439
Round took 0.124038773
Round took 0.051952983
Round took 0.153877373
Round took 0.055351569
Round took 0.122026071
Round took 0.041272737
Round took 0.093388469
Round took 0.003992979
Round took 0.007226356
Round took 0.164731362
Round took 0.086165716
Round took 0.038806905
Round took 0.09038482
Round took 0.35492792
Round took 0.104757953
Round took 0.131708701
Round took 0.091166579
Round took 0.087252615
Round took 0.084416377
Round took 0.45373576
Round took 0.044507063
Round took 0.211079354
Round took 0.142109472
Round took 0.173501053
Round took 0.003709896
Round took 0.166209187
Round took 0.127577757
Round took 0.183336102
Round took 0.050938894
Round took 0.041051732
Round took 0.264335096
Round took 0.047157232
Round took 0.048391985
Round took 0.096316146
Round took 0.108545653
Round took 0.044362767
Round took 0.041779371
Round took 0.046986003
Round took 0.260943912
Round took 0.386152067
Round took 0.224485097
Round took 0.191161596
Round took 0.167124833
Round took 0.088016959
Round took 0.049617793
Round took 0.085742916
Round took 0.088926197
Round took 0.05047997
Round took 0.163182607
Round took 0.085607056
Round took 0.259435772
Round took 0.170873847
Round took 0.192357915
Round took 0.132448695
Round took 0.048471007
Round took 0.086191629
Round took 0.130819469
Round took 0.085145262
Round took 0.086409205
Round took 0.038490587
Round took 0.087569943
Round took 0.049912947
Round took 0.263076582
Round took 0.0939326
Round took 0.314634845
Round took 0.201960365
Round took 0.041258556
Round took 0.198159135
Round took 0.083016053
Round took 0.084539061
Round took 0.132249439
Round took 0.148955751
Round took 0.289865935
Round took 0.132357638
Round took 0.087055927
Round took 0.563291135
Round took 0.262943722
Round took 0.206829749
Round took 0.044974204
Round took 0.046394467
Round took 0.212683107
Round took 0.200055516
Round took 0.178967113
Round took 0.188295648
Round took 0.349591834
Round took 0.076081969
Round took 0.084101699
Round took 0.199470483
Round took 0.32226761
Round took 0.136336116
Round took 0.354533619
Round took 0.201278662
Round took 0.125565018
Round took 0.076546787
Round took 0.281002099
Round took 0.129090739
Round took 0.288605695
Round took 0.267272519
Round took 0.195591012
Round took 0.385384561
Round took 0.171424036
Round took 0.19654291
Round took 0.152680278
Round took 0.462224065
Round took 0.19121993
Round took 0.432179121
Round took 0.120461445
Round took 0.431266206
Round took 0.347724694
Round took 0.26968406
Round took 0.436373844
Round took 0.004548402
Round took 0.044564366
Round took 0.126682642
Round took 0.219852019
Round took 0.281235531
Round took 0.306389589
Round took 0.040998847
Round took 0.080867226
Round took 0.191730619
Round took 0.114830186
Round took 0.006136124
Round took 0.20807896
Round took 0.103867451
Round took 0.389313454
Round took 0.437854768
Round took 0.043006096
Round took 0.266471292
Round took 0.319324659
Round took 0.59057986
Round took 0.386543946
Round took 0.118452146
Round took 0.211839242
Round took 0.129573993
Round took 0.043831895
Round took 0.255465409
Round took 0.205468478
Round took 0.344967245
Round took 0.254428662
Round took 0.168164366
Round took 0.004688079
Round took 0.009435276
Round took 0.043931342
Round took 0.10066597
Round took 0.052170699
Round took 0.005299587
Round took 0.156467947
Round took 0.128759046
Round took 0.130216479
Round took 0.082363405
Round took 0.0804319
Round took 0.080112996
Round took 0.216232834
Round took 0.050241099
Round took 0.088752886
Round took 0.200856762
Round took 0.185346457
Round took 0.36839653
Round took 0.082437688
Round took 0.177730796
Round took 0.090612053
Round took 0.166348445
Round took 0.24857413
Round took 0.199918868
Round took 0.162646936
Round took 0.455330419
Round took 0.006881093
Round took 0.009127264
Round took 0.105870365
Round took 0.095532965
Round took 0.129164132
Round took 0.268605756
Round took 0.394885823
Round took 0.078563263
Round took 0.281547516
Round took 0.316504233
Round took 0.395653805
Round took 0.233834339
Round took 0.137666157
Round took 0.079833858
Round took 0.048658249
Round took 0.050474978
Round took 0.040988148
Round took 0.128531702
Round took 0.084574065
Round took 0.083102324
Round took 0.046332468
Round took 0.158880015
Round took 0.307072965
Round took 0.101148223
Round took 0.178288967
Round took 0.041707049
Round took 0.118365263
Round took 0.167328587
Round took 0.256167895
Round took 0.367865316
Round took 0.16749971
Round took 0.175850504
Round took 0.051771469
Round took 0.135129778
Round took 0.165976755
Round took 0.084957999
Round took 0.050082381
Round took 0.403745166
Round took 0.125888095
Round took 0.080431979
Round took 0.12407494
Round took 0.320724008
Round took 0.213222918
Round took 0.125279014
Round took 0.058092018
Round took 0.236790562
Round took 0.243972613
Round took 0.204527247
Round took 0.081949214
Round took 0.194978224
Round took 0.102410778
Round took 0.09805248
Round took 0.235698174
Round took 0.279005254
Round took 0.078141524
Round took 0.195066909
Round took 0.050070878
Round took 0.006603767
Round took 0.006740349
Round took 0.083566281
Round took 0.337782683
Round took 0.169134283
Round took 0.174384309
Round took 0.206321566
Round took 0.044670574
Round took 0.049496349
Round took 0.140866954
Round took 0.045576032
Round took 0.093834151
Round took 0.234488535
Round took 0.168635996
Round took 0.253941881
Round took 0.00448005
Round took 0.052854879
Round took 0.045920957
Round took 0.049898414
Round took 0.239997058
Round took 0.489893882
Round took 0.085582852
Round took 0.083809019
Round took 0.130106492
Round took 0.050512202
Round took 0.248749562
Round took 0.044085946
Round took 0.089034484
Round took 0.043554865
Round took 0.316641768
Round took 0.082893676
Round took 0.12367319
Round took 0.329881026
Round took 0.084334318
Round took 0.20673424
Round took 0.043579442
Round took 0.109920616
Round took 0.243642191
Round took 0.190030382
Round took 0.172447031
Round took 0.051275832
Round took 0.124946776
Round took 0.321543144
Round took 0.262050402
Round took 0.248002345
Round took 0.254049163
Round took 0.086217476
Round took 0.122966574
Round took 0.206712607
Round took 0.042291855
Round took 0.164312264
Round took 0.131675997
Round took 0.160760515
Round took 0.253279047
Round took 0.488990121
Round took 0.215628113
Round took 0.135707233
Round took 0.132817838
Round took 0.119131166
Round took 0.085135259
Round took 0.08368753
Round took 0.160879738
Round took 0.161716002
Round took 0.20818849
Round took 0.006893762
Round took 0.173933946
Round took 0.112711058
Round took 0.13173821
Round took 0.281682114
Round took 0.326243827
Round took 0.038986342
Round took 0.123437631
Round took 0.049315413
Round took 0.0390492
Round took 0.045410823
Round took 0.318537034
Round took 0.245695716
Round took 0.090924794
Round took 0.041278128
Round took 0.00604799
Round took 0.052020766
Round took 0.004468742
Round took 0.179527338
Round took 0.292072774
Round took 0.200421938
Round took 0.045587193
Round took 0.088033514
Round took 0.084489035
Round took 0.041555582
Round took 0.265093783
Round took 0.110351867
Round took 0.080609572
Round took 0.377777686
Round took 0.058365942
Round took 0.094391382
Round took 0.113165617
Round took 0.273899129
Round took 0.188296774
Round took 0.008028067
Round took 0.092700603
Round took 0.049888265
Round took 0.042272752
Round took 0.08760391
Round took 0.088301864
Round took 0.201160239
Round took 0.200630933
Round took 0.11751397
Round took 0.247872516
Round took 0.267113868
Round took 0.082568283
Round took 0.039585657
Round took 0.31946649
Round took 0.185105277
Round took 0.160223003
Round took 0.083799003
Round took 0.194223881
Round took 0.078893765
Round took 0.040207078
Round took 0.119407608
Round took 0.184943464
Round took 0.158778374
Round took 0.06537707
Round took 0.21462223
Round took 0.045724604
Round took 0.194936663
Round took 0.357926781
Round took 0.090745412
Round took 0.075646284
Round took 0.214593243
Round took 0.129142015
Round took 0.079474468
Round took 0.123444439
Round took 0.083823074
Round took 0.269397523
Round took 0.185193309
Round took 0.260034202
Round took 0.194334382
Round took 0.153912235
Round took 0.006921406
Round took 0.187260807
Round took 0.44407208
Round took 0.103559235
Round took 0.197054926
Round took 0.157053338
Round took 0.419823609
Round took 0.299478088
Round took 0.275472859
Round took 0.378650016
Round took 0.148283695
Round took 0.039173982
Round took 0.2030718
Round took 0.049629617
Round took 0.408634085
Round took 0.080354238
Round took 0.07808161
Round took 0.18070448
Round took 0.158835273
Round took 0.07998566
Round took 0.356902377
Round took 0.150486337
Round took 0.043135259
Round took 0.224025178
Round took 0.185267742
Round took 0.152506544
Round took 0.051486242
Round took 0.097073837
Round took 0.045776427
Round took 0.108695868
Round took 0.152552552
Round took 0.116279199
Round took 0.154618085
Round took 0.232140746
Round took 0.22995979
Round took 0.115480633
Round took 0.130149317
Round took 0.224910561
Round took 0.1138477
Round took 0.197542331
Round took 0.309317078
Round took 0.088914984
Round took 0.138040482
Round took 0.101997975
Round took 0.305036893
Round took 0.052222888
Round took 0.149429206
Round took 0.095954831
Round took 0.162290898
Round took 0.228176286
Round took 0.141280011
Round took 0.385313942
Round took 0.191787289
Round took 0.270716502
Round took 0.157545258
Round took 0.315071396
Round took 0.385912343
Round took 0.117679611
Round took 0.204837301
