Uniform distribution
Round took 0.013308458
Round took 0.211289783
Round took 0.632950503
Round took 0.237268983
Round took 0.337130498
Round took 0.121686709
Round took 0.376445919
Round took 0.080146369
Round took 0.172173719
Round took 0.206151863
Round took 0.308224781
Round took 0.004700397
Round took 0.045323666
Round took 0.082421092
Round took 0.080897009
Round took 0.046212685
Round took 0.138513823
Round took 0.055208872
Round took 0.277161614
Round took 0.191910925
Round took 0.169806043
Round took 0.106796085
Round took 0.003779028
Round took 0.042730075
Round took 0.101818472
Round took 0.183439684
Round took 0.057707942
Round took 0.050944719
Round took 0.049370541
Round took 0.147332577
Round took 0.061029731
Round took 0.099641121
Round took 0.046799213
Round took 0.115685266
Round took 0.422829144
Round took 0.124848538
Round took 0.125421208
Round took 0.156675631
Round took 0.042187986
Round took 0.001666141
Round took 0.274807599
Round took 0.008572894
Round took 0.290252894
Round took 0.135997026
Round took 0.105625928
Round took 0.161003158
Round took 0.111618811
Round took 0.046980695
Round took 0.005106792
Round took 0.095731238
Round took 0.054374886
Round took 0.356379404
Round took 0.006609494
Round took 0.051545266
Round took 0.002065445
Round took 0.100874224
Round took 0.058913663
Round took 0.051749929
Round took 0.041952947
Round took 0.099182606
Round took 0.291805869
Round took 0.198980647
Round took 0.064362862
Round took 0.051679749
Round took 0.100625477
Round took 0.046988636
Round took 0.163632865
Round took 0.006060942
Round took 0.151851568
Round took 0.049384142
Round took 0.048398099
Round took 0.054343442
Round took 0.055438003
Round took 0.051078664
Round took 0.057259904
Round took 0.152709603
Round took 0.009024031
Round took 0.279400548
Round took 0.058206633
Round took 0.046770528
Round took 0.062234469
Round took 0.107014779
Round took 0.198048346
Round took 0.099710099
Round took 0.188402173
Round took 0.25827637
Round took 0.047671571
Round took 0.005798145
Round took 0.051766636
Round took 0.006016712
Round took 0.008947831
Round took 0.007352596
Round took 0.057002773
Round took 0.055854172
Round took 0.105016548
Round took 0.110800384
Round took 0.049259616
Round took 0.058359126
Round took 0.052565483
Round took 0.006465268
Round took 0.199217196
Round took 0.006783026
Round took 0.059204399
Round took 0.003967926
Round took 0.067681213
Round took 0.110535525
Round took 0.046537071
Round took 0.052641986
Round took 0.101247708
Round took 0.002785671
Round took 0.232228069
Round took 0.186847369
Round took 0.091121304
Round took 0.214147637
Round took 0.331111714
Round took 0.131115807
Round took 0.049033818
Round took 0.052412557
Round took 0.041547976
Round took 0.044244564
Round took 0.0760576
Round took 0.166666851
Round took 0.119583835
Round took 0.118587977
Round took 0.358048026
Round took 0.121439676
Round took 0.086462623
Round took 0.155734151
Round took 0.001851601
Round took 0.237271936
Round took 0.002914901
Round took 0.048680479
Round took 0.168099442
Round took 0.155293434
Round took 0.040912165
Round took 0.003252908
Round took 0.096923138
Round took 0.100965075
Round took 0.138213893
Round took 0.05320193
Round took 0.209824707
Round took 0.249747978
Round took 0.006111949
Round took 0.059373499
Round took 0.056799049
Round took 0.15225655
Round took 0.04716036
Round took 0.150631228
Round took 0.004226148
Round took 0.005665504
Round took 0.094793294
Round took 0.053572753
Round took 0.006403825
Round took 0.184474072
Round took 0.186905014
Round took 0.303563996
Round took 0.002858646
Round took 0.052291707
Round took 0.212041838
Round took 0.005757578
Round took 0.008670387
Round took 0.11487257
Round took 0.102030167
Round took 0.142569307
Round took 0.215139287
Round took 0.205945093
Round took 0.098539499
Round took 0.002764841
Round took 0.313287567
Round took 0.049362173
Round took 0.598197567
Round took 0.048208109
Round took 0.117766838
Round took 0.128065173
Round took 0.36050819
Round took 0.08363287
Round took 0.092595933
Round took 0.127125508
Round took 0.191276657
Round took 0.050011282
Round took 0.197897725
Round took 0.079543054
Round took 0.044641491
Round took 0.127584166
Round took 0.078501515
Round took 0.196865425
Round took 0.214848149
Round took 0.403639085
Round took 0.409840922
Round took 0.258835344
Round took 0.044693187
Round took 0.352764351
Round took 0.240725972
Round took 0.043293014
Round took 0.196610274
Round took 0.142408093
Round took 0.429030153
Round took 0.084492188
Round took 0.162990353
Round took 0.120133229
Round took 0.043322247
Round took 0.339981124
Round took 0.198347191
Round took 0.196161763
Round took 0.086370912
Round took 0.351361459
Round took 0.056347023
Round took 0.273820326
Round took 0.004343838
Round took 0.056540431
Round took 0.044608986
Round took 0.138126875
Round took 0.005288997
Round took 0.203574923
Round took 0.084773882
Round took 0.048262099
Round took 0.052807477
Round took 0.048690874
Round took 0.345935268
Round took 0.427827958
Round took 0.266714346
Round took 0.126759916
Round took 0.03939246
Round took 0.234064083
Round took 0.19526042
Round took 0.041999123
Round took 0.044941859
Round took 0.321822766
Round took 0.14863418
Round took 0.280417779
Round took 0.095999764
Round took 0.049954738
Round took 0.084303663
Round took 0.038309991
Round took 0.430932092
Round took 0.188901225
Round took 0.041513039
Round took 0.120918642
Round took 0.280430756
Round took 0.123346107
Round took 0.0836503
Round took 0.113460778
Round took 0.045236289
Round took 0.314880523
Round took 0.156226713
Round took 0.191335221
Round took 0.205050086
Round took 0.037745418
Round took 0.115829666
Round took 0.077838931
Round took 0.075908671
Round took 0.0833078
Round took 0.157021536
Round took 0.15754933
Round took 0.204688357
Round took 0.319360946
Round took 0.083278041
Round took 0.197710566
Round took 0.160089906
Round took 0.318181568
Round took 0.051355334
Round took 0.281315604
Round took 0.115818277
Round took 0.086318279
Round took 0.048867024
Round took 0.230566382
Round took 0.193037954
Round took 0.242825427
Round took 0.309909355
Round took 0.040253961
Round took 0.269554509
Round took 0.15413959
Round took 0.076120461
Round took 0.117150019
Round took 0.487173704
Round took 0.256896265
Round took 0.382946316
Round took 0.120303388
Round took 0.194879672
Round took 0.047252016
Round took 0.039749277
Round took 0.091614366
Round took 0.211069575
Round took 0.198051473
Round took 0.150526433
Round took 0.200995049
Round took 0.039707384
Round took 0.095568336
Round took 0.178995789
Round took 0.239925932
Round took 0.27436422
Round took 0.273174189
Round took 0.211797346
Round took 0.141029011
Round took 0.452689277
Round took 0.26185885
Round took 0.307660697
Round took 0.421907016
Round took 0.113284797
Round took 0.193690641
Round took 0.234967476
Round took 0.122737459
Round took 0.230205715
Round took 0.044500923
Round took 0.079891031
Round took 0.158972559
Round took 0.044049775
Round took 0.04527544
Round took 0.092004577
Round took 0.168374618
Round took 0.170284855
Round took 0.159611717
Round took 0.006833081
Round took 0.086490067
Round took 0.04469082
Round took 0.041705149
Round took 0.043606706
Round took 0.245856978
Round took 0.202138476
Round took 0.052120683
Round took 0.13888887
Round took 0.129099672
Round took 0.207978013
Round took 0.083222246
Round took 0.17459685
Round took 0.048265233
Round took 0.005742677
Round took 0.082597161
Round took 0.221834236
Round took 0.094988219
Round took 0.08401103
Round took 0.128898733
Round took 0.218178899
Round took 0.083501452
Round took 0.078578395
Round took 0.13601941
Round took 0.26885485
Round took 0.052192899
Round took 0.042710526
Round took 0.007433552
Round took 0.076388475
Round took 0.046556904
Round took 0.005024214
Round took 0.087417197
Round took 0.091055906
Round took 0.047560533
Round took 0.17013069
Round took 0.040529248
Round took 0.212307854
Round took 0.06620201
Round took 0.06084137
Round took 0.006197562
Round took 0.220476839
Round took 0.168069052
Round took 0.084486311
Round took 0.082037818
Round took 0.086383403
Round took 0.086338131
Round took 0.167413669
Round took 0.521713075
Round took 0.007899927
Round took 0.250636095
Round took 0.04324245
Round took 0.173301692
Round took 0.048251891
Round took 0.098650568
Round took 0.208542583
Round took 0.081233199
Round took 0.359589867
Round took 0.08794208
Round took 0.16243359
Round took 0.287759464
Round took 0.045563705
Round took 0.172920386
Round took 0.081110352
Round took 0.123834917
Round took 0.04644541
Round took 0.128360403
Round took 0.209416931
Round took 0.235295729
Round took 0.049857244
Round took 0.074646207
Round took 0.13129482
Round took 0.263862262
Round took 0.047231848
Round took 0.160328739
Round took 0.084174174
Round took 0.006839647
Round took 0.049149786
Round took 0.084351907
Round took 0.101703948
Round took 0.216560292
Round took 0.211296523
Round took 0.252855173
Round took 0.158285769
Round took 0.142959508
Round took 0.232647257
Round took 0.130481377
Round took 0.085418258
Round took 0.086843672
Round took 0.083722791
Round took 0.278048412
Round took 0.004162036
