Uniform distribution
Round took 0.051911223
Round took 0.04820464
Round took 0.056241437
Round took 0.05290716
Round took 0.056984045
Round took 0.058457672
Round took 0.053364151
Round took 0.051195479
Round took 0.056467369
Round took 0.049120482
Round took 0.050251555
Round took 0.045552837
Round took 0.035233084
Round took 0.025800622
Round took 0.038207932
Round took 0.039775412
Round took 0.039903403
Round took 0.040213175
Round took 0.031686668
Round took 0.034881659
Round took 0.024656622
Round took 0.107314116
Round took 0.042334395
Round took 0.055838124
Round took 0.056369265
Round took 0.037923846
Round took 0.033688779
Round took 0.041480719
Round took 0.046595869
Round took 0.04697901
Round took 0.04606222
Round took 0.036001941
Round took 0.036136896
Round took 0.039300967
Round took 0.036004555
Round took 0.060200406
Round took 0.046455885
Round took 0.068827565
Round took 0.05401606
Round took 0.057060896
Round took 0.05678704
Round took 0.054590317
Round took 0.062958193
Round took 0.057118654
Round took 0.069416183
Round took 0.056285856
Round took 0.055491319
Round took 0.050709827
Round took 0.054177461
Round took 0.05704075
Round took 0.053237012
Round took 0.057615831
Round took 0.060581406
Round took 0.060135281
Round took 0.057257947
Round took 0.052598749
Round took 0.056334894
Round took 0.054852777
Round took 0.064649737
Round took 0.052544946
Round took 0.051080359
Round took 0.054643746
Round took 0.058031248
Round took 0.058883162
Round took 0.049697427
Round took 0.054611671
Round took 0.052541641
Round took 0.05561171
Round took 0.054805423
Round took 0.052877736
Round took 0.053000171
Round took 0.066492539
Round took 0.04717595
Round took 0.044009878
Round took 0.053203177
Round took 0.056200178
Round took 0.046795621
Round took 0.047725276
Round took 0.048586392
Round took 0.051254944
Round took 0.061760472
Round took 0.056143022
Round took 0.062606548
Round took 0.053403774
Round took 0.052785106
Round took 0.049430364
Round took 0.165834099
Round took 0.058609507
Round took 0.052023921
Round took 0.056597164
Round took 0.049540127
Round took 0.050600537
Round took 0.050470265
Round took 0.30765892
Round took 0.054718573
Round took 0.050467502
Round took 0.060971373
Round took 0.05576877
Round took 0.054322602
Round took 0.05322333
Round took 0.056468683
Round took 0.056531909
Round took 0.053265204
Round took 0.052974281
Round took 0.054112278
Round took 0.054662823
Round took 0.056749539
Round took 0.050920849
Round took 0.051094998
Round took 0.057544566
Round took 0.053118126
Round took 0.068981676
Round took 0.040950201
Round took 0.057000459
Round took 0.054177911
Round took 0.063824294
Round took 0.048403564
Round took 0.303611467
Round took 0.052685724
Round took 0.048833021
Round took 0.054695282
Round took 0.055684936
Round took 0.05497322
Round took 0.052730239
Round took 0.313293581
Round took 0.059058818
Round took 0.062881376
Round took 0.0628917
Round took 0.05990483
Round took 0.064716505
Round took 0.047541756
Round took 0.05838301
Round took 0.051449985
Round took 0.060964933
Round took 0.046091584
Round took 0.072669315
Round took 0.05847743
Round took 0.054068296
Round took 0.055984013
Round took 0.060240005
Round took 0.047746974
Round took 0.067037249
Round took 0.053276725
Round took 0.05689122
Round took 0.049146677
Round took 0.055405853
Round took 0.055635314
Round took 0.166033356
Round took 0.061432293
Round took 0.049856545
Round took 0.052004156
Round took 0.057117709
Round took 0.054863063
Round took 0.050347395
Round took 0.05267158
Round took 0.061350779
Round took 0.058926449
Round took 0.06037225
Round took 0.06586193
Round took 0.074551254
Round took 0.050078919
Round took 0.047045073
Round took 0.051372678
Round took 0.064591567
Round took 0.065279385
Round took 0.056750461
Round took 0.069372071
Round took 0.048868521
Round took 0.055605689
Round took 0.052886183
Round took 0.163017228
Round took 0.070871702
Round took 0.056492666
Round took 0.052436107
Round took 0.050932138
Round took 0.057975629
Round took 0.05220086
Round took 0.061734905
Round took 0.046399062
Round took 0.055637927
Round took 0.059661494
Round took 0.052624324
Round took 0.061898661
Round took 0.048559408
Round took 0.052734091
Round took 0.050764931
Round took 0.057565146
Round took 0.056585186
Round took 0.045525813
Round took 0.063003889
Round took 0.057938704
Round took 0.044781281
Round took 0.062505033
Round took 0.042563424
Round took 0.052832369
Round took 0.05093992
Round took 0.052804181
Round took 0.059973541
Round took 0.051856504
Round took 0.053047192
Round took 0.052422099
Round took 0.06268583
Round took 0.04726545
Round took 0.061514356
Round took 0.057875013
Round took 0.063812186
Round took 0.059735305
Round took 0.054006828
Round took 0.054096572
Round took 0.05936065
Round took 0.051289504
Round took 0.051397323
Round took 0.060111433
Round took 0.058491455
Round took 0.054120048
Round took 0.056510563
Round took 0.051375931
Round took 0.057579296
Round took 0.048615255
Round took 0.060601739
Round took 0.051932468
Round took 0.059436483
Round took 0.049893009
Round took 0.05123457
Round took 0.051926027
Round took 0.055576875
Round took 0.057469614
Round took 0.055983449
Round took 0.052241627
Round took 0.046328145
Round took 0.050514784
Round took 0.054371322
Round took 0.05740911
Round took 0.045737621
Round took 0.046600868
Round took 0.051046806
Round took 0.050660992
Round took 0.051662112
Round took 0.052149201
Round took 0.050155521
Round took 0.055455959
Round took 0.059407448
Round took 0.054862464
