Uniform distribution
Round took 0.032196938
Round took 0.023390584
Round took 0.018029295
Round took 0.021330239
Round took 0.021967755
Round took 0.023886441
Round took 0.024649185
Round took 0.023973498
Round took 0.027332649
Round took 0.028214027
Round took 0.035291276
Round took 0.029062649
Round took 0.02932411
Round took 0.031060308
Round took 0.030353145
Round took 0.041412526
Round took 0.022200549
Round took 0.025293341
Round took 0.030305406
Round took 0.030322889
Round took 0.028623773
Round took 0.025935516
Round took 0.025672502
Round took 0.030868748
Round took 0.024699457
Round took 0.018447574
Round took 0.019724076
Round took 0.042545877
Round took 0.02759108
Round took 0.028986271
Round took 0.034344128
Round took 0.015200417
Round took 0.015219166
Round took 0.014037807
Round took 0.013870741
Round took 0.01281055
Round took 0.016437014
Round took 0.022662882
Round took 0.021365902
Round took 0.022151744
Round took 0.024214442
Round took 0.028763643
Round took 0.025546805
Round took 0.023907259
Round took 0.025603185
Round took 0.028757277
Round took 0.040312719
Round took 0.019729919
Round took 0.022503582
Round took 0.025005556
Round took 0.032284415
Round took 0.034719326
Round took 0.029191253
Round took 0.026737189
Round took 0.028780756
Round took 0.02968207
Round took 0.026203176
Round took 0.024478674
Round took 0.0247993
Round took 0.029195421
Round took 0.023994169
Round took 0.024877768
Round took 0.032027289
Round took 0.026723577
Round took 0.023669265
Round took 0.029851283
Round took 0.039139001
Round took 0.027758759
Round took 0.021505044
Round took 0.017461077
Round took 0.023518892
Round took 0.024690074
Round took 0.024971494
Round took 0.024957191
Round took 0.028251316
Round took 0.032258707
Round took 0.027763083
Round took 0.031898153
Round took 0.018415212
Round took 0.028716208
Round took 0.029041973
Round took 0.032158319
Round took 0.024068886
Round took 0.034332538
Round took 0.030288404
Round took 0.028694098
Round took 0.026797698
Round took 0.02231756
Round took 0.023239961
Round took 0.025222902
Round took 0.031438284
Round took 0.028809583
Round took 0.024294345
Round took 0.033156693
Round took 0.026443968
Round took 0.028296065
Round took 0.027117981
Round took 0.058237654
Round took 0.023209205
Round took 0.032205244
Round took 0.02590396
Round took 0.029999841
Round took 0.026139928
Round took 0.028670001
Round took 0.034538499
Round took 0.025884327
Round took 0.025186306
Round took 0.025829208
Round took 0.024280847
Round took 0.023282427
Round took 0.026625013
Round took 0.022789972
Round took 0.032315852
Round took 0.035922024
Round took 0.025506796
Round took 0.018162711
Round took 0.034292826
Round took 0.026278123
Round took 0.035002471
Round took 0.026004248
Round took 0.026233916
Round took 0.03234685
Round took 0.027321245
Round took 0.028412933
Round took 0.034232294
Round took 0.028634776
Round took 0.023959709
Round took 0.027173122
Round took 0.029254423
Round took 0.031386158
Round took 0.028684421
Round took 0.036911578
Round took 0.030567565
Round took 0.029205771
Round took 0.029943247
Round took 0.033012286
Round took 0.029963371
Round took 0.023464147
Round took 0.030694703
Round took 0.032019469
Round took 0.026033931
Round took 0.029789147
Round took 0.029012073
Round took 0.030197611
Round took 0.024615921
Round took 0.033165171
Round took 0.024980049
Round took 0.030248841
Round took 0.030071602
Round took 0.033749105
Round took 0.029428352
Round took 0.02780673
Round took 0.029059779
Round took 0.031732051
Round took 0.031625335
Round took 0.030032135
Round took 0.030625635
Round took 0.036696329
Round took 0.027275091
Round took 0.030679222
Round took 0.034235681
Round took 0.028729835
Round took 0.031557942
Round took 0.031964822
Round took 0.025255549
Round took 0.028625343
Round took 0.031929176
Round took 0.023750995
Round took 0.026150958
Round took 0.029582921
Round took 0.034086597
Round took 0.027690134
Round took 0.025583529
Round took 0.030572305
Round took 0.028977593
Round took 0.033808489
Round took 0.033829216
Round took 0.025733783
Round took 0.035782626
Round took 0.025434848
Round took 0.023677881
Round took 0.029238375
Round took 0.038378556
Round took 0.027699264
Round took 0.030133364
Round took 0.028841245
Round took 0.02993944
Round took 0.036852016
Round took 0.024804635
Round took 0.030176813
Round took 0.040243424
Round took 0.021336549
Round took 0.026457174
Round took 0.031062819
Round took 0.02889733
Round took 0.030533971
Round took 0.03823462
Round took 0.02717839
Round took 0.027802848
Round took 0.028438413
Round took 0.029788878
Round took 0.024830783
Round took 0.024682496
Round took 0.032384685
Round took 0.027961776
Round took 0.02813587
Round took 0.028841383
Round took 0.028477375
Round took 0.03102639
Round took 0.033267622
Round took 0.031904244
Round took 0.031683773
Round took 0.031105577
Round took 0.027910987
Round took 0.027519835
Round took 0.031808679
Round took 0.022715026
Round took 0.026425768
Round took 0.02118076
Round took 0.027787891
Round took 0.021770508
Round took 0.02790011
Round took 0.024961173
Round took 0.020552796
Round took 0.02554516
Round took 0.023261072
Round took 0.032605343
Round took 0.020017267
Round took 0.025752803
Round took 0.022801141
Round took 0.02327295
Round took 0.024527946
Round took 0.021434111
Round took 0.023918113
Round took 0.019244728
Round took 0.025536603
Round took 0.023366866
Round took 0.023784684
Round took 0.024895403
Round took 0.041793476
Round took 0.020530261
Round took 0.023421519
Round took 0.027418858
Round took 0.025146786
Round took 0.025423536
Round took 0.02487588
Round took 0.025847464
Round took 0.028793964
Round took 0.021868247
Round took 0.023483679
Round took 0.027113794
Round took 0.025104989
Round took 0.025081863
Round took 0.02489511
Round took 0.021793849
Round took 0.028372147
Round took 0.028144634
Round took 0.029673928
Round took 0.030212943
Round took 0.032918129
Round took 0.029580155
Round took 0.028668398
Round took 0.027082342
Round took 0.043650299
Round took 0.021898509
Round took 0.026683901
Round took 0.03144669
Round took 0.029683815
Round took 0.031549157
Round took 0.03204994
Round took 0.028304321
Round took 0.039028381
Round took 0.033931024
Round took 0.020772789
Round took 0.029191745
Round took 0.030574459
Round took 0.025830103
Round took 0.028250323
Round took 0.027566322
Round took 0.050848596
Round took 0.017929485
Round took 0.021223502
Round took 0.02796071
Round took 0.033141624
Round took 0.027261478
Round took 0.029787432
Round took 0.030941956
Round took 0.029551835
Round took 0.029584494
Round took 0.028316451
Round took 0.029603563
Round took 0.037657292
Round took 0.026100796
Round took 0.02891273
Round took 0.027955713
Round took 0.030844912
Round took 0.031332859
Round took 0.029164337
Round took 0.029377433
Round took 0.030556701
Round took 0.026897731
Round took 0.028063283
Round took 0.027270808
Round took 0.04187276
Round took 0.0188132
Round took 0.025263126
Round took 0.033899322
Round took 0.030421106
Round took 0.029510411
Round took 0.029181212
Round took 0.032540774
Round took 0.031143206
Round took 0.03091433
Round took 0.033458408
Round took 0.030258724
Round took 0.035965214
Round took 0.028089271
Round took 0.029700256
Round took 0.032999967
Round took 0.02736204
Round took 0.028273135
Round took 0.035400656
Round took 0.028773598
Round took 0.023319131
Round took 0.025179608
Round took 0.03068852
Round took 0.028259679
Round took 0.024563578
Round took 0.030268442
Round took 0.021480935
Round took 0.020500861
Round took 0.02216881
Round took 0.023156412
Round took 0.025664819
Round took 0.022477663
Round took 0.027661625
Round took 0.032707126
Round took 0.018215654
Round took 0.025457321
Round took 0.026611625
Round took 0.02369943
Round took 0.025459334
Round took 0.029542708
Round took 0.029406557
Round took 0.032129732
Round took 0.030868822
Round took 0.025921687
Round took 0.027566732
Round took 0.027932625
Round took 0.021441758
Round took 0.029039476
Round took 0.030519365
Round took 0.032525794
Round took 0.028067218
Round took 0.023808798
Round took 0.02145591
Round took 0.036602934
Round took 0.017917701
Round took 0.030274524
Round took 0.019670338
Round took 0.020922143
Round took 0.029562565
Round took 0.031109893
