Uniform distribution
Round took 0.073751335
Round took 0.08453624
Round took 0.067433484
Round took 0.36333827
Round took 0.058118057
Round took 0.338173778
Round took 0.057461308
Round took 0.084865314
Round took 0.060490314
Round took 0.099885452
Round took 0.336203627
Round took 0.06984041
Round took 0.06856006
Round took 0.0628341
Round took 0.074110784
Round took 0.073817129
Round took 0.252587949
Round took 0.055565828
Round took 0.318911319
Round took 0.103690615
Round took 0.063740218
Round took 0.083922764
Round took 0.075848123
Round took 0.072030342
Round took 0.092952811
Round took 0.066241562
Round took 0.079657162
Round took 0.092266113
Round took 0.079595791
Round took 0.078213204
Round took 0.064362477
Round took 0.091861217
Round took 0.070608649
Round took 0.117409032
Round took 0.075817567
Round took 0.075584715
Round took 0.054144042
Round took 0.078972316
Round took 0.08723063
Round took 0.050771545
Round took 0.071371825
Round took 0.184213152
Round took 0.087083938
Round took 0.090008676
Round took 0.059249715
Round took 0.067199284
Round took 0.074220756
Round took 0.070510159
Round took 0.305016611
Round took 0.062057641
Round took 0.307538926
Round took 0.313989742
Round took 0.061003902
Round took 0.06269556
Round took 0.052883241
Round took 0.051357357
Round took 0.05203011
Round took 0.05137415
Round took 0.320622521
Round took 0.065485257
Round took 0.063925188
Round took 0.064163514
Round took 0.059251985
Round took 0.430759151
Round took 0.054160247
Round took 0.058975562
Round took 0.050414499
Round took 0.831937163
Round took 0.06144485
Round took 0.109772897
Round took 0.05436045
Round took 0.316361428
Round took 0.058902152
Round took 0.058561766
Round took 0.056467098
Round took 0.172429409
Round took 0.058150203
Round took 0.056838055
Round took 0.052579084
Round took 0.058933128
Round took 0.058131877
Round took 0.058461056
Round took 0.059419804
Round took 0.423009177
Round took 0.058154018
Round took 0.318987026
Round took 0.050528252
Round took 0.434873589
Round took 0.057254379
Round took 0.067392428
Round took 0.055941165
Round took 0.059785765
Round took 0.823923498
Round took 0.059538342
Round took 0.057868997
Round took 0.056618064
Round took 0.056828552
Round took 0.058451683
Round took 0.05667418
Round took 0.057060901
Round took 0.054990881
Round took 0.060058487
Round took 0.059914675
Round took 0.057131752
Round took 0.052424337
Round took 0.052318337
Round took 0.05921219
Round took 0.061463804
Round took 0.057651351
Round took 0.061414222
Round took 0.3197808
Round took 0.310538734
Round took 0.109945089
Round took 0.320398461
Round took 0.0630314
Round took 0.059152214
Round took 0.053814514
Round took 0.052149057
Round took 0.056401263
Round took 0.056344154
Round took 0.056034654
Round took 0.056429703
Round took 0.432319391
Round took 0.054317573
Round took 0.058982641
Round took 0.05890461
Round took 0.059035684
Round took 0.066996595
Round took 0.064468201
Round took 0.06832509
Round took 0.057236766
Round took 0.060804647
Round took 0.065414991
Round took 0.062072194
Round took 0.060685853
Round took 0.068068177
Round took 0.318735683
Round took 0.326051544
Round took 0.062727527
Round took 0.063018853
Round took 0.058338231
Round took 0.056195989
Round took 0.060221908
Round took 0.06272454
Round took 0.056557361
Round took 0.06633395
Round took 0.058731348
Round took 0.454776513
Round took 0.059636082
Round took 0.057447966
Round took 0.060951708
Round took 0.064244475
Round took 0.675944315
Round took 1.835521908
Round took 0.05696318
Round took 0.392724566
Round took 0.054094916
Round took 0.063834491
Round took 0.063391626
Round took 0.061377401
Round took 0.313832519
Round took 0.056688383
Round took 0.05608768
Round took 0.067773012
Round took 0.197489826
Round took 0.311924026
Round took 0.054209238
Round took 0.31056856
Round took 0.05187004
Round took 0.057627471
Round took 0.053125304
Round took 0.055462188
Round took 0.050860037
Round took 0.05947203
Round took 0.056876184
Round took 0.350327964
Round took 0.055815243
Round took 0.057411183
Round took 0.055295432
Round took 0.307857164
Round took 0.307292613
Round took 0.049911565
Round took 0.054614289
Round took 0.043268878
Round took 0.072658378
Round took 0.079206347
Round took 0.082453015
Round took 0.062043648
Round took 0.052326171
Round took 0.057205629
Round took 0.059434335
Round took 0.05468699
Round took 0.062377878
Round took 0.053087162
Round took 0.057933316
Round took 0.049972827
Round took 0.109333682
Round took 0.104620118
Round took 0.054736559
Round took 0.058591643
Round took 0.058582661
Round took 0.059666099
Round took 0.050513397
Round took 0.057745458
Round took 0.058821006
Round took 0.069180868
Round took 0.187907649
Round took 0.058706059
Round took 0.061191044
Round took 0.062132965
Round took 0.054352287
Round took 0.05829741
Round took 0.059115715
Round took 0.058168529
Round took 0.056583947
Round took 0.306165034
Round took 0.053443798
