Uniform distribution
Round took 0.077626602
Round took 0.076484499
Round took 0.112181871
Round took 0.121036318
Round took 0.093964179
Round took 0.102949135
Round took 0.097971936
Round took 0.101294299
Round took 0.107097142
Round took 0.103001932
Round took 0.096346647
Round took 0.098154909
Round took 0.091772177
Round took 0.097350853
Round took 0.091105926
Round took 0.082303285
Round took 0.082332022
Round took 0.084914043
Round took 0.086752075
Round took 0.08680821
Round took 0.092921618
Round took 0.091007737
Round took 0.098014501
Round took 0.10715455
Round took 0.092330459
Round took 0.0864194
Round took 0.085709525
Round took 0.09133411
Round took 0.098956133
Round took 0.094577278
Round took 0.103066847
Round took 0.108371525
Round took 0.091719406
Round took 0.090726731
Round took 0.307110457
Round took 0.101533323
Round took 0.107388866
Round took 0.101657516
Round took 0.107162999
Round took 0.106816968
Round took 0.107307632
Round took 0.106943743
Round took 0.098053834
Round took 0.102756443
Round took 0.316482655
Round took 0.08876879
Round took 0.091221369
Round took 0.085426792
Round took 0.09133404
Round took 0.092746417
Round took 0.105878072
Round took 0.09339819
Round took 0.092127599
Round took 0.090784349
Round took 0.087880493
Round took 0.096271699
Round took 0.097853858
Round took 0.087946766
Round took 0.086772545
Round took 0.094817965
Round took 0.087292639
Round took 0.087671688
Round took 0.088833159
Round took 0.085632665
Round took 0.088626545
Round took 0.101052109
Round took 0.096023033
Round took 0.089216896
Round took 0.087910608
Round took 0.092139703
Round took 0.095826042
Round took 0.089276927
Round took 0.09450594
Round took 0.091700892
Round took 0.088501199
Round took 0.093944212
Round took 0.086033881
Round took 0.082478103
Round took 0.08318447
Round took 0.085239328
Round took 0.087744873
Round took 0.086683315
Round took 0.091622541
Round took 0.088161824
Round took 0.09122945
Round took 0.092478499
Round took 0.08787179
Round took 0.088579196
Round took 0.091430427
Round took 0.097863711
Round took 0.096719834
Round took 0.097086376
Round took 0.102744993
Round took 0.106971368
Round took 0.112186215
Round took 0.10195292
Round took 0.095389284
Round took 0.08353061
Round took 0.094274476
Round took 0.085890036
Round took 0.091268306
Round took 0.092357522
Round took 0.096893145
Round took 0.098178305
Round took 0.08641292
Round took 0.088257086
Round took 0.092073993
Round took 0.093658161
Round took 0.100965873
Round took 0.100366467
Round took 0.096440411
Round took 0.096778851
Round took 0.092384717
Round took 0.108517543
Round took 0.091754726
Round took 0.086311756
Round took 0.101123946
Round took 0.09467907
Round took 0.105053004
Round took 0.0951801
Round took 0.099018999
Round took 0.088969313
Round took 0.090599371
Round took 0.101176024
Round took 0.11444321
Round took 0.10105548
Round took 0.107090234
Round took 0.108452562
Round took 0.096504046
Round took 0.099496263
Round took 0.106121362
Round took 0.101097185
Round took 0.102177147
Round took 0.105696186
Round took 0.107439941
Round took 0.105350382
Round took 0.100495862
Round took 0.093557311
Round took 0.086021653
Round took 0.095339201
Round took 0.096325875
Round took 0.098138568
Round took 0.099063371
Round took 0.099514403
Round took 0.102005622
Round took 0.099098921
Round took 0.100244803
Round took 0.097168537
Round took 0.093050092
Round took 0.096073148
Round took 0.088326522
Round took 0.086952672
Round took 0.09046508
Round took 0.092173467
Round took 0.087816843
Round took 0.091241579
Round took 0.097927111
Round took 0.085747608
Round took 0.092251648
Round took 0.081705083
Round took 0.102550012
Round took 0.103177113
Round took 0.096192066
Round took 0.099146973
Round took 0.093980377
Round took 0.090423152
Round took 0.088552485
Round took 0.087688793
Round took 0.087142899
Round took 0.09234561
Round took 0.091518712
Round took 0.092123936
Round took 0.097200711
Round took 0.091675322
Round took 0.086714731
Round took 0.076561967
Round took 0.091784001
Round took 0.091707214
Round took 0.088721808
Round took 0.091735042
Round took 0.097203132
Round took 0.098494181
Round took 0.08915355
Round took 0.091962623
Round took 0.086997875
Round took 0.09694711
Round took 0.087366327
Round took 0.09294106
Round took 0.091083567
Round took 0.097109046
Round took 0.098759217
Round took 0.08819646
Round took 0.087852789
Round took 0.091560905
Round took 0.093304783
Round took 0.090588142
Round took 0.304365692
Round took 0.085848558
Round took 0.095747209
Round took 0.102024403
Round took 0.087334582
Round took 0.087677156
Round took 0.091151635
Round took 0.082051225
Round took 0.085834006
Round took 0.092368408
Round took 0.097464578
Round took 0.106983045
Round took 0.102914668
Round took 0.101861283
Round took 0.086005182
Round took 0.093053384
Round took 0.097224744
Round took 0.096035851
Round took 0.092287711
Round took 0.092131386
Round took 0.092095171
Round took 0.091679415
Round took 0.098675231
Round took 0.086076146
Round took 0.104264933
Round took 0.098122143
Round took 0.096665869
Round took 0.096048005
Round took 0.102169977
Round took 0.097359711
Round took 0.097704454
Round took 0.31349829
Round took 0.110246461
Round took 0.10307719
Round took 0.08731663
Round took 0.090070739
Round took 0.082704048
Round took 0.086361922
Round took 0.083881021
Round took 0.080419431
Round took 0.082007638
Round took 0.082091394
Round took 0.090651194
Round took 0.102415937
Round took 0.087512725
Round took 0.086727227
Round took 0.087581968
Round took 0.085888846
Round took 0.096238172
Round took 0.102371424
Round took 0.096297811
Round took 0.092840718
Round took 0.091809646
Round took 0.104183485
Round took 0.076946426
Round took 0.082121578
Round took 0.092119131
Round took 0.092859261
Round took 0.085858576
Round took 0.088265884
Round took 0.095903391
Round took 0.099890076
Round took 0.099373332
Round took 0.091125965
Round took 0.093914975
Round took 0.091511
Round took 0.087479039
Round took 0.102449479
Round took 0.091222817
Round took 0.090714154
Round took 0.091915116
Round took 0.091619606
Round took 0.097480285
Round took 0.096209098
Round took 0.093719002
Round took 0.094906939
Round took 0.081707427
Round took 0.093009773
Round took 0.089304403
Round took 0.101291804
Round took 0.094476708
Round took 0.091538566
Round took 0.091140449
Round took 0.096220415
Round took 0.087254321
Round took 0.092161616
Round took 0.091200536
Round took 0.092136754
Round took 0.095003622
Round took 0.100916096
Round took 0.105946193
Round took 0.122972019
Round took 0.107161622
Round took 0.091742771
Round took 0.087486105
Round took 0.088234002
Round took 0.085768927
Round took 0.093472911
Round took 0.085955911
Round took 0.097093816
Round took 0.093727362
Round took 0.090745472
Round took 0.097766135
