Uniform distribution
Round took 0.003219206
Round took 0.012026007
Round took 0.003403059
Round took 0.005738254
Round took 0.006757713
Round took 0.002983155
Round took 0.004948235
Round took 0.006430348
Round took 0.010447671
Round took 0.004600668
Round took 0.004716901
Round took 0.006058028
Round took 0.005681192
Round took 0.004685355
Round took 0.005465335
Round took 0.00589498
Round took 0.005521492
Round took 0.005245707
Round took 0.007064792
Round took 0.007944215
Round took 0.007626607
Round took 0.016368493
Round took 0.005425553
Round took 0.008070732
Round took 0.009937288
Round took 0.009983174
Round took 0.007613189
Round took 0.008878513
Round took 0.010630319
Round took 0.00869941
Round took 0.017977413
Round took 0.006939627
Round took 0.010124553
Round took 0.009701535
Round took 0.011975442
Round took 0.008165745
Round took 0.01238563
Round took 0.011806076
Round took 0.010186193
Round took 0.010884623
Round took 0.008659626
Round took 0.010874773
Round took 0.011418201
Round took 0.013369587
Round took 0.010768004
Round took 0.01235788
Round took 0.012605697
Round took 0.013154303
Round took 0.01874372
Round took 0.009602942
Round took 0.01368657
Round took 0.019452018
Round took 0.01430187
Round took 0.013601877
Round took 0.010694329
Round took 0.011157391
Round took 0.01256095
Round took 0.015464374
Round took 0.015489014
Round took 0.011640673
Round took 0.023595086
Round took 0.012503002
Round took 0.019558592
Round took 0.013446364
Round took 0.024006102
Round took 0.015421706
Round took 0.01934953
Round took 0.016631912
Round took 0.018525711
Round took 0.028495877
Round took 0.020700796
Round took 0.014251638
Round took 0.016030953
Round took 0.01636687
Round took 0.013277008
Round took 0.016750804
Round took 0.018290047
Round took 0.011881779
Round took 0.014703811
Round took 0.014373538
Round took 0.015845815
Round took 0.017005613
Round took 0.013419201
Round took 0.025907897
Round took 0.014938318
Round took 0.017366665
Round took 0.019392224
Round took 0.012981783
Round took 0.023898067
Round took 0.018921719
Round took 0.018824319
Round took 0.01794603
Round took 0.021675261
Round took 0.029438079
Round took 0.022363898
Round took 0.037721618
Round took 0.027752598
Round took 0.031649866
Round took 0.02359748
Round took 0.01824378
Round took 0.023844525
Round took 0.025022595
Round took 0.02049659
Round took 0.023510536
Round took 0.028173251
Round took 0.016042985
Round took 0.027335116
Round took 0.023818695
Round took 0.023488227
Round took 0.016941012
Round took 0.023380264
Round took 0.016495055
Round took 0.026363406
Round took 0.023863273
Round took 0.028992039
Round took 0.029290221
Round took 0.023720403
Round took 0.023145089
Round took 0.014701381
Round took 0.047791328
Round took 0.013157116
Round took 0.015560532
Round took 0.020523394
Round took 0.026110191
Round took 0.031455439
Round took 0.01734815
Round took 0.014415297
Round took 0.022199265
Round took 0.021209745
Round took 0.024519842
Round took 0.017792125
Round took 0.015903302
Round took 0.014203062
Round took 0.013056082
Round took 0.012484491
Round took 0.036470804
Round took 0.020124942
Round took 0.026233348
Round took 0.026041422
Round took 0.014846886
Round took 0.019569092
Round took 0.019310243
Round took 0.019138951
Round took 0.023858394
Round took 0.014831547
Round took 0.025256386
Round took 0.019192747
Round took 0.018459963
Round took 0.022392786
Round took 0.029207567
Round took 0.034446397
Round took 0.022718847
Round took 0.027929052
Round took 0.015616535
Round took 0.018245538
Round took 0.023606285
Round took 0.025760496
Round took 0.026688389
Round took 0.023884087
Round took 0.025955356
Round took 0.017586348
Round took 0.031257828
Round took 0.012893282
Round took 0.024031253
Round took 0.034842608
Round took 0.016147597
Round took 0.022316674
Round took 0.027976384
Round took 0.024133779
Round took 0.026251622
Round took 0.025013913
Round took 0.019859164
Round took 0.02368499
Round took 0.026058331
Round took 0.023706579
Round took 0.019955053
Round took 0.026125588
Round took 0.032124741
Round took 0.026434832
Round took 0.018934164
Round took 0.024717395
Round took 0.019529476
Round took 0.017525063
Round took 0.019905149
Round took 0.023902721
Round took 0.035511354
Round took 0.015767829
Round took 0.019510272
Round took 0.020650021
Round took 0.018288132
Round took 0.027494979
Round took 0.02645535
Round took 0.020963566
Round took 0.023140117
Round took 0.028260087
Round took 0.023781928
Round took 0.021970076
Round took 0.037861971
Round took 0.018088601
Round took 0.01997291
Round took 0.023985401
Round took 0.019248
Round took 0.025681229
Round took 0.028850356
Round took 0.020811652
Round took 0.030852019
Round took 0.027996929
Round took 0.022518061
Round took 0.028086049
Round took 0.016212593
Round took 0.030998245
Round took 0.02642539
Round took 0.029718278
Round took 0.020031728
Round took 0.01930168
Round took 0.024547432
Round took 0.018755171
Round took 0.016561537
Round took 0.021018803
Round took 0.024031509
Round took 0.017830193
Round took 0.029007044
Round took 0.021181241
Round took 0.016130055
Round took 0.022377072
Round took 0.020601049
Round took 0.031932784
Round took 0.009782296
Round took 0.022027868
Round took 0.018223845
Round took 0.026073379
Round took 0.031220101
Round took 0.024330357
Round took 0.022685969
Round took 0.026049226
Round took 0.025192499
Round took 0.019612676
Round took 0.025198365
Round took 0.016092178
Round took 0.038315185
Round took 0.019695079
Round took 0.029076624
Round took 0.018928458
Round took 0.021937836
Round took 0.029151411
Round took 0.023574113
Round took 0.033296451
Round took 0.021328602
Round took 0.022799154
Round took 0.028678777
Round took 0.019467778
Round took 0.016956182
Round took 0.028066735
Round took 0.01960602
Round took 0.02721254
Round took 0.029291041
Round took 0.024221969
Round took 0.026101904
Round took 0.027732394
Round took 0.026855862
Round took 0.02742806
Round took 0.019302087
Round took 0.029339465
Round took 0.023015708
Round took 0.026912062
Round took 0.022257893
Round took 0.028612288
Round took 0.024757163
Round took 0.021799217
Round took 0.025233649
Round took 0.015510998
Round took 0.021534255
Round took 0.039353842
Round took 0.031187926
Round took 0.016427921
Round took 0.02575627
Round took 0.022295553
Round took 0.026071126
Round took 0.01825162
Round took 0.022382871
Round took 0.022782038
Round took 0.025734365
Round took 0.020635073
Round took 0.018936964
Round took 0.022113457
Round took 0.021063158
Round took 0.020960203
Round took 0.026541196
Round took 0.02851996
Round took 0.022742315
Round took 0.022210933
Round took 0.026549312
Round took 0.024438013
Round took 0.021922984
Round took 0.019043138
Round took 0.022975873
Round took 0.02544543
Round took 0.019238374
Round took 0.02104399
Round took 0.023331517
Round took 0.021245317
Round took 0.019991906
Round took 0.023532741
Round took 0.02898648
Round took 0.021087345
Round took 0.014573688
Round took 0.01994918
Round took 0.019892531
Round took 0.021826845
Round took 0.021210242
Round took 0.021795139
Round took 0.02099987
Round took 0.021722844
Round took 0.02353766
Round took 0.020255627
Round took 0.022574182
Round took 0.025356016
Round took 0.028693935
Round took 0.025661811
Round took 0.021779945
Round took 0.028705405
Round took 0.022432756
Round took 0.018811207
Round took 0.024631002
Round took 0.024396089
Round took 0.024241187
Round took 0.018645338
Round took 0.026235307
Round took 0.019890172
Round took 0.020379509
Round took 0.021735542
Round took 0.023355777
Round took 0.024979245
Round took 0.02431828
Round took 0.025772266
Round took 0.02056002
Round took 0.01476568
Round took 0.017087365
Round took 0.023113304
Round took 0.030502333
Round took 0.020748704
Round took 0.019378795
Round took 0.025175196
Round took 0.017424034
Round took 0.027762736
Round took 0.021527157
Round took 0.018703508
Round took 0.02573454
Round took 0.024994104
Round took 0.025796227
Round took 0.021903664
Round took 0.023391501
Round took 0.023330318
Round took 0.019264266
Round took 0.024722691
Round took 0.023765385
Round took 0.016754571
Round took 0.025508815
Round took 0.021953472
Round took 0.024865525
Round took 0.02182178
Round took 0.019155615
Round took 0.025064964
Round took 0.023296462
Round took 0.021180834
Round took 0.014368799
Round took 0.021556512
Round took 0.021895732
Round took 0.019468345
Round took 0.015903136
Round took 0.023732932
Round took 0.041939999
Round took 0.026844144
Round took 0.026183066
Round took 0.02358766
Round took 0.015755712
Round took 0.024759085
Round took 0.027599122
Round took 0.023491148
Round took 0.026159427
Round took 0.020760376
Round took 0.022558133
Round took 0.020699756
Round took 0.018745824
Round took 0.020098386
Round took 0.021164299
Round took 0.019841761
Round took 0.020031856
Round took 0.023375789
Round took 0.023365416
Round took 0.026891623
Round took 0.025384462
Round took 0.025162869
Round took 0.029619856
Round took 0.024469811
Round took 0.028358642
Round took 0.021978427
Round took 0.023865218
Round took 0.025571815
Round took 0.022122049
Round took 0.018473036
Round took 0.026467425
Round took 0.021052099
Round took 0.022427449
Round took 0.021729354
Round took 0.025809247
Round took 0.022896972
Round took 0.017947087
Round took 0.024962823
Round took 0.023079035
Round took 0.018448217
Round took 0.025759248
Round took 0.022271374
Round took 0.020854058
Round took 0.019032957
Round took 0.025391014
Round took 0.02253825
Round took 0.026545738
Round took 0.031647133
Round took 0.02955424
Round took 0.026155793
Round took 0.024119519
Round took 0.021512582
Round took 0.022455416
Round took 0.028884626
Round took 0.018211994
Round took 0.022543202
Round took 0.018445892
Round took 0.021706682
Round took 0.017938448
Round took 0.022138547
Round took 0.015917277
Round took 0.021716081
Round took 0.022601125
Round took 0.024726822
Round took 0.025855799
Round took 0.020011542
Round took 0.018768169
Round took 0.025286793
Round took 0.021217378
Round took 0.018497013
Round took 0.024071021
Round took 0.020044191
Round took 0.024118342
Round took 0.027791605
Round took 0.025957567
Round took 0.024348247
Round took 0.021632551
Round took 0.025248645
Round took 0.021454301
Round took 0.023234384
Round took 0.023428096
Round took 0.020962267
Round took 0.026366414
Round took 0.027345056
Round took 0.020995835
Round took 0.027639883
Round took 0.012864644
Round took 0.020346206
Round took 0.025548558
Round took 0.02249834
Round took 0.023285351
Round took 0.018916483
Round took 0.024024066
Round took 0.025929317
Round took 0.022366987
Round took 0.035627863
Round took 0.034516397
Round took 0.024849123
Round took 0.017265488
Round took 0.02752108
Round took 0.018605999
Round took 0.028801218
Round took 0.017808464
Round took 0.021963793
Round took 0.016257614
Round took 0.013676552
Round took 0.018094389
Round took 0.022202728
Round took 0.024386806
Round took 0.020524101
Round took 0.022384059
Round took 0.025427684
Round took 0.023523908
Round took 0.016125718
Round took 0.018179645
Round took 0.024247387
Round took 0.018844737
Round took 0.024500825
Round took 0.021609987
Round took 0.023111744
Round took 0.022634935
Round took 0.020637094
Round took 0.020629433
Round took 0.020494084
Round took 0.01959777
Round took 0.019774488
Round took 0.024158538
Round took 0.020768474
Round took 0.028805833
Round took 0.023802422
Round took 0.019595962
Round took 0.021424805
Round took 0.025313858
Round took 0.024565811
Round took 0.024194731
Round took 0.026695375
