Uniform distribution
Round took 0.077901802
Round took 0.014431752
Round took 0.016772378
Round took 0.009913299
Round took 0.010442039
Round took 0.006295492
Round took 0.012041606
Round took 0.008516036
Round took 0.011306912
Round took 0.012505997
Round took 0.016654534
Round took 0.008869934
Round took 0.013379188
Round took 0.01635398
Round took 0.010276407
Round took 0.005144758
Round took 0.00908948
Round took 0.007642974
Round took 0.006565194
Round took 0.006462983
Round took 0.013674748
Round took 0.014866904
Round took 0.010855469
Round took 0.009418153
Round took 0.006641471
Round took 0.010022939
Round took 0.0096154
Round took 0.004874391
Round took 0.014692512
Round took 0.009735593
Round took 0.007291908
Round took 0.011807815
Round took 0.016722033
Round took 0.008505571
Round took 0.012642109
Round took 0.006146528
Round took 0.005215375
Round took 0.011752424
Round took 0.016866481
Round took 0.007490529
Round took 0.01259183
Round took 0.006170947
Round took 0.006111562
Round took 0.012227466
Round took 0.004874754
Round took 0.002023448
Round took 0.006209688
Round took 0.006255686
Round took 0.011194335
Round took 0.00962005
Round took 0.006242151
Round took 0.015719394
Round took 0.008071848
Round took 0.014951661
Round took 0.017839709
Round took 0.008668976
Round took 0.009357572
Round took 0.008451625
Round took 0.011524171
Round took 0.011763243
Round took 0.005677097
Round took 0.005505435
Round took 0.013087727
Round took 0.007712368
Round took 0.014287757
Round took 0.004396128
Round took 0.006924999
Round took 0.011612881
Round took 0.007761315
Round took 0.021154791
Round took 0.010474675
Round took 0.004199151
Round took 0.010513834
Round took 0.005108739
Round took 0.018785286
Round took 0.015525467
Round took 0.00741291
Round took 0.005803874
Round took 0.006766524
Round took 0.003157869
Round took 0.011769692
Round took 0.007891175
Round took 0.010402288
Round took 0.019389352
Round took 0.004561198
Round took 0.005916399
Round took 0.008951674
Round took 0.011388681
Round took 0.024896369
Round took 0.014620924
Round took 0.007847331
Round took 0.010638649
Round took 0.006588155
Round took 0.009125689
Round took 0.004952709
Round took 0.019731617
Round took 0.010156064
Round took 0.006033878
Round took 0.010957455
Round took 0.015232752
Round took 0.013302039
Round took 0.002057997
Round took 0.012325682
Round took 0.00970298
Round took 0.003543774
Round took 0.005352749
Round took 0.006807566
Round took 0.013376465
Round took 0.00331287
Round took 0.01094315
Round took 0.023148677
Round took 0.008728787
Round took 0.01825582
Round took 0.016084914
Round took 0.002442328
Round took 0.004777978
Round took 0.009605327
Round took 0.013314506
Round took 0.010429162
Round took 0.002130302
Round took 0.013094669
Round took 0.00373544
Round took 0.022685177
Round took 0.010085004
Round took 0.006743365
Round took 0.011403792
Round took 0.008055933
Round took 0.007215363
Round took 0.003080607
Round took 0.009372294
Round took 0.007345208
Round took 0.013142997
Round took 0.003317308
Round took 0.006346644
Round took 0.005154624
Round took 0.010813427
Round took 0.014015167
Round took 0.008086136
Round took 0.007859924
Round took 0.008811717
Round took 0.013873321
Round took 0.013172941
Round took 0.009342328
Round took 0.00585168
Round took 0.011988017
Round took 0.013076005
Round took 0.005347029
Round took 0.009033869
Round took 0.011383429
Round took 0.008013877
Round took 0.011216574
Round took 0.012361446
Round took 0.00787743
Round took 0.012879457
Round took 0.016607022
Round took 0.006633743
Round took 0.007122265
Round took 0.016300887
Round took 0.007150941
Round took 0.005956581
Round took 0.012007099
Round took 0.018264879
Round took 0.012984966
Round took 0.016489389
Round took 0.008988571
Round took 0.009454288
Round took 0.006769404
Round took 0.007288263
Round took 0.006130175
Round took 0.009233431
Round took 0.017762141
Round took 0.006145979
Round took 0.013189933
Round took 0.008778022
Round took 0.011354727
Round took 0.020557377
Round took 0.01060734
Round took 0.006417632
Round took 0.011721686
Round took 0.010063137
Round took 0.030593709
Round took 0.016533483
Round took 0.010879131
Round took 0.01045192
Round took 0.008432925
Round took 0.008502113
Round took 0.009095672
Round took 0.006263411
Round took 0.007273031
Round took 0.011643423
Round took 0.009499242
Round took 0.012244222
Round took 0.009521157
Round took 0.01149058
Round took 0.00837944
Round took 0.003087239
Round took 0.009092412
Round took 0.016141538
Round took 0.010127858
Round took 0.017829546
Round took 0.004411595
Round took 0.007515944
Round took 0.006141611
Round took 0.010115661
Round took 0.012913672
Round took 0.010531618
Round took 0.01409297
Round took 0.008011763
Round took 0.005228197
Round took 0.004944172
Round took 0.009554114
Round took 0.0062009
Round took 0.012323172
Round took 0.01618379
Round took 0.009628885
Round took 0.006740628
Round took 0.011698194
Round took 0.012675184
Round took 0.004997702
Round took 0.012822564
Round took 0.011093613
Round took 0.010720637
Round took 0.012447355
Round took 0.015952047
Round took 0.010490226
Round took 0.002768643
Round took 0.012453028
Round took 0.017044107
Round took 0.010646594
Round took 0.004496221
Round took 0.006440754
Round took 0.010498084
Round took 0.014948633
Round took 0.018470787
Round took 0.017490787
Round took 0.010270303
Round took 0.012190968
Round took 0.009265725
Round took 0.014820346
Round took 0.012854338
Round took 0.006647485
Round took 0.010989096
Round took 0.005452593
Round took 0.007601032
Round took 0.009125788
Round took 0.012710012
Round took 0.006592606
Round took 0.014248849
Round took 0.013827811
Round took 0.016473576
Round took 0.006841396
Round took 0.005938844
Round took 0.01180862
Round took 0.003216776
Round took 0.010104782
Round took 0.006411853
Round took 0.002767197
Round took 0.007152481
Round took 0.006827469
Round took 0.009160859
Round took 0.02021221
Round took 0.010408302
Round took 0.009970539
Round took 0.006485242
Round took 0.010176416
Round took 0.012470209
Round took 0.016746935
Round took 0.005847957
Round took 0.012318296
Round took 0.02522564
Round took 0.005206757
Round took 0.016327886
Round took 0.014061505
Round took 0.003216962
Round took 0.037960668
Round took 0.03144996
Round took 0.027261027
Round took 0.018408886
Round took 0.010634415
Round took 0.008575194
Round took 0.004947926
Round took 0.014887806
Round took 0.00994165
Round took 0.006284766
Round took 0.006576194
Round took 0.010838524
Round took 0.010939223
Round took 0.009389527
Round took 0.004819042
Round took 0.004529408
Round took 0.008500541
Round took 0.006657758
Round took 0.013390048
Round took 0.00713544
Round took 0.014868412
Round took 0.009289079
Round took 0.012711299
Round took 0.0073714
Round took 0.008629964
Round took 0.005882988
Round took 0.028657698
Round took 0.009996357
Round took 0.004745619
Round took 0.006802412
Round took 0.010868865
Round took 0.00958421
Round took 0.014710204
Round took 0.006079598
Round took 0.009674505
Round took 0.008466202
Round took 0.010030066
Round took 0.008229839
Round took 0.013509679
Round took 0.003047245
Round took 0.017272562
Round took 0.013018949
Round took 0.010720043
Round took 0.011118226
Round took 0.006847403
Round took 0.00591859
Round took 0.011733593
Round took 0.006545774
Round took 0.013293161
Round took 0.018956946
Round took 0.011661595
Round took 0.011484257
Round took 0.012306663
Round took 0.019019033
Round took 0.00915304
Round took 0.006496905
Round took 0.002362647
Round took 0.010808162
Round took 0.017454407
Round took 0.013214287
Round took 0.012439263
Round took 0.020870381
Round took 0.010315224
Round took 0.009868763
Round took 0.008214308
Round took 0.007714487
Round took 0.011972799
Round took 0.005352358
Round took 0.014573707
Round took 0.002483637
Round took 0.015044542
Round took 0.009864278
Round took 0.017764344
Round took 0.005048237
Round took 0.013102188
Round took 0.007435996
Round took 0.005693706
Round took 0.024118889
Round took 0.012692168
Round took 0.019620115
Round took 0.005678818
Round took 0.006586781
Round took 0.008845832
Round took 0.006810993
Round took 0.006738949
Round took 0.006754007
Round took 0.010641208
Round took 0.010518713
Round took 0.00757738
Round took 0.006307871
Round took 0.014087943
Round took 0.008830223
Round took 0.011220377
Round took 0.015344926
Round took 0.005548705
Round took 0.021002621
Round took 0.010360929
Round took 0.006308271
Round took 0.010170899
Round took 0.00654922
Round took 0.007639111
Round took 0.012103908
Round took 0.006119867
Round took 0.011299417
Round took 0.006830655
Round took 0.007720411
Round took 0.00968168
Round took 0.009305901
Round took 0.013002761
Round took 0.003357738
Round took 0.005575339
Round took 0.006205971
Round took 0.006052892
Round took 0.013124345
Round took 0.010421928
Round took 0.006136226
Round took 0.014010705
Round took 0.00621511
Round took 0.006110477
Round took 0.005225179
Round took 0.013660081
Round took 0.003292025
Round took 0.010712249
Round took 0.012966385
Round took 0.014018752
Round took 0.010291139
Round took 0.014141616
Round took 0.012073765
Round took 0.01183926
Round took 0.005423863
Round took 0.006710308
Round took 0.014244709
Round took 0.004783456
Round took 0.0063908
Round took 0.013389605
Round took 0.007139681
Round took 0.006468618
Round took 0.015975344
Round took 0.004591562
Round took 0.012069514
Round took 0.009873806
Round took 0.006367197
Round took 0.012109355
Round took 0.011061348
Round took 0.002480657
Round took 0.012515497
Round took 0.010590097
Round took 0.010898592
Round took 0.005269099
Round took 0.013896832
Round took 0.015666746
Round took 0.007009099
Round took 0.011452182
Round took 0.005576393
Round took 0.009115447
Round took 0.004569192
Round took 0.012819768
Round took 0.005909743
Round took 0.016659915
Round took 0.012936083
Round took 0.010320392
Round took 0.002919946
Round took 0.007910087
Round took 0.007024086
Round took 0.013064667
Round took 0.009991935
Round took 0.003811466
Round took 0.009392849
Round took 0.016883233
Round took 0.007866881
Round took 0.009434131
Round took 0.008664496
Round took 0.010269536
Round took 0.015852139
Round took 0.034292737
Round took 0.050260357
Round took 0.012045539
Round took 0.008863424
Round took 0.009305458
Round took 0.007598639
Round took 0.017713999
Round took 0.013726873
Round took 0.006706464
Round took 0.016057989
Round took 0.020047437
Round took 0.006635817
Round took 0.002538963
Round took 0.00843172
Round took 0.006620732
Round took 0.003466887
Round took 0.006741235
Round took 0.007996092
Round took 0.011909654
Round took 0.010698113
Round took 0.007111263
Round took 0.018458996
Round took 0.007523375
Round took 0.009889584
Round took 0.012191162
Round took 0.009078861
Round took 0.011021055
Round took 0.007553012
Round took 0.006065668
Round took 0.012990408
Round took 0.002288949
Round took 0.008041975
Round took 0.009001725
Round took 0.003328768
Round took 0.005648763
Round took 0.018148211
Round took 0.007484755
Round took 0.002152182
Round took 0.008209966
Round took 0.008794771
Round took 0.007060486
Round took 0.01296519
Round took 0.004498468
Round took 0.013407264
Round took 0.013394871
Round took 0.007179179
Round took 0.013221907
Round took 0.008420168
Round took 0.006057978
Round took 0.011635983
Round took 0.018639668
Round took 0.011808628
Round took 0.003179093
Round took 0.004661941
Round took 0.022103891
Round took 0.015102751
Round took 0.006838425
Round took 0.014528464
Round took 0.014058657
Round took 0.015990639
Round took 0.005651754
Round took 0.005172746
Round took 0.007294236
Round took 0.005602818
Round took 0.00639234
Round took 0.010892156
Round took 0.007242998
Round took 0.011099683
Round took 0.011538399
Round took 0.011634033
Round took 0.011412302
Round took 0.007723163
Round took 0.007474824
Round took 0.006310034
Round took 0.005369289
Round took 0.021652914
Round took 0.029945569
Round took 0.006228916
Round took 0.009327932
Round took 0.013984285
Round took 0.016246311
Round took 0.006131017
Round took 0.009326216
Round took 0.007399746
Round took 0.004234923
Round took 0.013726157
Round took 0.005128742
Round took 0.016821071
Round took 0.014675838
Round took 0.017976676
Round took 0.012724269
Round took 0.003149596
Round took 0.004532226
Round took 0.007926481
Round took 0.012123658
Round took 0.012153969
Round took 0.003134981
Round took 0.00431467
Round took 0.005045212
Round took 0.013479153
Round took 0.005197405
Round took 0.007534507
Round took 0.013340689
Round took 0.004779354
Round took 0.017117313
Round took 0.00607577
Round took 0.012693761
Round took 0.006730423
Round took 0.006717353
Round took 0.009516786
Round took 0.005285641
Round took 0.015043788
Round took 0.008908531
Round took 0.011910784
Round took 0.008502758
Round took 0.011851806
Round took 0.011235266
Round took 0.009299118
Round took 0.004854676
Round took 0.002521188
Round took 0.021514599
Round took 0.005548567
Round took 0.013186612
Round took 0.00677894
Round took 0.004990647
Round took 0.012809242
Round took 0.006611622
Round took 0.006141132
Round took 0.006748876
Round took 0.008513333
Round took 0.006493487
Round took 0.017704923
Round took 0.010672451
Round took 0.012292298
Round took 0.010422856
Round took 0.008032109
Round took 0.012142482
Round took 0.016984595
Round took 0.018801682
Round took 0.009608153
Round took 0.007416828
Round took 0.010643353
Round took 0.004700848
Round took 0.016652439
Round took 0.007074447
Round took 0.010962423
Round took 0.019916652
Round took 0.009739448
Round took 0.019395485
Round took 0.007979121
Round took 0.007916435
Round took 0.010985448
Round took 0.022172875
Round took 0.006629044
Round took 0.012940907
Round took 0.01193261
Round took 0.010531566
Round took 0.004951684
Round took 0.00495812
Round took 0.013103572
Round took 0.007162975
Round took 0.013289064
Round took 0.007811908
Round took 0.002312196
Round took 0.01682325
Round took 0.017314147
Round took 0.010636172
Round took 0.011891265
Round took 0.00647559
Round took 0.014036781
Round took 0.009044361
Round took 0.005203397
Round took 0.012854678
Round took 0.003557557
Round took 0.00437623
Round took 0.006560662
Round took 0.023234815
Round took 0.001527584
Round took 0.018246061
Round took 0.004971447
Round took 0.031021806
Round took 0.005862142
Round took 0.01337414
Round took 0.006699466
Round took 0.009152329
Round took 0.012293415
Round took 0.012785979
Round took 0.0097097
Round took 0.011071559
Round took 0.00818162
Round took 0.009434584
Round took 0.02335434
Round took 0.017329716
Round took 0.005441881
Round took 0.017148542
Round took 0.010206214
Round took 0.00912557
Round took 0.01021299
Round took 0.011167872
Round took 0.011558941
Round took 0.019485151
Round took 0.003687636
Round took 0.010881797
Round took 0.01143522
Round took 0.012571422
Round took 0.010824586
Round took 0.006341562
Round took 0.014425264
Round took 0.005821629
Round took 0.008816946
Round took 0.007545313
Round took 0.008306253
Round took 0.010790294
Round took 0.005544264
Round took 0.006584115
Round took 0.002484243
Round took 0.009305899
Round took 0.009611109
Round took 0.005719902
Round took 0.014515936
Round took 0.010238655
Round took 0.006272877
Round took 0.007295516
Round took 0.003217205
Round took 0.005787236
Round took 0.00604715
Round took 0.01456016
Round took 0.006961454
Round took 0.005441706
Round took 0.012818667
Round took 0.00324491
Round took 0.01280601
Round took 0.005198807
Round took 0.026379977
Round took 0.011367856
Round took 0.008400697
Round took 0.01158058
Round took 0.015607705
Round took 0.015356799
Round took 0.010454896
Round took 0.006605607
Round took 0.014588087
Round took 0.006024287
Round took 0.0120572
Round took 0.009647122
Round took 0.018404379
Round took 0.012476897
Round took 0.009255245
Round took 0.015074374
Round took 0.011399931
Round took 0.01656076
Round took 0.009088858
Round took 0.004505036
Round took 0.009490091
Round took 0.014700884
Round took 0.018373595
Round took 0.012839876
Round took 0.012359862
Round took 0.01075703
Round took 0.018411768
Round took 0.023419779
Round took 0.003003671
Round took 0.024740148
Round took 0.010083373
Round took 0.009030101
Round took 0.006204046
Round took 0.025273542
Round took 0.005328507
Round took 0.011482805
Round took 0.005423978
Round took 0.012466728
Round took 0.006334101
Round took 0.010649182
Round took 0.015591279
Round took 0.009970089
Round took 0.01154463
Round took 0.007506673
Round took 0.010417046
Round took 0.012577693
Round took 0.013519072
Round took 0.014872747
Round took 0.008431455
Round took 0.004077334
Round took 0.013596044
Round took 0.006790265
Round took 0.013323032
Round took 0.009829629
Round took 0.007278277
Round took 0.01036792
Round took 0.004172642
Round took 0.01718938
Round took 0.01390349
Round took 0.006646286
Round took 0.002961011
Round took 0.008570438
Round took 0.019953511
Round took 0.011348216
Round took 0.010893435
Round took 0.006087677
Round took 0.014350478
Round took 0.005848186
Round took 0.01444205
Round took 0.00614261
Round took 0.018276561
Round took 0.010334622
Round took 0.015111778
Round took 0.01854431
Round took 0.001302467
Round took 0.01295486
Round took 0.011809278
Round took 0.020533995
Round took 0.019152162
