Uniform distribution
Round took 0.005995261
Round took 0.004926069
Round took 0.042574268
Round took 0.041353261
Round took 0.114632037
Round took 0.042288604
Round took 0.082285811
Round took 0.002954053
Round took 0.085552981
Round took 0.119311463
Round took 0.080911372
Round took 0.044600431
Round took 0.124539043
Round took 0.085553401
Round took 0.081129759
Round took 0.001804441
Round took 0.079315016
Round took 0.040752581
Round took 0.041413798
Round took 0.044319844
Round took 0.079043079
Round took 0.037086439
Round took 0.043761207
Round took 0.076866413
Round took 0.076763656
Round took 0.001675535
Round took 0.007108329
Round took 0.043959111
Round took 0.04220714
Round took 0.039124618
Round took 0.043864255
Round took 0.080470965
Round took 0.044679744
Round took 0.042965619
Round took 0.003642686
Round took 0.034947441
Round took 0.047265031
Round took 0.004349863
Round took 0.046305748
Round took 0.050780143
Round took 0.077849698
Round took 0.117705876
Round took 0.118002523
Round took 0.11837369
Round took 0.044176073
Round took 0.120773916
Round took 0.093543737
Round took 0.003554051
Round took 0.044964511
Round took 0.002084794
Round took 0.007041769
Round took 0.07896391
Round took 0.089686251
Round took 0.044303636
Round took 0.004518459
Round took 0.039205311
Round took 0.077014432
Round took 0.078005576
Round took 0.002233707
Round took 0.090156857
Round took 0.152647733
Round took 0.04933693
Round took 0.084453096
Round took 0.055572432
Round took 0.086575188
Round took 0.042986204
Round took 0.040047964
Round took 0.005715868
Round took 0.077404276
Round took 0.006135291
Round took 0.006787652
Round took 0.041945245
Round took 0.078649872
Round took 0.004989369
Round took 0.051817599
Round took 0.086155521
Round took 0.004561844
Round took 0.006909116
Round took 0.003351559
Round took 0.048127556
Round took 0.040351763
Round took 0.002638783
Round took 0.05047549
Round took 0.00739182
Round took 0.044580818
Round took 0.041529832
Round took 0.038952203
Round took 0.005900645
Round took 0.044250182
Round took 0.003619059
Round took 0.054047464
Round took 0.007201058
Round took 0.053742341
Round took 0.006781066
Round took 0.079528124
Round took 0.005669511
Round took 0.049822526
Round took 0.044728025
Round took 0.050643678
Round took 0.003493088
Round took 0.046068735
Round took 0.044937763
Round took 0.082566628
Round took 0.007036306
Round took 0.043928774
Round took 0.005431654
Round took 0.005400761
