Uniform distribution
Round took 0.007604709
Round took 0.008498385
Round took 0.007635652
Round took 0.002986113
Round took 0.005648799
Round took 0.117838582
Round took 0.007361286
Round took 0.004919446
Round took 0.00408806
Round took 0.008392572
Round took 0.041583135
Round took 0.106036813
Round took 0.002001963
Round took 0.072778063
Round took 0.131211636
Round took 0.00488214
Round took 0.010293718
Round took 0.131227777
Round took 0.145596061
Round took 0.110030314
Round took 0.004392336
Round took 0.003337416
Round took 0.159419568
Round took 0.004908829
Round took 0.004108591
Round took 0.005332461
Round took 0.203931061
Round took 0.153220084
Round took 0.245870646
Round took 0.004104847
Round took 0.145620181
Round took 0.08367109
Round took 0.087182657
Round took 0.006521374
Round took 0.04461007
Round took 0.035745034
Round took 0.076376098
Round took 0.081278268
Round took 0.050439497
Round took 0.041687704
Round took 0.045450026
Round took 0.037757235
Round took 0.046292491
Round took 0.047525227
Round took 0.060689346
Round took 0.009563556
Round took 0.09182674
Round took 0.060682615
Round took 0.006203779
Round took 0.005421593
Round took 0.046724335
Round took 0.082046928
Round took 0.122459369
Round took 0.040771081
Round took 0.042266189
Round took 0.041564467
Round took 0.002608221
Round took 0.005615627
Round took 0.043267505
Round took 0.075877031
Round took 0.04138912
Round took 0.083614171
Round took 0.053713584
Round took 0.007817441
Round took 0.00374009
Round took 0.007952574
Round took 0.055931164
Round took 0.041457101
Round took 0.002083734
Round took 0.080380528
Round took 0.119368372
Round took 0.006755657
Round took 0.037493598
Round took 0.039304982
Round took 0.114073568
Round took 0.039847997
Round took 0.078360208
Round took 0.15337955
Round took 0.041635456
Round took 0.099958351
Round took 0.093378201
Round took 0.041986954
Round took 0.008239697
Round took 0.040222478
Round took 0.042422403
Round took 0.036426638
Round took 0.045203467
Round took 0.036298201
Round took 0.035643758
Round took 0.045208697
Round took 0.0417557
Round took 0.043462578
Round took 0.085032374
Round took 0.082500567
Round took 0.003185582
Round took 0.044843303
Round took 0.039733196
Round took 0.042661575
Round took 0.083341266
Round took 0.003255179
Round took 0.047962556
Round took 0.050067169
Round took 0.00504354
Round took 0.096169045
Round took 0.043083554
Round took 0.039802824
Round took 0.041352319
Round took 0.039869988
Round took 0.12379104
Round took 0.078757943
Round took 0.003585462
Round took 0.0795321
Round took 0.043070554
Round took 0.036662404
Round took 0.039905587
Round took 0.040919462
Round took 0.07604206
Round took 0.07326213
Round took 0.082082602
Round took 0.056661114
Round took 0.093043393
Round took 0.095990877
Round took 0.07730872
Round took 0.07748224
Round took 0.001981676
Round took 0.042890498
Round took 0.003415428
Round took 0.007071689
Round took 0.039950845
Round took 0.043385576
Round took 0.04468541
Round took 0.002314704
Round took 0.043275336
Round took 0.127769199
Round took 0.044908256
Round took 0.04060169
Round took 0.041999656
Round took 0.038114587
Round took 0.004111559
Round took 0.075957461
Round took 0.080036208
Round took 0.045249683
Round took 0.13732811
Round took 0.004449611
Round took 0.058119724
Round took 0.03849872
Round took 0.037662257
Round took 0.080572458
Round took 0.007501137
Round took 0.046031114
Round took 0.079489658
Round took 0.04342797
Round took 0.08313052
Round took 0.042316613
Round took 0.041519749
Round took 0.116247795
Round took 0.044284123
Round took 0.044039237
Round took 0.038679717
Round took 0.0425455
Round took 0.039790658
Round took 0.004088098
Round took 0.055454352
Round took 0.045514604
Round took 0.00564822
Round took 0.044549078
Round took 0.03824265
Round took 0.044963508
Round took 0.042459313
Round took 0.077299709
Round took 0.150485939
Round took 0.003441547
Round took 0.037430409
Round took 0.037929514
Round took 0.044035783
Round took 0.071265508
Round took 0.114637763
Round took 0.038613285
Round took 0.005277343
Round took 0.041200268
Round took 0.035335841
Round took 0.039318991
Round took 0.052253607
Round took 0.04610784
Round took 0.124723731
Round took 0.122314299
Round took 0.043872898
Round took 0.043557603
Round took 0.04092324
Round took 0.001840126
Round took 0.042557979
Round took 0.11357597
Round took 0.042292042
Round took 0.003798519
Round took 0.077285156
Round took 0.081199039
Round took 0.041577021
Round took 0.045461792
Round took 0.080768014
Round took 0.040503313
Round took 0.097152394
Round took 0.123146632
Round took 0.003052783
Round took 0.111933687
Round took 0.040208835
Round took 0.113229525
Round took 0.043396168
Round took 0.003693139
Round took 0.044008794
Round took 0.042893921
Round took 0.077029697
Round took 0.081484037
Round took 0.042689368
Round took 0.110592501
Round took 0.04162477
Round took 0.044753655
Round took 0.166152634
Round took 0.118743004
Round took 0.001465415
Round took 0.039381387
Round took 0.080542924
Round took 0.155253641
Round took 0.004267277
Round took 0.04296603
Round took 0.158627174
Round took 0.111975237
Round took 0.044334145
Round took 0.006071128
Round took 0.094904079
Round took 0.048047973
Round took 0.005104338
Round took 0.0420509
Round took 0.038241741
Round took 0.069667284
Round took 0.041981545
Round took 0.038157154
Round took 0.078651308
Round took 0.040993898
Round took 0.044526327
Round took 0.08604207
Round took 0.04153077
Round took 0.039312081
Round took 0.080001568
Round took 0.03776587
Round took 0.00558338
Round took 0.039364407
Round took 0.001940105
Round took 0.036264181
Round took 0.081379872
Round took 0.09442325
Round took 0.050286361
Round took 0.002656158
Round took 0.00754247
Round took 0.002624964
Round took 0.055617117
Round took 0.039118431
Round took 0.079354218
Round took 0.003533773
Round took 0.041110614
Round took 0.044129782
Round took 0.038807678
Round took 0.006314878
Round took 0.038115312
Round took 0.039366718
Round took 0.003307573
Round took 0.006924231
Round took 0.083101937
Round took 0.077940125
Round took 0.076649309
Round took 0.043503546
Round took 0.039771423
Round took 0.083869319
Round took 0.048062618
Round took 0.102188996
Round took 0.117962012
Round took 0.042528604
Round took 0.034367657
Round took 0.041333531
Round took 0.077208815
Round took 0.038081644
Round took 0.074503625
Round took 0.043548422
Round took 0.043439367
Round took 0.003603061
Round took 0.042581999
Round took 0.041735364
Round took 0.08146034
Round took 0.003954419
Round took 0.007590458
Round took 0.042875389
Round took 0.005895724
Round took 0.085637549
Round took 0.096670316
Round took 0.080647134
Round took 0.006091858
Round took 0.007914155
Round took 0.00666466
Round took 0.080058599
Round took 0.078262141
Round took 0.045106646
Round took 0.116175842
Round took 0.003135306
Round took 0.1200878
Round took 0.076606631
Round took 0.006175269
Round took 0.082791377
Round took 0.04358562
Round took 0.084423709
Round took 0.043668269
Round took 0.045697374
Round took 0.004648195
Round took 0.101685034
Round took 0.122913917
Round took 0.00284293
Round took 0.118646203
Round took 0.042841791
Round took 0.039753945
Round took 0.038183195
Round took 0.040509133
Round took 0.037998308
Round took 0.044074891
Round took 0.040394561
Round took 0.04053616
Round took 0.08238156
Round took 0.044397653
Round took 0.117253405
Round took 0.096783001
Round took 0.078494358
Round took 0.039362482
