Uniform distribution
Round took 0.00317869
Round took 0.002979544
Round took 0.076264893
Round took 0.005964585
Round took 0.14430255
Round took 0.042849231
Round took 0.111907604
Round took 0.005698645
Round took 0.004683712
Round took 0.006828838
Round took 0.149365027
Round took 0.007188591
Round took 0.119154615
Round took 0.002758489
Round took 0.115680851
Round took 0.080051435
Round took 0.083051112
Round took 0.046120577
Round took 0.175090135
Round took 0.037479718
Round took 0.041343218
Round took 0.039004719
Round took 0.041264851
Round took 0.043026623
Round took 0.005114498
Round took 0.005378441
Round took 0.08494226
Round took 0.002891613
Round took 0.043324659
Round took 0.078256237
Round took 0.044453913
Round took 0.039697124
Round took 0.107274298
Round took 0.053055162
Round took 0.047754922
Round took 0.037009303
Round took 0.007060544
Round took 0.039899933
Round took 0.04452055
Round took 0.082604152
Round took 0.042872878
Round took 0.046199156
Round took 0.044456784
Round took 0.236548265
Round took 0.080107282
Round took 0.24760667
Round took 0.040675209
Round took 0.041969656
Round took 0.044071435
Round took 0.079477338
Round took 0.080145097
Round took 0.084178297
Round took 0.119601595
Round took 0.120078739
Round took 0.039521056
Round took 0.003739558
Round took 0.046878907
Round took 0.003300669
Round took 0.044461297
Round took 0.006767942
Round took 0.050059996
Round took 0.003507475
Round took 0.00715187
Round took 0.05178161
Round took 0.05467885
Round took 0.046271174
Round took 0.044105122
Round took 0.113143686
Round took 0.081462436
Round took 0.037286418
Round took 0.092005919
Round took 0.004195596
Round took 0.046972321
Round took 0.006862088
Round took 0.007167505
Round took 0.087318764
Round took 0.085897821
Round took 0.045355166
Round took 0.004069272
Round took 0.043075757
Round took 0.002648196
Round took 0.047731837
Round took 0.003247953
Round took 0.057087409
Round took 0.053814032
Round took 0.122250594
Round took 0.083559135
Round took 0.047771938
Round took 0.09042749
Round took 0.002747447
Round took 0.007065087
Round took 0.002365838
Round took 0.038437917
Round took 0.086179795
Round took 0.127187774
Round took 0.008770624
Round took 0.087303598
Round took 0.045522686
Round took 0.044624299
Round took 0.047045694
Round took 0.002714305
Round took 0.05296636
Round took 0.08300957
Round took 0.080453975
Round took 0.002951494
Round took 0.00380531
Round took 0.049300753
Round took 0.123791078
Round took 0.040852056
Round took 0.047861747
Round took 0.118163906
Round took 0.003148602
Round took 0.004903881
Round took 0.049909839
Round took 0.075733692
Round took 0.002796931
Round took 0.042530428
Round took 0.042061883
Round took 0.041757664
Round took 0.047954349
Round took 0.124212759
Round took 0.004586041
Round took 0.047999404
Round took 0.084094575
Round took 0.159466249
Round took 0.112498108
Round took 0.075356156
Round took 0.11178435
Round took 0.041018916
Round took 0.047500021
Round took 0.039375861
Round took 0.097892246
Round took 0.044770946
Round took 0.004067174
Round took 0.007427182
Round took 0.045664735
Round took 0.043169391
Round took 0.043013979
Round took 0.043074065
Round took 0.082367762
Round took 0.040316779
Round took 0.003626908
Round took 0.074628537
Round took 0.089540067
Round took 0.00487561
Round took 0.004957679
Round took 0.04149242
Round took 0.038676192
Round took 0.005154372
Round took 0.042267805
Round took 0.003954902
Round took 0.047212941
Round took 0.073698601
Round took 0.133692136
Round took 0.079875214
Round took 0.06947915
Round took 0.045948164
Round took 0.042859143
Round took 0.005998916
