Uniform distribution
Round took 0.34224048
Round took 0.080409451
Round took 0.079426237
Round took 0.078780416
Round took 1.325657831
Round took 0.058724324
Round took 0.087935843
Round took 0.095031536
Round took 0.120402162
Round took 0.06403075
Round took 0.328268053
Round took 0.3352459
Round took 0.074355137
Round took 0.07093682
Round took 0.064922011
Round took 0.073064302
Round took 0.070260149
Round took 0.337790657
Round took 0.078845035
Round took 0.323673595
Round took 0.068701377
Round took 0.3418982
Round took 0.078941291
Round took 0.18010234
Round took 0.081682781
Round took 0.06690464
Round took 0.07279655
Round took 0.078823069
Round took 0.327828407
Round took 0.06865837
Round took 0.072113189
Round took 0.068466405
Round took 0.061073411
Round took 0.064735986
Round took 0.067863711
Round took 0.061173216
Round took 0.337603481
Round took 0.06163257
Round took 0.313205254
Round took 0.836159737
Round took 0.066536767
Round took 0.067702018
Round took 0.313152069
Round took 0.070132351
Round took 0.077095563
Round took 0.062567684
Round took 0.076292348
Round took 0.619574454
Round took 0.057410054
Round took 0.061835116
Round took 0.058971697
Round took 0.057422786
Round took 0.064019577
Round took 0.056721735
Round took 0.061854845
Round took 0.080322821
Round took 0.062848717
Round took 0.062852422
Round took 0.319350928
Round took 0.059788724
Round took 0.831654653
Round took 0.054292972
Round took 0.81863427
Round took 0.061746564
Round took 0.056669427
Round took 0.058071205
Round took 0.050049839
Round took 0.054171197
Round took 0.308770948
Round took 0.060225465
Round took 0.057702367
Round took 0.065800426
Round took 0.055247469
Round took 0.073786491
Round took 1.317923827
Round took 0.059293737
Round took 0.052025842
Round took 0.05212446
Round took 0.058147078
Round took 0.061597053
Round took 0.05745675
Round took 0.07042751
Round took 0.083455771
Round took 0.055079752
Round took 0.053976326
Round took 0.058196703
Round took 0.30623711
Round took 0.058344363
Round took 0.061501589
Round took 0.330649025
Round took 0.344780287
Round took 0.054834288
Round took 0.058720483
Round took 0.054962926
Round took 0.054204727
Round took 0.051763273
Round took 0.057434385
Round took 0.063899175
Round took 0.061943839
Round took 0.055130412
Round took 0.175711152
Round took 0.054860537
Round took 0.059895483
Round took 0.056480946
Round took 0.063500292
Round took 0.055161134
Round took 0.136292626
Round took 0.120899892
Round took 0.092012944
Round took 0.21769802
Round took 0.071858428
Round took 0.056055949
Round took 0.059614591
Round took 0.059702891
Round took 0.059080627
Round took 0.061244271
Round took 0.05822038
Round took 0.064259634
Round took 0.056870061
Round took 0.048370165
Round took 0.052320533
Round took 0.057370301
Round took 0.058472211
Round took 0.063661003
Round took 0.051117726
Round took 0.06265754
Round took 0.089950624
Round took 0.061587163
Round took 0.309899233
Round took 0.055279385
Round took 0.064646817
Round took 0.162324032
Round took 0.31813114
Round took 0.329884067
Round took 0.063343784
Round took 0.090138176
Round took 0.057637871
Round took 0.066302573
Round took 0.062355776
Round took 0.812922774
Round took 0.312720372
Round took 0.067936983
Round took 0.062583129
Round took 0.05667215
Round took 0.062017161
Round took 0.058471444
Round took 0.056873183
Round took 0.057942819
Round took 0.067585072
Round took 0.059072962
Round took 0.361118268
Round took 0.108400597
Round took 0.098802833
Round took 0.100635155
Round took 0.077205718
Round took 0.110043362
Round took 0.089266616
Round took 0.312395817
Round took 0.061453471
Round took 0.061847728
Round took 0.318680213
Round took 0.062462617
Round took 0.059898309
Round took 0.106131106
Round took 0.053465228
Round took 0.060369946
Round took 0.062842527
Round took 0.058598841
Round took 0.060985549
Round took 0.069226724
Round took 0.062506553
Round took 0.061106075
Round took 0.057501711
Round took 0.164992808
Round took 0.058780448
Round took 0.063791037
Round took 0.069823379
Round took 0.058556279
Round took 0.067736124
Round took 0.059248268
Round took 0.315017754
Round took 0.825699514
Round took 0.071653579
Round took 0.078286186
Round took 0.085979543
Round took 0.082653351
Round took 0.121001897
Round took 0.052861435
Round took 0.106382189
Round took 0.315019429
Round took 0.063305983
Round took 0.059469504
Round took 0.818277337
Round took 0.310200245
Round took 0.065419547
Round took 0.197015173
Round took 0.073848708
Round took 0.315255993
Round took 0.086315217
Round took 0.05926528
Round took 0.057546225
Round took 0.053578481
Round took 0.119673708
Round took 0.0702363
Round took 0.303899015
Round took 0.126141636
Round took 0.157345551
Round took 0.119298273
Round took 0.145084062
Round took 0.352817417
Round took 0.09324598
Round took 0.086643714
Round took 0.082355177
Round took 0.066493071
Round took 0.062401094
Round took 0.054262216
Round took 0.322532825
Round took 0.065220217
Round took 0.076689109
Round took 0.067263918
Round took 0.108573245
Round took 0.327198469
Round took 0.094320492
Round took 0.066653039
Round took 0.081803131
Round took 0.117530271
Round took 0.122203377
Round took 0.145136287
Round took 0.14944329
Round took 0.144761581
Round took 0.136855796
Round took 0.373824003
Round took 0.079975064
Round took 0.079891545
Round took 0.344785912
Round took 0.084324556
Round took 0.101203672
Round took 0.078931291
Round took 0.316737682
Round took 0.078305097
Round took 0.094203769
Round took 0.073881875
Round took 0.090952229
Round took 0.089711402
Round took 0.115281051
Round took 0.103822341
Round took 0.156461984
Round took 0.342580205
Round took 0.082237508
Round took 0.103378599
Round took 0.093903212
Round took 0.086941988
Round took 0.088514383
Round took 0.086135832
Round took 0.090394275
Round took 0.826680276
Round took 0.126803247
Round took 0.085328575
Round took 0.818837964
Round took 0.09706626
Round took 0.089904039
Round took 0.08379966
Round took 0.074310637
Round took 0.208137994
Round took 0.060689813
Round took 0.067520379
Round took 0.345518486
Round took 0.562047372
Round took 0.134512125
Round took 0.138876411
Round took 0.14621094
Round took 0.11581117
Round took 0.066007484
Round took 0.087017289
Round took 0.06706351
Round took 0.082683961
Round took 0.068818653
Round took 0.145798828
Round took 0.355109485
Round took 0.084718488
Round took 0.845535883
Round took 0.067791717
Round took 0.060785948
Round took 0.068369339
Round took 0.087360705
Round took 0.07546029
Round took 0.069722537
Round took 0.340349024
Round took 0.072322814
Round took 0.084769236
Round took 0.079028476
Round took 0.074251325
Round took 0.341680479
Round took 0.071775161
Round took 0.076812571
Round took 0.064403744
Round took 0.075208022
Round took 0.063819198
Round took 0.061897835
Round took 0.831509563
Round took 0.069606218
Round took 0.068399299
Round took 0.072714131
Round took 0.338443806
Round took 0.067778724
Round took 0.080655061
Round took 0.07577266
Round took 0.067597428
Round took 0.072154763
Round took 0.083231618
Round took 0.060542444
Round took 0.063586062
Round took 0.072951097
Round took 0.32091798
Round took 0.062249171
Round took 0.071085122
Round took 0.10219829
Round took 0.363556661
Round took 0.09761937
Round took 0.070914897
Round took 0.320670187
Round took 0.354466313
Round took 0.128978916
Round took 0.147307997
Round took 0.109180185
Round took 0.450274231
Round took 0.099279055
Round took 0.123970993
Round took 1.852644781
Round took 0.138473742
Round took 0.114983025
Round took 0.82379893
Round took 0.121439423
Round took 0.063730711
Round took 0.09374037
Round took 0.088196383
Round took 0.424882742
Round took 0.081323948
Round took 0.321831302
Round took 0.086957845
Round took 0.328598823
Round took 0.1154846
Round took 0.828233352
Round took 0.07263751
Round took 0.064714359
Round took 0.068087133
Round took 0.081556478
Round took 0.360013898
Round took 0.069475275
Round took 0.327930406
Round took 0.317730725
Round took 0.065569596
Round took 0.078502831
Round took 0.0704316
Round took 0.071644247
Round took 0.074410019
Round took 0.065236779
Round took 0.326772813
Round took 0.115438395
Round took 0.060279631
Round took 0.071197519
Round took 0.0695697
Round took 0.066145498
Round took 0.065637218
Round took 0.068817426
Round took 0.065628409
Round took 0.067097389
Round took 0.333279716
Round took 0.068363777
Round took 0.070744732
Round took 0.076417416
Round took 0.06309117
Round took 0.062324732
Round took 0.441558509
Round took 0.069836224
Round took 0.066276009
Round took 0.062771027
Round took 0.210472342
Round took 0.061243921
Round took 0.433647059
Round took 0.068920327
Round took 0.063796051
Round took 0.060310755
Round took 0.066559967
Round took 0.320456367
Round took 0.117822328
Round took 0.38426423
Round took 0.061992746
Round took 0.068479826
Round took 0.065392025
Round took 0.05867443
Round took 0.078642144
Round took 0.058953602
Round took 0.321214496
Round took 0.088526054
Round took 0.065240705
Round took 0.483740036
Round took 0.08438032
Round took 0.076627002
Round took 0.120097427
Round took 0.070549208
Round took 0.836280281
Round took 0.06845881
Round took 0.062681519
Round took 0.057332527
Round took 0.06038238
Round took 0.334393823
Round took 0.335042925
Round took 0.068149092
Round took 0.067397872
Round took 0.061884024
Round took 0.066878193
Round took 0.068256095
Round took 0.068948747
Round took 0.073309212
Round took 0.069373925
Round took 0.068485469
Round took 0.062654481
Round took 0.06839972
Round took 0.068649608
Round took 0.066896518
Round took 0.34071228
Round took 0.098868979
Round took 0.13468929
Round took 0.070645033
Round took 0.072937514
Round took 0.073881043
Round took 0.058836735
Round took 0.067473907
Round took 0.062074443
Round took 0.066438254
Round took 0.064292821
Round took 0.054618668
Round took 0.065820663
Round took 1.33239221
Round took 0.072179278
Round took 0.075313281
Round took 0.055579397
Round took 0.066465641
Round took 0.061878166
Round took 0.06390708
Round took 0.065876114
Round took 0.071307702
Round took 0.060004182
Round took 0.063681753
Round took 0.063930818
Round took 0.067580032
Round took 0.083582351
Round took 0.075425825
Round took 0.064402513
Round took 0.328623059
Round took 0.071526963
Round took 0.074164187
Round took 0.071153084
Round took 0.075159786
Round took 0.067201723
Round took 0.062327592
Round took 0.431176285
Round took 0.066133466
Round took 0.06820392
Round took 0.06385786
Round took 0.340019683
Round took 0.085796581
Round took 0.089503147
Round took 0.398521057
Round took 0.144363011
Round took 0.06594576
Round took 0.094659167
Round took 0.071855129
Round took 0.122770799
Round took 0.079519995
Round took 0.078212301
Round took 0.091010449
Round took 0.08528844
Round took 0.107043784
Round took 0.061812665
Round took 0.057418261
Round took 0.058759767
Round took 0.317717619
Round took 0.318061922
Round took 0.082870589
Round took 0.313407697
Round took 0.075930327
Round took 0.10157906
Round took 0.126574275
Round took 0.819519241
Round took 0.069745167
Round took 0.058753638
Round took 0.817330783
Round took 0.061598478
Round took 0.314345003
Round took 0.064406952
Round took 0.064063541
Round took 0.07174244
Round took 0.063408247
Round took 0.060341617
Round took 0.061027907
Round took 0.060959283
Round took 0.325207987
Round took 0.094261807
Round took 0.061946064
Round took 0.068326665
Round took 0.070575894
Round took 0.225273834
Round took 0.062524703
Round took 0.320023922
Round took 1.337778154
Round took 0.366931528
Round took 0.07476194
Round took 0.092669598
Round took 0.818543372
Round took 0.104651911
Round took 0.081386748
Round took 0.05987232
Round took 0.05663592
Round took 0.055148373
Round took 0.054113339
Round took 0.062155101
Round took 0.082641758
Round took 0.05879578
Round took 0.087901648
Round took 0.102410042
Round took 0.083496226
Round took 0.053764683
Round took 0.086990091
Round took 0.33052352
Round took 0.049501666
Round took 0.050647469
Round took 0.058870151
Round took 0.070273971
Round took 0.117044923
Round took 0.066512284
Round took 0.879382292
Round took 0.066358506
Round took 0.099667043
Round took 0.063945948
Round took 0.064844034
Round took 0.817572177
Round took 0.060949627
Round took 0.065057846
Round took 0.057924517
Round took 0.068168267
Round took 0.068814419
Round took 0.059653196
Round took 0.058554929
Round took 0.059857535
Round took 0.175061168
Round took 0.060153256
Round took 0.060461632
Round took 0.32543496
Round took 0.059605432
Round took 0.06376693
Round took 0.060246512
Round took 0.817995785
Round took 0.093705897
Round took 0.077901572
Round took 0.080230041
Round took 0.327847824
Round took 0.059398425
Round took 0.073152475
Round took 0.117550081
Round took 0.10215332
Round took 0.063621629
Round took 0.101571426
Round took 0.146009911
Round took 0.125425637
Round took 0.144562453
Round took 0.105413334
Round took 0.106391268
Round took 0.106967967
Round took 0.14635173
Round took 0.820165559
Round took 0.068163389
Round took 1.320412835
Round took 0.330001986
Round took 0.075547925
Round took 0.074217509
Round took 0.067153385
Round took 0.062209052
Round took 0.061251185
Round took 0.059497638
Round took 0.327461594
Round took 0.106880824
Round took 0.798075184
Round took 0.072327885
Round took 0.076843054
Round took 0.330167594
Round took 0.317139731
Round took 0.315375033
Round took 0.070641547
Round took 0.359310701
Round took 0.073520484
Round took 0.094571927
Round took 0.07252061
Round took 0.058787639
Round took 0.055949632
Round took 0.067163087
Round took 0.059181741
Round took 0.055998619
Round took 0.057456094
Round took 0.092830887
Round took 0.065131909
Round took 0.120985472
Round took 0.892835717
Round took 0.092606078
Round took 0.3160347
Round took 0.056578949
Round took 0.063113848
Round took 0.066912602
Round took 0.052527562
Round took 0.052823069
Round took 0.055797176
Round took 0.31811538
Round took 0.092037596
Round took 0.062656378
Round took 0.068786046
Round took 0.06819895
Round took 0.068623534
Round took 0.061440297
Round took 0.403386422
Round took 0.066271465
Round took 0.467356079
Round took 0.066825903
Round took 0.520246286
Round took 0.064731722
Round took 0.065514931
Round took 0.329756613
Round took 0.081010915
Round took 0.277727689
Round took 0.083727219
Round took 0.073653821
Round took 0.319104202
Round took 0.060807962
Round took 0.062183154
Round took 0.06610629
Round took 0.061565273
Round took 0.073160915
Round took 0.06546179
Round took 0.061239519
Round took 0.191853759
Round took 0.06836739
Round took 0.078853901
Round took 0.078423647
Round took 0.055634046
Round took 0.051881642
Round took 0.063843318
Round took 0.067702014
Round took 0.073369717
Round took 0.054450224
Round took 0.377132652
Round took 0.323801504
Round took 0.051483108
Round took 0.070416278
Round took 0.076078969
Round took 1.349097502
Round took 0.06447782
Round took 0.06191726
Round took 0.059733168
Round took 0.06295471
Round took 0.064967986
Round took 0.061665399
Round took 0.054307254
Round took 0.054945704
Round took 0.061888237
Round took 0.058841532
Round took 0.059566966
Round took 0.065385109
Round took 0.066452684
Round took 0.33508367
Round took 0.059655123
Round took 0.061417914
Round took 0.17317188
Round took 0.080451566
Round took 0.078139803
Round took 0.057428078
Round took 0.062133523
Round took 0.319707739
Round took 0.057604376
Round took 0.055193728
Round took 0.057135654
Round took 0.061582613
Round took 0.080102025
Round took 0.058755687
Round took 0.062113048
Round took 0.058178761
Round took 0.064030655
Round took 0.828314576
Round took 0.068452838
Round took 0.071888004
Round took 0.064459895
Round took 0.054204857
Round took 0.055509694
Round took 0.06403838
Round took 0.057672009
Round took 0.064788926
Round took 0.423825488
Round took 0.084536857
