Uniform distribution
Round took 0.094317861
Round took 0.100376586
Round took 0.16602649
Round took 0.089866529
Round took 0.086330883
Round took 0.091927032
Round took 0.101736896
Round took 0.15179769
Round took 0.077769698
Round took 0.098858436
Round took 0.122711012
Round took 0.082467354
Round took 0.116255596
Round took 0.179063117
Round took 0.105297107
Round took 0.103588188
Round took 0.093166512
Round took 0.106969869
Round took 0.122229083
Round took 0.102452608
Round took 0.104632326
Round took 0.10403192
Round took 0.095850869
Round took 0.097364175
Round took 0.101016742
Round took 0.080939439
Round took 0.099188202
Round took 0.099330458
Round took 0.115699709
Round took 0.115246631
Round took 0.112204252
Round took 0.093539545
Round took 0.82797269
Round took 0.304388588
Round took 0.107615293
Round took 0.125346837
Round took 0.355050634
Round took 0.132876524
Round took 0.095882983
Round took 0.087806373
Round took 0.090995894
Round took 0.095165004
Round took 0.135588102
Round took 0.093175806
Round took 0.128881598
Round took 0.194756558
Round took 0.339478442
Round took 0.12994579
Round took 0.110739972
Round took 0.108384918
Round took 0.077123973
Round took 0.087477985
Round took 0.108136962
Round took 0.088907094
Round took 0.104113778
Round took 0.106150477
Round took 0.309817878
Round took 0.092645735
Round took 0.093382679
Round took 0.089147254
Round took 0.081032122
Round took 0.120224677
Round took 0.090783928
Round took 0.136330811
Round took 0.099285985
Round took 0.08762894
Round took 0.088334985
Round took 0.116933757
Round took 0.11808201
Round took 0.09165064
Round took 0.101372823
Round took 0.091479614
Round took 0.12687841
Round took 0.319218151
Round took 0.096701725
Round took 0.113778843
Round took 0.086233618
Round took 0.298995619
Round took 0.10643867
Round took 0.093667586
Round took 0.110271246
Round took 0.089052557
Round took 0.31037542
Round took 0.139112951
Round took 0.091521945
Round took 0.102534182
Round took 0.083820116
Round took 0.835167252
Round took 0.299416301
Round took 0.108931751
Round took 0.132203722
Round took 0.098213447
Round took 0.106102393
Round took 0.096790131
Round took 0.087372887
Round took 0.09694057
Round took 0.089422125
Round took 0.178874054
Round took 0.091858681
Round took 0.116274336
Round took 0.099789832
Round took 0.341071908
Round took 0.106756175
Round took 0.095497112
Round took 0.106884076
Round took 0.107184456
Round took 0.099539472
Round took 0.103790049
Round took 0.831763528
Round took 0.308802865
Round took 0.091712566
Round took 0.095352255
Round took 0.090249367
Round took 0.089710473
Round took 0.088693131
Round took 0.082832752
Round took 0.085213827
Round took 0.35999012
Round took 0.091656846
Round took 0.329872978
Round took 0.093063127
Round took 0.095013447
Round took 0.096746825
Round took 0.09268454
Round took 0.095646861
Round took 0.092020179
Round took 0.095788537
Round took 0.136679191
Round took 0.297462584
Round took 0.29313613
Round took 0.09178776
Round took 0.102389202
Round took 0.094782335
Round took 0.36891547
Round took 0.094236287
Round took 0.308219295
Round took 0.087338766
Round took 0.12077588
Round took 0.09056415
Round took 0.093333719
Round took 0.080269876
Round took 0.086257647
Round took 0.345897583
Round took 0.083919987
Round took 0.099674531
Round took 0.322213663
Round took 0.099679109
Round took 0.091169352
Round took 0.092462919
Round took 0.094058233
Round took 0.099363373
Round took 0.110726412
Round took 0.083628392
Round took 0.07315639
Round took 0.111864525
Round took 0.09958649
Round took 0.089445411
Round took 0.084469046
Round took 0.08965704
Round took 0.108741071
Round took 0.084146474
Round took 0.063180109
Round took 0.091920115
Round took 0.311557061
Round took 0.10003519
Round took 0.139185266
Round took 0.82867282
Round took 0.10499699
Round took 0.317248171
Round took 0.311742753
Round took 0.092324181
Round took 1.8276348310000001
Round took 4.35179597
Round took 2.331756431
Round took 1.32166903
Round took 0.09403442
Round took 0.05073171
Round took 0.090961568
Round took 0.096914853
Round took 0.083111289
Round took 0.095156773
Round took 0.097271967
Round took 0.102758211
Round took 0.103732587
Round took 0.094914094
Round took 0.092070271
Round took 0.092881185
Round took 0.099800556
Round took 1.311959345
Round took 0.092521212
Round took 0.307064435
Round took 0.09228914
Round took 0.092352841
Round took 0.092324535
Round took 0.322667308
Round took 0.814553427
Round took 0.089993327
Round took 0.304866796
Round took 0.08987022
Round took 0.104163086
Round took 0.087628526
Round took 0.0891309
Round took 0.09363454
Round took 0.089143449
Round took 0.092138409
Round took 0.089101382
Round took 0.092420761
Round took 0.091434071
Round took 0.096948937
Round took 0.083452135
Round took 0.094744425
Round took 0.088139805
Round took 0.270384459
Round took 0.082819339
Round took 0.311459909
Round took 0.091262739
Round took 0.090902131
Round took 0.082738573
Round took 0.317524865
Round took 0.093987032
Round took 0.809050211
Round took 0.080516726
Round took 0.299201502
Round took 0.11871082
Round took 0.126308681
Round took 1.365163387
Round took 0.314641301
Round took 0.315047861
Round took 0.105320001
Round took 0.091697832
Round took 0.098580017
Round took 0.3085213
Round took 0.094422328
Round took 0.091575866
Round took 0.081684666
Round took 1.321334808
Round took 1.816120781
Round took 0.081229986
Round took 0.086650128
Round took 0.087750793
Round took 0.09055814
Round took 0.089675276
Round took 0.316301627
Round took 0.09538222
Round took 0.093001117
Round took 0.08869063
Round took 0.315410554
Round took 1.355382374
Round took 0.359671719
Round took 0.094165622
Round took 0.0884575
Round took 0.088988438
Round took 0.082806001
Round took 0.081856209
Round took 0.085894828
Round took 0.050517008
Round took 0.092427817
Round took 0.09298897
Round took 0.095549187
Round took 0.09181737
Round took 0.091804362
Round took 0.091154068
Round took 0.097417534
Round took 0.084455052
Round took 0.151413554
Round took 1.315263936
Round took 0.098469084
Round took 0.091556267
Round took 0.085421515
Round took 0.093042205
Round took 0.08529279
Round took 0.099338729
Round took 0.373628382
Round took 0.101571805
Round took 0.091695059
Round took 0.086795848
Round took 0.087586653
Round took 0.082058817
Round took 0.302292612
Round took 0.096531387
Round took 0.082202988
Round took 0.097053625
Round took 0.082194042
Round took 0.057917459
Round took 0.106206585
Round took 0.089485808
Round took 0.103248406
Round took 0.80390345
Round took 0.806922324
Round took 0.300041175
Round took 0.090625318
Round took 0.343109465
Round took 0.085035716
Round took 0.093867362
Round took 0.085486565
Round took 0.085875717
Round took 0.086290453
Round took 0.102750716
Round took 0.085451446
Round took 0.091097237
Round took 0.301423992
Round took 0.307337771
Round took 0.096713833
Round took 0.099347359
Round took 0.080538616
Round took 0.103553806
Round took 0.129612268
Round took 0.15561495
Round took 0.08336832
Round took 0.082688001
Round took 0.097866788
Round took 0.097974967
Round took 0.10107591
Round took 0.091700805
Round took 0.110317342
Round took 0.089568
Round took 0.09497917
Round took 0.31133645
Round took 0.089330624
Round took 0.096591361
Round took 0.343529556
Round took 0.099455027
Round took 0.086338656
Round took 0.094655573
Round took 0.09893247
Round took 0.096867992
Round took 0.096874545
Round took 0.095808059
Round took 0.097738399
Round took 0.096492543
Round took 0.086843062
Round took 0.097326768
Round took 0.087969468
Round took 0.323261099
Round took 0.119916774
Round took 0.121695964
Round took 0.13493161
Round took 0.086254916
Round took 0.101431474
Round took 0.090453645
Round took 0.086852681
Round took 0.304134976
Round took 0.088391175
Round took 0.082828677
Round took 0.326054344
Round took 0.298392439
Round took 0.100985759
Round took 0.093351559
Round took 0.08609711
Round took 0.087985719
Round took 0.091311998
Round took 0.083158918
Round took 0.138053133
Round took 2.318952145
Round took 0.085429526
Round took 0.090498498
Round took 0.804055585
Round took 0.087383879
Round took 0.096515579
Round took 0.360377325
Round took 1.317404132
Round took 0.80234151
Round took 0.093125865
Round took 0.086506921
Round took 0.083612231
Round took 0.093269192
Round took 0.092509099
Round took 0.100115397
Round took 0.100097652
Round took 0.097348946
Round took 0.80884945
Round took 0.093141026
Round took 0.087473533
Round took 0.303655109
Round took 0.102587868
Round took 0.306216194
Round took 0.808769025
Round took 0.095982514
Round took 0.090574567
Round took 0.086809648
Round took 0.092678607
Round took 0.100223081
Round took 0.092437161
Round took 0.096588099
Round took 0.096731608
Round took 0.347072601
Round took 0.103770615
Round took 0.1027626
Round took 0.098301613
Round took 0.096558613
Round took 0.085044101
Round took 0.083019867
Round took 0.086705152
Round took 0.090350869
Round took 0.096506122
Round took 0.142434807
Round took 0.306418595
Round took 0.085591476
Round took 0.300526213
Round took 0.302247668
Round took 0.30119684
Round took 0.090383984
Round took 0.08683453
Round took 0.086339489
