Uniform distribution
Round took 0.001014102
Round took 0.30786922
Round took 0.294132914
Round took 0.270298986
Round took 0.235273437
Round took 0.001178184
Round took 0.218759829
Round took 0.092308494
Round took 0.037184472
Round took 0.119465124
Round took 0.071385058
Round took 0.042484263
Round took 0.115533153
Round took 0.00166011
Round took 0.00183722
Round took 0.040107581
Round took 0.045310648
Round took 0.145306684
Round took 0.002901924
Round took 0.077745956
Round took 0.041919527
Round took 0.040466339
Round took 0.001470784
Round took 0.040928159
Round took 0.078303948
Round took 0.122218858
Round took 0.037228348
Round took 0.001590962
Round took 0.042649217
Round took 0.038774024
Round took 0.039078579
Round took 0.044221796
Round took 0.090143654
Round took 0.094863694
Round took 0.042621638
Round took 0.038986749
Round took 0.11872267
Round took 0.042174801
Round took 0.039555796
Round took 0.041579428
Round took 0.001684154
Round took 0.002053623
Round took 0.00205825
Round took 0.076823519
Round took 0.001468494
Round took 0.038430087
Round took 0.03814976
Round took 0.088314054
Round took 0.158139215
Round took 0.045272072
Round took 0.001998552
Round took 0.047416317
Round took 0.150273269
Round took 0.084836601
Round took 0.043093941
Round took 0.042629135
Round took 0.078443079
Round took 0.041932799
Round took 0.073565548
Round took 0.043232522
Round took 0.116551624
Round took 0.040199879
Round took 0.078269437
Round took 0.1487354
Round took 0.048693481
Round took 0.083764389
Round took 0.040547058
Round took 0.041275898
Round took 0.075124981
Round took 0.163597649
Round took 0.041217319
Round took 0.043335488
Round took 0.043183714
Round took 0.036719009
Round took 0.001711432
Round took 0.03873794
Round took 0.001201333
Round took 0.037267804
Round took 0.052275989
Round took 0.086649667
Round took 0.051274028
Round took 0.125837341
Round took 0.039815906
Round took 0.118980339
Round took 0.002117381
Round took 0.038323823
Round took 0.076346376
Round took 0.078320884
Round took 0.113438001
Round took 0.00106057
Round took 0.044515803
Round took 0.041813938
Round took 0.077981512
Round took 0.08121512
Round took 0.052991027
Round took 0.089027496
Round took 0.089257975
Round took 0.079938863
Round took 0.041013157
Round took 0.042854713
Round took 0.082683069
Round took 0.039498917
Round took 0.001435605
Round took 0.042152538
Round took 0.122586919
Round took 0.037963564
Round took 0.122383569
Round took 0.03942449
Round took 0.10689157
Round took 0.04573146
Round took 0.043584992
Round took 0.001448717
Round took 0.043924517
