Uniform distribution
Round took 0.001239692
Round took 0.038997216
Round took 0.015615761
Round took 0.015451324
Round took 0.00127898
Round took 0.024243843
Round took 0.033490204
Round took 0.027183604
Round took 0.006245575
Round took 0.010696631
Round took 0.007167053
Round took 0.002697359
Round took 0.01862218
Round took 0.009987564
Round took 0.013988988
Round took 0.009952927
Round took 0.007722901
Round took 0.002742228
Round took 0.002067072
Round took 0.012434116
Round took 0.010232932
Round took 0.0086315
Round took 0.008530458
Round took 0.007645827
Round took 0.012365514
Round took 0.001313973
Round took 0.001372695
Round took 0.007500119
Round took 0.008660423
Round took 0.007172106
Round took 0.001736491
Round took 0.013357082
Round took 0.025286615
Round took 0.011703876
Round took 0.00361902
Round took 0.005701848
Round took 0.003387734
Round took 0.009381624
Round took 0.010128308
Round took 0.010826247
Round took 0.008386261
Round took 0.008009674
Round took 0.008366043
Round took 0.010048403
Round took 0.015079727
Round took 0.010260458
Round took 0.008158583
Round took 0.002000307
Round took 0.006008483
Round took 0.009777053
Round took 0.013628325
Round took 0.002753765
Round took 0.016696178
Round took 0.028481569
Round took 0.004284071
Round took 0.00987093
Round took 0.019379318
Round took 0.002734324
Round took 0.005029472
Round took 0.003472051
Round took 0.002866023
Round took 0.026214971
Round took 0.002178971
Round took 0.019174684
Round took 0.001496189
Round took 0.008021493
Round took 0.007751908
Round took 0.02844338
Round took 0.009680035
Round took 0.001557879
Round took 0.007122795
Round took 0.010958801
Round took 0.00654642
Round took 0.010672322
Round took 0.013743913
Round took 0.002039014
Round took 0.015045003
Round took 0.002145922
Round took 0.012365321
Round took 0.011527763
Round took 0.010034012
Round took 0.011436412
Round took 0.010832682
Round took 0.008270927
Round took 0.00806881
Round took 0.001721741
Round took 0.006638
Round took 0.008903738
Round took 0.013383428
Round took 0.005995432
Round took 0.007815243
Round took 0.012493386
Round took 0.026996275
Round took 0.003164379
Round took 0.001136018
Round took 0.003884685
Round took 0.014400338
Round took 0.016789041
Round took 0.001203058
Round took 0.003026493
Round took 0.014909277
Round took 0.016591017
Round took 0.031910439
Round took 0.062166734
Round took 0.030660975
Round took 0.01304541
Round took 0.01506064
Round took 0.016066108
Round took 0.001371637
Round took 0.017715537
Round took 0.015665758
Round took 0.055950143
Round took 0.016458201
Round took 0.015947748
Round took 0.030408509
Round took 0.045722726
Round took 0.028490196
Round took 0.002933135
Round took 0.033065379
Round took 0.026893175
Round took 0.0292788
Round took 0.001707605
Round took 0.017637744
Round took 0.033559675
Round took 0.014768146
Round took 0.057539469
Round took 0.026349084
Round took 0.022262095
Round took 0.029463654
Round took 0.006228574
Round took 0.001161005
Round took 0.008514537
Round took 0.01735091
Round took 0.022116243
Round took 0.015046812
Round took 0.006074448
Round took 0.013108851
Round took 0.01227441
Round took 0.038715808
Round took 0.021581087
Round took 0.017165746
Round took 0.019485476
Round took 0.026344485
Round took 0.070126046
Round took 0.003926592
Round took 0.005291871
Round took 0.024818257
Round took 0.024095458
Round took 0.01297407
Round took 0.021354951
Round took 0.006761692
Round took 0.006694431
Round took 0.012459108
Round took 0.007078853
Round took 0.001621676
Round took 0.007263319
Round took 0.00639798
Round took 0.010598837
Round took 0.004997338
Round took 0.008767827
Round took 0.001212128
Round took 0.005916565
Round took 0.00203666
Round took 0.014622707
Round took 0.012868051
Round took 0.01702802
Round took 0.018842561
Round took 0.013142403
Round took 0.019313057
Round took 0.004272823
Round took 0.017093513
Round took 0.028147557
Round took 0.015505691
Round took 0.011492068
Round took 0.018532048
Round took 0.026120767
Round took 0.011955299
Round took 0.004294308
Round took 0.003075982
Round took 0.00851375
Round took 0.006842998
Round took 0.002791337
Round took 0.00539995
Round took 0.008819106
Round took 0.00740798
Round took 0.023840198
Round took 0.001412137
Round took 0.004337677
Round took 0.01176893
Round took 0.015758216
Round took 0.010958756
Round took 0.011321481
Round took 0.008664535
Round took 0.01858367
Round took 0.007032753
Round took 0.012400142
Round took 0.00845652
Round took 0.015122564
Round took 0.006895828
Round took 0.016740558
Round took 0.006021854
Round took 0.021809128
Round took 0.006571866
Round took 0.005756429
