Uniform distribution
Round took 0.226477934
Round took 0.001490691
Round took 0.003059855
Round took 0.004855802
Round took 0.005759424
Round took 0.313258245
Round took 0.255789502
Round took 0.00135843
Round took 0.182710754
Round took 0.058801629
Round took 0.003953599
Round took 0.095683281
Round took 0.079942572
Round took 0.040027031
Round took 0.04116284
Round took 0.043440177
Round took 0.040053586
Round took 0.148940449
Round took 0.03988616
Round took 0.03853226
Round took 0.040478315
Round took 0.002220706
Round took 0.001556373
Round took 0.122301615
Round took 0.038424749
Round took 0.094943925
Round took 0.002868478
Round took 0.12745173
Round took 0.001138584
Round took 0.04057436
Round took 0.001614885
Round took 0.039232639
Round took 0.042193915
Round took 0.113765479
Round took 0.001183967
Round took 0.002499041
Round took 0.001504133
Round took 0.041217428
Round took 0.080781599
Round took 0.085192556
Round took 0.039698371
Round took 0.040270728
Round took 0.167448224
Round took 0.114473814
Round took 0.081283247
Round took 0.081828256
Round took 0.001372637
Round took 0.037376336
Round took 0.080866145
Round took 0.041902395
Round took 0.079568889
Round took 0.039626971
Round took 0.001214648
Round took 0.041570218
Round took 0.079685327
Round took 0.078077875
Round took 0.040809221
Round took 0.045480368
Round took 0.077274652
Round took 0.001976312
Round took 0.0953417
Round took 0.170340559
Round took 0.074499056
Round took 0.041423806
Round took 0.000978941
Round took 0.04414019
Round took 0.085423806
Round took 0.041627008
Round took 0.039309479
Round took 0.075697711
Round took 0.081965515
Round took 0.079490934
Round took 0.038911294
Round took 0.005480815
Round took 0.120729126
Round took 0.049006966
Round took 0.154990633
Round took 0.157587533
Round took 0.079564092
Round took 0.045964508
Round took 0.038477121
Round took 0.002198932
Round took 0.040864927
Round took 0.002765852
Round took 0.041849105
Round took 0.075378797
Round took 0.037625837
Round took 0.147629855
Round took 0.049095935
Round took 0.089370583
Round took 0.113494316
Round took 0.121750095
Round took 0.112950446
Round took 0.112508795
Round took 0.115133327
Round took 0.079432081
Round took 0.042538852
Round took 0.075466283
Round took 0.040477048
Round took 0.095485735
Round took 0.083754486
Round took 0.113954121
Round took 0.080654959
Round took 0.037455077
Round took 0.001508589
Round took 0.002450536
Round took 0.040018636
Round took 0.039662335
Round took 0.040970036
Round took 0.122706905
Round took 0.002198727
Round took 0.043031932
Round took 0.001442263
Round took 0.038804375
Round took 0.11428616
Round took 0.040250731
Round took 0.082153946
Round took 0.001251693
Round took 0.036132481
Round took 0.040891276
Round took 0.082948549
Round took 0.042755273
Round took 0.002138194
Round took 0.04201074
Round took 0.040161307
Round took 0.116844673
