Uniform distribution
Round took 0.085137428
Round took 0.111251171
Round took 0.002998199
Round took 0.001558632
Round took 0.001447082
Round took 0.001334572
Round took 0.233011581
Round took 0.002136598
Round took 0.149244631
Round took 0.001430612
Round took 0.280688849
Round took 0.002445306
Round took 0.08731479
Round took 0.055566196
Round took 0.094252573
Round took 0.042222352
Round took 0.08212396
Round took 0.040364091
Round took 0.077634414
Round took 0.040499309
Round took 0.039890088
Round took 0.044039018
Round took 0.001837023
Round took 0.121036741
Round took 0.001421801
Round took 0.045536867
Round took 0.068879478
Round took 0.054474888
Round took 0.087292632
Round took 0.001838291
Round took 0.045263119
Round took 0.082865728
Round took 0.084515432
Round took 0.080820077
Round took 0.080770065
Round took 0.083929597
Round took 0.080793802
Round took 0.125331082
Round took 0.001561553
Round took 0.002331403
Round took 0.053575617
Round took 0.046136349
Round took 0.044502865
Round took 0.001654336
Round took 0.003742715
Round took 0.001493965
Round took 0.088892625
Round took 0.197179474
Round took 0.076377587
Round took 0.041192084
Round took 0.078387165
Round took 0.079456695
Round took 0.001658693
Round took 0.041323517
Round took 0.001938232
Round took 0.041219796
Round took 0.038156153
Round took 0.036865685
Round took 0.002136273
Round took 0.039167347
Round took 0.049288368
Round took 0.057362509
Round took 0.053536927
Round took 0.041194812
Round took 0.035996059
Round took 0.002811333
Round took 0.038797285
Round took 0.074244928
Round took 0.03937772
Round took 0.078381031
Round took 0.001592449
Round took 0.079918075
Round took 0.075482974
Round took 0.041205222
Round took 0.041838849
Round took 0.041695264
Round took 0.042222254
Round took 0.096099048
Round took 0.046429132
Round took 0.040066268
Round took 0.042078726
Round took 0.082596195
Round took 0.038253983
Round took 0.003088997
Round took 0.04189558
Round took 0.002137734
Round took 0.084227422
Round took 0.082577481
Round took 0.040829546
Round took 0.001545718
Round took 0.002203781
Round took 0.179806337
Round took 0.039599068
Round took 0.002956076
Round took 0.003496887
Round took 0.040266688
Round took 0.00418301
Round took 0.151127816
Round took 0.085149216
Round took 0.001573957
Round took 0.049114108
Round took 0.003448416
Round took 0.003749333
Round took 0.046415001
Round took 0.049539555
Round took 0.002744261
Round took 0.089322387
Round took 0.042587731
Round took 0.003889831
Round took 0.04744844
Round took 0.040373658
Round took 0.002582944
Round took 0.044134048
Round took 0.081953481
Round took 0.044254913
Round took 0.082084344
Round took 0.039368255
Round took 0.095358454
Round took 0.081745188
Round took 0.072049922
Round took 0.080288575
Round took 0.078595558
Round took 0.117159004
Round took 0.083821033
Round took 0.036686702
Round took 0.043800076
Round took 0.078268704
Round took 0.091918996
Round took 0.043487211
Round took 0.001389788
Round took 0.078984171
Round took 0.153541732
Round took 0.003368149
Round took 0.044825693
Round took 0.040594002
Round took 0.040301142
Round took 0.162308153
Round took 0.080825564
Round took 0.166628338
Round took 0.081158251
Round took 0.041868845
Round took 0.075511715
Round took 0.042352944
Round took 0.077966768
Round took 0.042777439
Round took 0.03812028
Round took 0.14744605
Round took 0.039144505
Round took 0.08041355
Round took 0.041236297
Round took 0.118652873
Round took 0.053570361
Round took 0.039088432
Round took 0.115208316
Round took 0.085249181
Round took 0.037807831
Round took 0.039574476
Round took 0.077625792
Round took 0.074225058
Round took 0.156957366
Round took 0.076959614
Round took 0.078976928
Round took 0.041484784
Round took 0.047853733
Round took 0.053746869
Round took 0.079508664
Round took 0.039743841
Round took 0.043107407
Round took 0.120919692
Round took 0.038839668
Round took 0.079699464
Round took 0.040478484
Round took 0.156289479
Round took 0.079159225
Round took 0.039180203
Round took 0.087344314
Round took 0.079935274
Round took 0.094949449
Round took 0.002800258
Round took 0.081887845
Round took 0.041094897
Round took 0.042095718
Round took 0.119568425
Round took 0.03742522
Round took 0.038255165
Round took 0.039404383
Round took 0.001531925
Round took 0.040862381
Round took 0.077707582
Round took 0.039458762
Round took 0.042892456
Round took 0.040658815
Round took 0.040701125
Round took 0.037788073
Round took 0.001704174
Round took 0.092564698
Round took 0.044007114
Round took 0.039864542
Round took 0.001633729
Round took 0.043924604
Round took 0.037458589
Round took 0.078660541
Round took 0.199017513
Round took 0.038277443
Round took 0.124445628
Round took 0.041257175
Round took 0.083445036
Round took 0.08394636
Round took 0.001530692
Round took 0.150078501
Round took 0.001910247
Round took 0.152302335
Round took 0.078467453
Round took 0.03850268
Round took 0.119265656
Round took 0.038096739
Round took 0.001562239
Round took 0.038603426
Round took 0.000998833
Round took 0.050179079
Round took 0.042094009
Round took 0.001997044
Round took 0.04679874
Round took 0.051736576
Round took 0.052419761
Round took 0.073772626
Round took 0.001931349
Round took 0.041465212
Round took 0.001805354
Round took 0.118869172
Round took 0.039606625
Round took 0.113338945
Round took 0.038240174
Round took 0.004083563
Round took 0.084523029
Round took 0.075030785
Round took 0.081416315
Round took 0.078918893
Round took 0.041249616
Round took 0.044846567
Round took 0.050727924
Round took 0.001141534
Round took 0.100385067
Round took 0.042460633
Round took 0.002161481
Round took 0.046773283
Round took 0.048066835
Round took 0.114647315
Round took 0.164768569
Round took 0.041811743
Round took 0.085711958
Round took 0.077846891
Round took 0.003594808
Round took 0.043067784
Round took 0.001005397
Round took 0.04159502
Round took 0.094133193
Round took 0.0526399
Round took 0.046361382
Round took 0.044574553
Round took 0.084946389
Round took 0.042710225
Round took 0.001513608
Round took 0.083540725
Round took 0.004107841
Round took 0.078338281
Round took 0.036902183
Round took 0.001382365
Round took 0.044314324
Round took 0.114654132
Round took 0.078767234
Round took 0.00237382
Round took 0.001909371
Round took 0.05486281
Round took 0.047398927
