Uniform distribution
Round took 0.059465385
Round took 0.061072274
Round took 0.051355122
Round took 0.054969111
Round took 0.058479291
Round took 0.057679307
Round took 0.05309774
Round took 0.047909613
Round took 0.055845656
Round took 0.050018175
Round took 0.063868997
Round took 0.060669118
Round took 0.059554895
Round took 0.067737689
Round took 0.071986048
Round took 0.103049135
Round took 0.069443728
Round took 0.088313944
Round took 0.10196218
Round took 0.055610304
Round took 0.066117382
Round took 0.086024646
Round took 0.054435491
Round took 0.061555406
Round took 0.079452148
Round took 0.100975615
Round took 0.078071965
Round took 0.056352097
Round took 0.082855166
Round took 0.315387756
Round took 0.092059623
Round took 0.069402446
Round took 0.075772745
Round took 0.069198372
Round took 0.087073145
Round took 0.113616137
Round took 0.061001519
Round took 0.07012288
Round took 0.079448584
Round took 0.070645216
Round took 0.058627562
Round took 0.060960932
Round took 0.092243574
Round took 0.331203442
Round took 0.104081022
Round took 0.059474102
Round took 0.072230651
Round took 0.092337796
Round took 0.090672755
Round took 0.131279204
Round took 0.075491747
Round took 0.080866786
Round took 0.063146915
Round took 0.086047665
Round took 0.072179289
Round took 0.052607522
Round took 0.065956572
Round took 0.074033831
Round took 0.102673269
Round took 0.062976878
Round took 0.086317258
Round took 0.077161383
Round took 0.081961534
Round took 0.10402906
Round took 0.071593726
Round took 0.323778408
Round took 0.088093063
Round took 0.334924295
Round took 0.065018969
Round took 0.221304292
Round took 0.084059455
Round took 0.10670565
Round took 0.052382841
Round took 0.061283089
Round took 0.071611971
Round took 0.082123847
Round took 0.077073311
Round took 0.077439375
Round took 0.079077749
Round took 0.109837991
Round took 0.110433766
Round took 0.067666995
Round took 0.099617332
Round took 0.072407709
Round took 0.40132091
Round took 0.062490942
Round took 0.087120782
Round took 0.120389712
Round took 0.071532107
Round took 0.088083369
Round took 0.05034135
Round took 0.053802148
Round took 0.111755928
Round took 0.810963686
Round took 0.065470225
Round took 0.059759166
Round took 0.059937436
Round took 0.051065082
Round took 0.814788962
Round took 0.052392117
Round took 0.048890129
Round took 0.084629203
Round took 0.07298012
Round took 0.079089604
Round took 0.074489868
Round took 0.321429641
Round took 0.059568205
Round took 0.0612727
Round took 0.057334275
Round took 0.059010068
Round took 0.051400559
Round took 0.057733985
Round took 0.050337779
Round took 0.060469954
Round took 0.051114148
Round took 0.056926692
Round took 0.106804946
Round took 0.052282227
Round took 0.055184592
Round took 0.057514795
Round took 0.055560803
Round took 0.310210171
Round took 0.050952285
Round took 0.051002731
Round took 0.056312913
Round took 0.066928285
Round took 0.056921091
Round took 0.306628518
Round took 0.056773956
Round took 0.052780804
Round took 0.407272028
Round took 0.118917796
Round took 0.058417752
Round took 0.055151349
Round took 0.38105138
Round took 0.054038236
Round took 0.31371834
Round took 0.050365762
Round took 0.069177208
Round took 0.064033331
Round took 0.072465492
Round took 0.065691703
Round took 0.059829241
Round took 0.312324522
Round took 0.059582053
Round took 0.319900108
Round took 0.059735042
Round took 0.057548659
Round took 0.324976683
Round took 0.059171703
Round took 0.117061767
Round took 0.327085258
Round took 0.064234127
Round took 0.064633866
Round took 0.082484938
Round took 0.068670276
Round took 0.070639696
Round took 0.05949546
Round took 0.06505635
Round took 0.064136357
Round took 0.062017463
Round took 0.065505808
Round took 0.066964818
Round took 0.064253924
Round took 0.066781464
Round took 0.066163541
Round took 0.067099424
Round took 0.067207135
Round took 0.062550262
Round took 0.330555029
Round took 0.0596774
